command,text,name,focus,image,name2,jp_text,jp_name
character,,avg_npc_042,2,,avg_npc_058,,
name,因为你发现，比起一个商人的手下，你的行为更像一个感染者的英勇战士吗？,盾卫,,,,あなたは気づいたのですか？商人の手下であるよりも、感染者の勇敢な戦士のように振る舞っていると？,シールドガード
character,,avg_npc_042,,,,,
name,你说什么？,迷迭香,,,,なんとおっしゃいましたか？,ローズマリー
character,,char_002_amiya_1#7,,,,,
name,......游击队战士。,阿米娅,,,,……ゲリラ隊の戦士です。,アーミヤ
name,你不能威逼我的雇员，你没有这个权力。,阿米娅,,,,私の部下を脅すことはできません。あなたにその権利はありません。,アーミヤ
character,,avg_npc_058,,,,,
name,......君王。,盾卫,,,,……君主よ。,シールドガード
name,你能号令那些萨卡兹吗？,盾卫,,,,あのサカズたちに命令することができますか？,シールドガード
character,,char_002_amiya_1#7,1,,avg_npc_058,,
name,......不能，也不可能。不要这么叫我。我只是罗德岛的一份子，和种族，和任意形式的力量，都没有关系。,阿米娅,,,,……できませんし、ありえません。そう呼ばないでください。私はただロドスの一員であり、種族とも、いかなる形の力とも関係ありません。,アーミヤ
character,,char_002_amiya_1#7,2,,avg_npc_058,,
name,那简单了，你和他们也没有亲缘关系。,盾卫,,,,それなら簡単ですね。あなたも彼らと血縁関係はありません。,シールドガード
name,要来我们这里，和我们一同去摧毁指挥塔吗？,盾卫,,,,私たちのところに来て、一緒に指揮塔を破壊しに行きませんか？,シールドガード
character,,char_002_amiya_1#7,1,,avg_npc_058,,
name,......,阿米娅,,,,……,
character,,avg_npc_058,,,,,
name,为什么摆出那副警惕的表情？明明是我们做出了让步。,盾卫,,,,なぜそんなに警戒した表情をするのですか？私たちが譲歩したのに。,シールドガード
name,其他游击队的战士尚且不知道我的作为，但我相信你必定和他们一样，也希望解放这座城市里遭到塔露拉和她丑恶计划奴役的人。,盾卫,,,,他のゲリラ隊の戦士たちは私の行動をまだ知りませんが、あなたも彼らと同じように、この街でタルラと彼女の醜い計画に奴隷にされた人々を解放したいと願っていると信じています。,シールドガード
name,为了重拾感染者的希望，我们给这座城市再添一把火！,盾卫,,,,感染者の希望を取り戻すために、私たちはこの街にもう一度火を灯します！,シールドガード
name,如果你真的是为感染者而战，你一定会答应。,盾卫,,,,もし本当に感染者のために戦うのなら、あなたは必ず応じるはずです。,シールドガード
name,回答吧，罗德岛！,盾卫,,,,答えてください、ロドス！,シールドガード
dialog,,,,,,,
blocker,,,,,,,
image,,,,,,,
