command,text_orig,name,focus,image,name2,index,text,jp_text,jp_name,text_match
name,不因来处，不因作为，不因身份，不因人格。,塔露拉？,,,,185,不因来处，不因作为，不因身份，不因人格。,出自、行い、身分、人格に関係なく。,タルラ？,True
name,我爱着这片土地上的所有人。,塔露拉？,,,,186,我爱着这片土地上的所有人。,私はこの土地のすべての人を愛しています。,タルラ？,True
name,千年来一直如此。,塔露拉？,,,,187,千年来一直如此。,千年来、ずっとそうです。,タルラ？,True
character,,char_010_chen_1#2,,,,188,,,char_010_chen_1#2,True
name,！,陈,,,,189,！,！,チェン,True
character,,avg_npc_087#3,,,,190,,,avg_npc_087#3,True
name,——！,阿米娅,,,,191,——！,――！,アーミヤ,True
character,,,,,,192,,,,True
dialog,,,,,,193,,,,True
,不死的黑蛇。,,,,,194,不死的黑蛇。,不死の黒蛇。,,True
,不死的黑蛇！,,,,,195,不死的黑蛇！,不死の黒蛇！,,True
character,,char_011_talula_1,,,,196,,,char_011_talula_1,True
playsound,,,,,,197,,,,True
playsound,,,,,,198,,,,True
name,阿米娅，阿米娅。你知道为什么你的目光如此短浅，你的力量如此脆弱吗？,“不死的黑蛇”,,,,199,阿米娅，阿米娅。你知道为什么你的目光如此短浅，你的力量如此脆弱吗？,アーミヤ、アーミヤ。なぜあなたの視野がこんなに狭く、あなたの力がこんなに脆いのか知っていますか？,「不死の黒蛇」,True
name,因为你只站在你那里。你的视野是多么的狭隘，你才看过多少不幸？,“不死的黑蛇”,,,,200,因为你只站在你那里。你的视野是多么的狭隘，你才看过多少不幸？,なぜならあなたはただそこに立っているだけだからです。あなたの視野は非常に狭く、どれだけの不幸を見てきましたか？,「不死の黒蛇」,True
name,你只是借魔王之眼看到了一些平常景象，你想假称你因此如处实地......,“不死的黑蛇”,,,,201,你只是借魔王之眼看到了一些平常景象，你想假称你因此如处实地......,あなたはただ魔王の目を借りて普通の景色を見ただけで、それをあたかも実地にいるかのように偽ろうとしている……,「不死の黒蛇」,True
name,而我经历过的惨剧比你见过得多。,“不死的黑蛇”,,,,202,而我经历过的惨剧比你见过得多。,しかし、私が経験した悲劇はあなたが見たより遥かに多いのです。,「不死の黒蛇」,True
name,你只是局促于感染者这单一身份的遭遗弃者，我却是乌萨斯一切的见证者。,“不死的黑蛇”,,,,203,你只是局促于感染者这单一身份的遭遗弃者，我却是乌萨斯一切的见证者。,あなたは感染者という単一の身分に囚われた見捨てられた者に過ぎませんが、私はウサスのすべての証人なのです。,「不死の黒蛇」,True
name,我为了拯救你们看不见的广大土地、哭号着的人民而活，你们呢？,“不死的黑蛇”,,,,204,我为了拯救你们看不见的广大土地、哭号着的人民而活，你们呢？,私はあなた方の見えない広大な土地と嘆き叫ぶ人民を救うために生きていますが、あなた方はどうですか？,「不死の黒蛇」,True
name,你们是为眼前蝇头小事抱头痛哭，自封救赎的聋哑盲人。 ​,“不死的黑蛇”,,,,205,你们是为眼前蝇头小事抱头痛哭，自封救赎的聋哑盲人。 ​,あなた方は今目の前の些細なことで泣き崩れ、自らを救済者と名乗る聾唖盲人です。,「不死の黒蛇」,True
name,你能想象在这片土地上发生了些什么吗？你不能。,“不死的黑蛇”,,,,206,你能想象在这片土地上发生了些什么吗？你不能。,この土地で何が起きたのか想像できますか？できませんね。,「不死の黒蛇」,True
name,你看到的语言、历史和记忆都是自我感动的片段，你看不到命运刻在活人身上的疤痕。,“不死的黑蛇”,,,,207,你看到的语言、历史和记忆都是自我感动的片段，你看不到命运刻在活人身上的疤痕。,あなたが見る言語、歴史、記憶は自己感動の断片であり、運命が生者の身に刻む傷痕は見えないのです。,「不死の黒蛇」,True
name,疤痕能杀死人。我身上刻着数千万条乌萨斯同胞的疤痕。,“不死的黑蛇”,,,,208,疤痕能杀死人。我身上刻着数千万条乌萨斯同胞的疤痕。,傷痕は人を殺すことができます。私は数千万のウサス同胞の傷痕を刻んでいます。,「不死の黒蛇」,True
name,陈晖洁。你在血肉上是我的姐妹。你在这里是为了战胜我，你将乌萨斯看做敌人，因为你觉得它将入侵你的故乡。,“不死的黑蛇”,,,,209,陈晖洁。你在血肉上是我的姐妹。你在这里是为了战胜我，你将乌萨斯看做敌人，因为你觉得它将入侵你的故乡。,チェン・ホイジエ。あなたは血肉の上で私の姉妹です。あなたはここで私を打ち負かすためにいて、ウサスを敵とみなしています。あなたはそれがあなたの故郷を侵略すると感じているのです。,「不死の黒蛇」,True
name,然而你连自己的姐妹都无法战胜又如何去战胜整个乌萨斯？,“不死的黑蛇”,,,,210,然而你连自己的姐妹都无法战胜又如何去战胜整个乌萨斯？,しかし、自分の姉妹さえ打ち負かせないあなたが、どうしてウサス全体を打ち負かせるのでしょうか？,「不死の黒蛇」,True
name,更何况，乌萨斯是否会被卷入这场战争，这场战争的结果究竟如何，我并不关心。,“不死的黑蛇”,,,,211,更何况，乌萨斯是否会被卷入这场战争，这场战争的结果究竟如何，我并不关心。,ましてや、ウサスがこの戦争に巻き込まれるか、その結果がどうなるかは、私は関心がありません。,「不死の黒蛇」,True
name,我要的只是令这片土地自僵持与内耗中解脱。在这次战争后，总有一方被压倒，而另一方会崛起，无论是军政府，还是新皇帝。,“不死的黑蛇”,,,,212,我要的只是令这片土地自僵持与内耗中解脱。在这次战争后，总有一方被压倒，而另一方会崛起，无论是军政府，还是新皇帝。,私が望むのは、この土地を膠着と内耗から解放することです。この戦争の後、必ずどちらかが圧倒され、もう一方が台頭するでしょう。軍事政府であれ、新しい皇帝であれ。,「不死の黒蛇」,True
name,上一代的乌萨斯皇帝如同是乌萨斯的灵魂再次归来。,“不死的黑蛇”,,,,213,上一代的乌萨斯皇帝如同是乌萨斯的灵魂再次归来。,前代のウサス皇帝はまるでウサスの魂が再び帰ってきたかのようです。,「不死の黒蛇」,True
name,他不贪图享受，对权力保持渴望却也重视距离，他不是欲望的合格载体，他甚至一点也不暴虐。,“不死的黑蛇”,,,,214,他不贪图享受，对权力保持渴望却也重视距离，他不是欲望的合格载体，他甚至一点也不暴虐。,彼は享楽を求めず、権力を渇望しながらも距離を重んじ、欲望の適切な媒体ではなく、残虐でもありませんでした。,「不死の黒蛇」,True
name,但他带来战争，因为乌萨斯需要战争，乌萨斯需要它的战争去让它的人民成长。,“不死的黑蛇”,,,,215,但他带来战争，因为乌萨斯需要战争，乌萨斯需要它的战争去让它的人民成长。,しかし彼は戦争をもたらしました。なぜならウサスは戦争を必要としており、その戦争によってその民が成長するからです。,「不死の黒蛇」,True
name,他是优秀的。他足以被称作是乌萨斯应有的皇帝。,“不死的黑蛇”,,,,216,他是优秀的。他足以被称作是乌萨斯应有的皇帝。,彼は優秀です。ウサスが持つべき皇帝と呼ぶにふさわしい存在です。,「不死の黒蛇」,True
name,至于你们，至于你们，感染者。,“不死的黑蛇”,,,,217,至于你们，至于你们，感染者。,さて、あなた方、感染者たちよ。,「不死の黒蛇」,True
name,“你为什么不像牲畜一样在他们面前跪下，摇尾乞怜？这样你就能得到他们的原谅。”,“不死的黑蛇”,,,,218,“你为什么不像牲畜一样在他们面前跪下，摇尾乞怜？这样你就能得到他们的原谅。”,「なぜあなたは家畜のように彼らの前で膝をつき、尻尾を振って許しを請わないのですか？そうすれば彼らの許しが得られるでしょう。」,「不死の黒蛇」,True
name,想被大地上的人们接受吗？,“不死的黑蛇”,,,,219,想被大地上的人们接受吗？,地上の人々に受け入れられたいのですか？,「不死の黒蛇」,True
name,当然可以......像玩赏花壳虫一样吃饲料吧，放弃人类的语言做奴隶吧，把你们的四分之一拿出来供他们挥霍和屠戮吧。,“不死的黑蛇”,,,,220,当然可以......像玩赏花壳虫一样吃饲料吧，放弃人类的语言做奴隶吧，把你们的四分之一拿出来供他们挥霍和屠戮吧。,もちろん可能です……まるで甲虫を愛でるように餌を食べ、人語を捨てて奴隷となり、あなた方の四分の一を彼らの浪費と虐殺に供しなさい。,「不死の黒蛇」,True
name,这样他们就会当你是无害的畜类，接近于人形恶心却有趣的宠物，供他们发挥孱弱力量与保留可悲尊严的附属品！,“不死的黑蛇”,,,,221,这样他们就会当你是无害的畜类，接近于人形恶心却有趣的宠物，供他们发挥孱弱力量与保留可悲尊严的附属品！,そうすれば彼らはあなた方を無害な家畜、醜いが面白い人型のペットとして扱い、弱々しい力を発揮し悲しい尊厳を保つ付属品と見るでしょう！,「不死の黒蛇」,True
name,你们会苟延残喘，不断会有新的生命被用作你们的延续，你们的族群会如此，也会永远如此。,“不死的黑蛇”,,,,222,你们会苟延残喘，不断会有新的生命被用作你们的延续，你们的族群会如此，也会永远如此。,あなた方は延命を続け、新たな生命があなた方の継承に用いられ、あなた方の種族はそうであり続け、永遠に続くのです。,「不死の黒蛇」,True
name,——因为这些愚蠢的人只能通过这样的方法获得宽恕和满足，巨大的权力系统是为了让你们与他们......任何主与奴两相安稳而被创造出来的。,“不死的黑蛇”,,,,223,——因为这些愚蠢的人只能通过这样的方法获得宽恕和满足，巨大的权力系统是为了让你们与他们......任何主与奴两相安稳而被创造出来的。,――なぜならこれらの愚かな人々はこの方法でしか赦しと満足を得られず、巨大な権力システムはあなた方と彼ら……あらゆる主人と奴隷が安定するために創造されたのです。,「不死の黒蛇」,True
name,没有人会像这个乌萨斯和我一样对你们如此平等了。我们知晓了他们的卑劣，又不得不让你们活在他们的阴影下。,“不死的黑蛇”,,,,224,没有人会像这个乌萨斯和我一样对你们如此平等了。我们知晓了他们的卑劣，又不得不让你们活在他们的阴影下。,このウサスと私ほどあなた方に対して平等な者はいません。私たちは彼らの卑劣さを知りながらも、あなた方を彼らの影で生かさねばならないのです。,「不死の黒蛇」,True
name,你如果觉得它邪恶，那就当它是邪恶吧。因为这个邪恶维持了足以跨越国度的可悲救赎心理，生命亦如此。,“不死的黑蛇”,,,,225,你如果觉得它邪恶，那就当它是邪恶吧。因为这个邪恶维持了足以跨越国度的可悲救赎心理，生命亦如此。,もしそれを邪悪だと思うなら、そう思いなさい。この邪悪が国境を越える悲しい救済の心理を維持しているのです。生命も同様です。,「不死の黒蛇」,True
name,直到今天。,“不死的黑蛇”,,,,226,直到今天。,今日まで。,「不死の黒蛇」,True
playsound,,,,,,227,,,,True
playsound,,,,,,228,,,,True
name,我将改变这一切。我给了他们方向。,“不死的黑蛇”,,,,229,我将改变这一切。我给了他们方向。,私はこれをすべて変えます。私は彼らに方向を示しました。,「不死の黒蛇」,True
name,这个国度曾经的统治者，这个优秀的君王让他们变得同样伟大，但他寿命有限，终归没能福泽感染者。,“不死的黑蛇”,,,,230,这个国度曾经的统治者，这个优秀的君王让他们变得同样伟大，但他寿命有限，终归没能福泽感染者。,この国のかつての支配者、この優れた君主は彼らを同じく偉大にしましたが、その寿命は限られており、結局感染者に恩恵をもたらせませんでした。,「不死の黒蛇」,True
name,在战争中，他们非理性的部分被满足，他们非智慧的部分被灌注，他们平庸的部分变得非凡，他们冷漠的思绪变得狂热。,“不死的黑蛇”,,,,231,在战争中，他们非理性的部分被满足，他们非智慧的部分被灌注，他们平庸的部分变得非凡，他们冷漠的思绪变得狂热。,戦争の中で、彼らの非合理的な部分は満たされ、非知性的な部分は注入され、凡庸な部分は非凡になり、冷めた心は熱狂に変わりました。,「不死の黒蛇」,True
name,他们这些人变得高尚。,“不死的黑蛇”,,,,232,他们这些人变得高尚。,彼らは高尚な者となりました。,「不死の黒蛇」,True
name,驯化他们，当用愚行，而非智慧。而我们既不要他们臣服也不是要对他们进行统治。,“不死的黑蛇”,,,,233,驯化他们，当用愚行，而非智慧。而我们既不要他们臣服也不是要对他们进行统治。,彼らを馴致するには愚行を用い、知恵ではありません。そして私たちは彼らに服従を求めも統治しもしません。,「不死の黒蛇」,True
name,我将让他们重拾尊严。,“不死的黑蛇”,,,,234,我将让他们重拾尊严。,私は彼らに尊厳を取り戻させます。,「不死の黒蛇」,True
name,在乌萨斯的未来中，感染者也一样。,“不死的黑蛇”,,,,235,在乌萨斯的未来中，感染者也一样。,ウサスの未来において、感染者も同様です。,「不死の黒蛇」,True
name,我要为感染者与普通人，为乌萨斯与诸国，重新带来崇高与平等。,“不死的黑蛇”,,,,236,我要为感染者与普通人，为乌萨斯与诸国，重新带来崇高与平等。,私は感染者と普通の人々のため、ウサスと諸国のために、崇高と平等を再びもたらします。,「不死の黒蛇」,True
name,诸边疆守军与议会必有一胜。我掀起战争，让他们现在就得出结果。,“不死的黑蛇”,,,,237,诸边疆守军与议会必有一胜。我掀起战争，让他们现在就得出结果。,諸辺境の守軍と議会のいずれかが必ず勝利します。私は戦争を巻き起こし、彼らに今すぐ結果を出させます。,「不死の黒蛇」,True
name,随着时间流逝，生命会被消磨，热情会被流放，当乌萨斯不足以爆发出一点星火，它的土地和人民都将随之腐烂，遭人永远遗忘。,“不死的黑蛇”,,,,238,随着时间流逝，生命会被消磨，热情会被流放，当乌萨斯不足以爆发出一点星火，它的土地和人民都将随之腐烂，遭人永远遗忘。,時間が過ぎるにつれて、生命は消耗し、情熱は追放され、ウサスがわずかな火花も爆発させられなくなると、その土地と民は腐敗し、永遠に忘れ去られるでしょう。,「不死の黒蛇」,True
name,这件事我永不能让它发生。,“不死的黑蛇”,,,,239,这件事我永不能让它发生。,この事は私は絶対に起こさせません。,「不死の黒蛇」,True
name,我刻意安排整合运动在此沦丧，在我手中聚合又随之崩溃，只是为了让事情有其起因。,“不死的黑蛇”,,,,240,我刻意安排整合运动在此沦丧，在我手中聚合又随之崩溃，只是为了让事情有其起因。,私は意図的に統合運動をここで滅亡させ、私の手で集めては崩壊させるのを繰り返し、物事に原因を与えただけです。,「不死の黒蛇」,True
name,而你们想否认这一点，想否认我将为乌萨斯做的一切。,“不死的黑蛇”,,,,241,而你们想否认这一点，想否认我将为乌萨斯做的一切。,しかしあなた方はこの事実を否定しようとし、私がウサスのために行うすべてを否定したいのです。,「不死の黒蛇」,True
name,你们的短浅目光怎么能看见百年后的事件？,“不死的黑蛇”,,,,242,你们的短浅目光怎么能看见百年后的事件？,あなた方の浅はかな視野がどうして百年後の出来事を見通せるでしょうか？,「不死の黒蛇」,True
name,你怎么能看到感染者和普通人同仇敌忾，你怎么会为了而今一点点牺牲就阻挠千百年后的和平与荣光智慧？,“不死的黑蛇”,,,,243,你怎么能看到感染者和普通人同仇敌忾，你怎么会为了而今一点点牺牲就阻挠千百年后的和平与荣光智慧？,どうして感染者と普通の人が共に敵に立ち向かうのを見て、今のわずかな犠牲のために百年後千年後の平和と栄光の英知を妨げるのですか？,「不死の黒蛇」,True
name,你们经历得太少了。,“不死的黑蛇”,,,,244,你们经历得太少了。,あなた方は経験があまりにも少なすぎます。,「不死の黒蛇」,True
name,你们未曾体验过那些毁灭边缘的痛苦。感染者挣扎却还有生机，整个乌萨斯却几度近乎毁于一旦。,“不死的黑蛇”,,,,245,你们未曾体验过那些毁灭边缘的痛苦。感染者挣扎却还有生机，整个乌萨斯却几度近乎毁于一旦。,あなた方は破滅の淵の苦しみを体験したことがありません。感染者はもがきながらまだ生きていますが、ウサス全体は何度もほとんど滅びかけました。,「不死の黒蛇」,True
name,你可曾听过可汗的骑兵足踏大地，手中兵器相互碰撞时那足以夷平山脉、改道江河的金铁声？,“不死的黑蛇”,,,,246,你可曾听过可汗的骑兵足踏大地，手中兵器相互碰撞时那足以夷平山脉、改道江河的金铁声？,あなたはカーンの騎兵が地を踏みしめ、手にした武器が打ち合わされ、山脈を平らげ川の流れを変える金属の響きを聞いたことがありますか？,「不死の黒蛇」,True
name,你可听过梦魇怯薛们弯刀刮过头盖骨的尖锐鸣叫？,“不死的黑蛇”,,,,247,你可听过梦魇怯薛们弯刀刮过头盖骨的尖锐鸣叫？,あなたは悪夢のケシェルが曲刀で頭骨をかすめる鋭い悲鳴を聞いたことがありますか？,「不死の黒蛇」,True
name,你可听过将数万罗斯勇士轰成耳鸣的舰炮齐响，不可一世的高卢们在血与泥泞中被拆解至烟消云散？,“不死的黑蛇”,,,,248,你可听过将数万罗斯勇士轰成耳鸣的舰炮齐响，不可一世的高卢们在血与泥泞中被拆解至烟消云散？,あなたは数万のロス勇士を轟音の艦砲で耳鳴りにし、傲慢なガリア人たちが血と泥の中で粉々にされて消え去るのを聞いたことがありますか？,「不死の黒蛇」,True
name,我不责怪你们，但你们的确一无所知。,“不死的黑蛇”,,,,249,我不责怪你们，但你们的确一无所知。,私はあなた方を責めはしません、しかしあなた方は本当に何も知らないのです。,「不死の黒蛇」,True
name,如果你们真想将自己的愚昧行径付诸实践，阻挡乌萨斯的重生、阻止乌萨斯人民重新团结在一个信念旁、阻拦乌萨斯的土地重获繁荣......,“不死的黑蛇”,,,,250,如果你们真想将自己的愚昧行径付诸实践，阻挡乌萨斯的重生、阻止乌萨斯人民重新团结在一个信念旁、阻拦乌萨斯的土地重获繁荣......,もしあなた方が本当に自分たちの愚かな行いを実行に移そうとするならば、ウーサスの再生を阻み、ウーサスの人々が再び一つの信念のもとに団結するのを妨げ、ウーサスの土地の繁栄の回復を阻止しようとするのであれば……,“不死の黒蛇”,True
name,那么，试着阻止我吧。试着阻止我这个乌萨斯的化身吧。,“不死的黑蛇”,,,,251,那么，试着阻止我吧。试着阻止我这个乌萨斯的化身吧。,それなら、私を阻止してみてください。私、ウーサスの化身を阻止してみてください。,“不死の黒蛇”,True
name,来吧。,“不死的黑蛇”,,,,252,来吧。,来なさい。,“不死の黒蛇”,True
dialog,,,,,,253,,,,True
blocker,,,,,,254,,,,True
image,,,,,,255,,,,True
