command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
character,,char_003_kalts_1,0,,,,,,,,
name,——,凯尔希,0,,,,,,,——,ケルシー
name,如果你愿意的话。,凯尔希,0,,,,,,,もしあなたがよければ。,ケルシー
name,我没想过你会这么爽快地答应，甚至有理由怀疑你在语句里设下了什么陷阱。,凯尔希,0,,,,,,,あなたがこんなにすんなり承諾するとは思っていませんでした。言葉の中に何か罠を仕掛けているのではと疑うくらいです。,ケルシー
name,......但又何妨呢？,凯尔希,0,,,,,,,……でも、それでも構わないでしょう？,ケルシー
name,博士。合作愉快。,凯尔希,0,,,,,,,ドクター。どうぞよろしくお手合わせ願います。,ケルシー
decision,我们有什么计划？,,1,1,,,,1,,私たちの計画は何ですか？,
predicate,,,0,,1,,,,,,
character,,char_002_amiya_1,0,,,,,,,,
name,啊，嗯......！,阿米娅,0,,,,,,,あ、えっと……！,アーミヤ
name,唔，博士是想问哪方面的计划呢？,阿米娅,0,,,,,,,うーん、ドクターはどの方面の計画についてお尋ねでしょうか？,アーミヤ
decision,首先要有进核心城的办法。,,3,1,,,,1;2;3,,まずはコアシティへ入る方法が必要です。,
decision,怎么去？,,3,2,,,,1;2;3,,どうやって行きますか？,
decision,要直接走到塔露拉面前说“你好”，对不对。,,3,3,,,,1;2;3,,直接タルラの前に行って「こんにちは」と言うのですよね。,
predicate,,,0,,1;2;3,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,罗德岛确实有属于罗德岛的方法。,凯尔希,0,,,,,,,ロドスには確かにロドス独自の方法があります。,ケルシー
name,请对照报告书。我会解释计划的每个部分。,凯尔希,0,,,,,,,報告書をご参照ください。計画の各部分を説明いたします。,ケルシー
name,4小时后，我们将在切尔诺伯格核心城的必经之路附近引发一场小规模的沙暴。,凯尔希,0,,,,,,,4時間後、チェルノボーグコアシティの必通路付近で小規模な砂嵐を起こします。,ケルシー
stopmusic,,,0,,,,,,,,
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_laccolith,,,,
blocker,,,0,,,,,,,,
playmusic,,,0,,,,,,,,
,10:00 a.m. 荒野,,0,,,,,,,10:00 a.m. 荒野,
character,,char_148_nearl_1#3,0,,,,,,,,
name,1号！,临光,0,,,,,,,1号！,リンコウ
character,,avg_npc_012,0,,,,,,,,
name,1号抽压机通电完成！,工程干员,0,,,,,,,1号圧縮機、通電完了！,エンジニアオペレーター
character,,char_148_nearl_1#3,0,,,,,,,,
name,2号！,临光,0,,,,,,,2号！,リンコウ
character,,char_158_milu,0,,,,,,,,
name,2号弹仓已经准备完毕。,守林人,0,,,,,,,2号弾倉、準備完了です。,ガーディアン
character,,char_148_nearl_1#3,0,,,,,,,,
name,3号。,临光,0,,,,,,,3号。,リンコウ
character,,avg_npc_012,0,,,,,,,,
name,3号风仓，迷彩已经......已经遮盖完毕！,工程干员,0,,,,,,,3号風倉、迷彩はすでに……すべて覆い尽くされました！,エンジニアオペレーター
name,迷彩会有用吗......,工程干员,0,,,,,,,迷彩は効果があるのでしょうか……,エンジニアオペレーター
character,,avg_npc_012,0,,,2,,,char_158_milu,,
name,切尔诺伯格核心城的指挥塔视野很广，没伪装手段是不行的。,守林人,0,,,,,,,チェルノボーグコアシティの指揮塔は視野が広く、偽装がなければ無理です。,ガーディアン
name,......把核心城当成军舰设计，甚至都不屑掩饰自己的想法，帝国在赤裸裸地宣扬暴力和征服。,守林人,0,,,,,,,……コアシティを軍艦のように設計し、自分たちの考えを隠すことさえせず、帝国は露骨に暴力と征服を宣伝しています。,ガーディアン
character,,avg_npc_012,0,,,1,,,char_158_milu,,
name,呃，原来乌萨斯帝国的设计还有这种倾向？,工程干员,0,,,,,,,えっ、ウルサス帝国の設計にそんな傾向があるのですか？,エンジニアオペレーター
character,,avg_npc_012,0,,,2,,,char_158_milu,,
name,设计催生想法，想法又反过来影响设计。他们乌萨斯人生活在这种环境，肯定会对外界充满敌意。,守林人,0,,,,,,,設計は思想を生み、思想は設計に影響を与えます。彼らウルサスの人々はこの環境に住み、外の世界に敵意を抱くのは当然です。,ガーディアン
character,,char_148_nearl_1,0,,,1,,,char_158_milu,,
name,......这么说对普通的乌萨斯居民是不公平的。,临光,0,,,,,,,……そう言うのは普通のウルサス住民には不公平です。,リンコウ
character,,avg_npc_012,0,,,,,,,,
name,唔......呃......我，我去拿下备用线......,工程干员,0,,,,,,,うーん……えっと……私、予備線を取りに行きます……,エンジニアオペレーター
character,,char_158_milu,0,,,,,,,,
name,可是，乌萨斯在我的故乡犯下了多少罪？多到他们连自己的手都洗不干净。,守林人,0,,,,,,,だけど、ウルサスは私の故郷でどれだけの罪を犯した？彼らは自分の手すら洗いきれないほどです。,ガーディアン
name,现在他们又想借感染者的手挑起新的战争，更残忍地加害感染者，难道这还不能说明乌萨斯的暴虐吗？,守林人,0,,,,,,,今、彼らは感染者の手を借りて新たな戦争を引き起こそうとして、より残酷に感染者を苦しめています。これがウルサスの暴虐を示していないのでしょうか？,ガーディアン
name,他们把田地烧光，拿碳灰把蓄水池填满，整个村子都在燃烧，被烤焦的尸体到处都是......土地被毁了，剩下的只有废墟。,守林人,0,,,,,,,彼らは田畑を焼き払い、炭の灰で貯水池を埋め、村全体が燃え、焼け焦げた遺体が至るところにあります……土地は破壊され、残ったのは廃墟だけでした。,ガーディアン
name,这就是我知道的乌萨斯人。如果不是乌萨斯居民支持了战争，这些事就不会发生。,守林人,0,,,,,,,これが私の知るウルサス人です。もしウルサス住民が戦争を支持しなければ、こんなことは起きなかったはずです。,ガーディアン
character,,char_158_milu,0,,,2,,,char_148_nearl_1,,
name,我的一己之见——那并非是乌萨斯人的集体意愿，相反，只是种邪恶想法的展现。我们不伤害乌萨斯人。我们只是对抗邪恶。,临光,0,,,,,,,私個人の見解ですが、あれはウルサス人の集合的な意思ではなく、むしろ邪悪な思想の表れです。私たちはウルサス人を傷つけるのではありません。ただ悪と戦っているのです。,リンコウ
name,守林人，即使这一次我们并没站在卡西米尔的土地上，但你所说的，我们不会让它在我们面前重演。,临光,0,,,,,,,ガーディアン、今回私たちはカシミールの土地に立っていなくても、あなたの言うことを、私たちは目の前で繰り返させません。,リンコウ
name,这与敌人是不是乌萨斯并无关系。整合运动也许把自己看作是乌萨斯人，也许不，但我们不是去伤害他人。我们是要阻止他们去伤害他人。,临光,0,,,,,,,敵がウルサスかどうかは関係ありません。統合運動は自分たちをウルサス人だと思っているかもしれませんし、そうでないかもしれませんが、私たちは他人を傷つけるために戦うのではありません。彼らが他を傷つけるのを阻止するために戦うのです。,リンコウ
character,,char_158_milu,0,,,1,,,char_148_nearl_1,,
name,......骑士从没帮过我们游击队。,守林人,0,,,,,,,……騎士は一度も私たちゲリラを助けてくれなかった。,ガーディアン
name,我的队长和副队长等了那么多年，但等到最后，援军也没有来。只有我们自己战斗到最后一刻，战斗到被乌萨斯吞噬，只有几个人活着。,守林人,0,,,,,,,私の隊長も副隊長も何年も待ちましたが、結局援軍は来ませんでした。私たち自身だけが最後の一瞬まで戦い、ウルサスに飲み込まれたのです。生き残ったのは数人だけでした。,ガーディアン
name,我能相信谁？相信乌萨斯人其实心地善良吗？,守林人,0,,,,,,,誰を信じられますか？ウルサスの人が本当に心優しいと信じられますか？,ガーディアン
name,我没有怪罪你们骑士，尤其是......怪罪你的意思，临光。我只是想起了和乌萨斯战斗的时光。,守林人,0,,,,,,,騎士たちを恨んではいません、特に……あなたを恨む意味ではありません、リンコウ。私が思い出したのは、ウルサスと戦ったあの時代のことです。,ガーディアン
name,我不相信乌萨斯，也不相信卡西米尔。,守林人,0,,,,,,,私はウルサスもカシミールも信じていません。,ガーディアン
character,,char_158_milu,0,,,2,,,char_148_nearl_1,,
name,——,临光,0,,,,,,,——,
name,这是卡西米尔骑士的错误。骑士们没可能弥补错误，也不能真正守护好卡西米尔。,临光,0,,,,,,,これはカシミール騎士団の過ちです。騎士たちは過ちを償うこともできず、カシミールを守ることもできませんでした。,リンコウ
name,但今天的我们可以并肩作战，守林人。,临光,0,,,,,,,しかし、今日の私たちは肩を並べて戦えます、ガーディアン。,リンコウ
name,过去的我没有帮助你的机会，这一次，我们战斗。我们战斗，不为了我们的祖国，只为阻止乌萨斯的暴行。,临光,0,,,,,,,過去の私はあなたを助ける機会がありませんでしたが、今回は私たちは戦います。私たちは祖国のためではなく、ウルサスの暴虐を止めるために戦います。,リンコウ
name,即使我们这次只做支援工作，但我也做好了准备。为信仰而战，为你而死。,临光,0,,,,,,,たとえ今回私たちは支援に過ぎなくても、私は準備ができています。信念のために戦い、あなたのために死ぬ覚悟です。,リンコウ
character,,char_158_milu,0,,,1,,,char_148_nearl_1,,
name,为别人而死......,守林人,0,,,,,,,他人のために死ぬ……,守林人
name,骑士不都像你这样。,守林人,0,,,,,,,騎士は皆、君のようなものだろう。,守林人
character,,char_158_milu,0,,,2,,,char_148_nearl_1,,
name,但我相信骑士就应该如此。为他人而死是有意义的。,临光,0,,,,,,,しかし、騎士はそうあるべきだと信じています。他人のために死ぬことは意味のあることです。,臨光
name,守林人小姐，请允许我用这一次战斗向你表达歉意。,临光,0,,,,,,,守林人さん、今回の戦いでお詫びを申し上げてもよろしいでしょうか。,臨光
character,,char_158_milu,0,,,1,,,char_148_nearl_1,,
name,......干员临光。,守林人,0,,,,,,,……オペレーター臨光。,守林人
name,有什么需要我去做的？,守林人,0,,,,,,,何か私にやってほしいことはありますか？,守林人
character,,char_158_milu,0,,,2,,,char_148_nearl_1,,
name,让我们在仪器开始全速运转前，守住这片区域。,临光,0,,,,,,,装置が全速で作動し始める前に、この区域を守りましょう。,臨光
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_laccolith,,,,
blocker,,,0,,,,,,,,
,4小时前,,0,,,,,,,4時間前,
dialog,,,0,,,,,,,,
decision,这就是我们的伪装？,,3,1,,,,1;2;3,,これが私たちの偽装ですか？,
decision,......,,3,2,,,,1;2;3,,……,
decision,所以我们已经选好了一种隐蔽方式。,,3,3,,,,1;2;3,,つまり、すでに隠れる方法を選んでいます。,
predicate,,,0,,1;2;3,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,历经了多次重大武装冲突事件，隐秘登城几乎是干员的必修课了。,凯尔希,0,,,,,,,幾度もの大規模な武装衝突を経て、密かに城に潜入することはオペレーターの必修科目となっています。,ケルシー
character,,char_002_amiya_1,0,,,,,,,,
name,虽然每次的情况都不同，但利用地形地势伪装自己，却一直是必须的。,阿米娅,0,,,,,,,毎回状況は違いますが、地形や地勢を利用して身を隠すことは、常に必要です。,アーミヤ
name,有时候是在皑皑雪地，有时候在草原，还有时候在沼泽......我们用的方法都不一样。,阿米娅,0,,,,,,,時には純白の雪原で、時には草原で、また時には沼地で……私たちの方法はそれぞれ異なります。,アーミヤ
name,现在龙门城所在的位置被沙漠和荒地包围，通过沙尘去掩盖踪迹，是最方便高效的办法。,阿米娅,0,,,,,,,現在、龍門城の場所は砂漠と荒地に囲まれており、砂塵で足跡を隠すのが最も便利で効率的な方法です。,アーミヤ
decision,我不觉得这能行。,,3,1,,,,1;2;3,,私はこれがうまくいくとは思いません。,
decision,还不够。,,3,2,,,,1;2;3,,まだ不十分です。,
decision,完全依靠这个战术是不明智的吧？,,3,3,,,,1;2;3,,この戦術だけに頼るのは賢明ではないでしょう？,
predicate,,,0,,1;2;3,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,这只是一种隐蔽我们踪迹的方式。罗德岛不会实施任何单线单向的行动。一次成功的潜入，需要种种已经完备的条件去支持。,凯尔希,0,,,,,,,これは私たちの足跡を隠す一つの方法に過ぎません。ロドスは単線単方向の作戦は行いません。一度の成功した潜入には様々な完備された条件が必要です。,ケルシー
name,阿撒兹勒诊所带给我们的资料，验证了我手上切尔诺伯格工程图纸的真实性，我们对核心城下层结构已经有了相当的把握。,凯尔希,0,,,,,,,アザズレクリニックから得た資料は、私の持つチェルノボーグの設計図の信頼性を裏付けており、コアシティの地下構造をかなり把握しています。,ケルシー
name,届时，我们将从核心城的排水与基础工业部分进入核心城。但与此同时，我们还需要诱饵。,凯尔希,0,,,,,,,その時、コアシティの排水および基礎工業部分から侵入します。しかし同時に、囮も必要です。,ケルシー
name,没有诱饵，猎物不会上钩。,凯尔希,0,,,,,,,囮がなければ、獲物はかかりません。,ケルシー
decision,对猎人也一样。,,1,1,,,,1,,狩人にも同じことが言えます。,
predicate,,,0,,1,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,呵......对。是的。,凯尔希,0,,,,,,,ふっ……そうですね。はい。,ケルシー
name,随着时间推移，最拙劣的猎人也能分辨出猎物与诱饵的不同。我们要在他们识破我们之前避开他们的视线。,凯尔希,0,,,,,,,時間が経つにつれて、下手な狩人でも獲物と囮の違いを見抜けるようになります。私たちは彼らに見破られる前に視線を避けなければなりません。,ケルシー
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_aircraft,,,,
blocker,,,0,,,,,,,,
,10:00 a.m.,,0,,,,,,,10:00 a.m.,
character,,avg_npc_012,0,,,,,,,,
name,这次作战不需要我们实地降落，对吗教官？,驾驶员,0,,,,,,,今回の作戦は現地着陸は必要ないですね、教官？,パイロット
name,核心城地势不好，看上去整合运动的装备也不差，术师的数量更是不少，降下去估计要费些事儿。,驾驶员,0,,,,,,,コアシティの地勢は悪く、統合運動の装備も悪くなく、術師の数もかなりいるので、着陸は大変そうです。,パイロット
character,,avg_npc_012,0,,,2,,,char_130_doberm_ex,,
name,不需要，只需要摆出一副要登陆的样子，在核心城上空盘旋段时间就行。,杜宾,0,,,,,,,必要ありません、着陸するふりをしてコアシティ上空をしばらく旋回すればいいだけです。,ドゥビン
name,再说我们没带战术小队，只我们两个下去没什么用。,杜宾,0,,,,,,,そもそも戦術小隊は連れておらず、私たち二人だけで降りても意味はありません。,ドゥビン
character,,avg_npc_012,0,,,1,,,char_130_doberm_ex,,
name,对啊，我怎么没想到。,驾驶员,0,,,,,,,そうだな、どうして思いつかなかったんだろう。,パイロット
character,,avg_npc_012,0,,,2,,,char_130_doberm_ex,,
name,......这种安排怎么会没想到......！,杜宾,0,,,,,,,……こんな方法をどうして思いつかないんだ……！,ドゥビン
character,,avg_npc_012,0,,,1,,,char_130_doberm_ex,,
name,开，开个玩笑，玩笑。教官不要对我这么凶。,驾驶员,0,,,,,,,冗談ですよ、冗談。教官、そんなに怒らないでください。,パイロット
character,,avg_npc_012,0,,,2,,,char_130_doberm_ex,,
name,哈......你和“坏家伙”上那个谨小慎微的小伙子比，实在是太大大咧咧了些。,杜宾,0,,,,,,,はあ……君は「悪党」といる慎重な若者と比べて、あまりにも大ざっぱすぎる。,ドゥビン
name,半小时左右，没问题吧？,杜宾,0,,,,,,,30分程で問題ないですよね？,ドゥビン
character,,avg_npc_012,0,,,1,,,char_130_doberm_ex,,
name,绝对没问题！,驾驶员,0,,,,,,,絶対に問題ありません！,パイロット
character,,avg_npc_012,0,,,2,,,char_130_doberm_ex,,
name,要足够引人注目！虽然废城的整合运动知道我们用过飞行器，但核心城的这些敌人，我们可不知道他们有没有得到消息。,杜宾,0,,,,,,,十分に目立たなければ！廃墟の統合運動は私たちが飛行機器を使ったことを知っていますが、コアシティの敵がその情報を持っているかはわかりません。,ドゥビン
character,,avg_npc_012,0,,,1,,,char_130_doberm_ex,,
name,放心，这架“好男孩”号，可比“坏家伙”显眼多了！半小时之内，绝对让他们挪不开视线，教官你就看我的吧！,驾驶员,0,,,,,,,安心してください、この「良い少年号」は「悪党」よりずっと目立ちます！30分以内に彼らの視線を奪いますから、教官は私に任せてください！,パイロット
character,,avg_npc_012,0,,,2,,,char_130_doberm_ex,,
name,还是小心为好，可别被打下来。,杜宾,0,,,,,,,それでも慎重に行動してください、撃ち落とされないように。,ドゥビン
character,,avg_npc_012,0,,,1,,,char_130_doberm_ex,,
name,大可放宽心啊教官，我带着阿斯卡纶和煌，那么多次低空飞行也从来没被人打下来过！,驾驶员,0,,,,,,,安心してください、教官。私はアスカロンと煌を連れて、多くの低空飛行をしてきましたが、一度も撃ち落とされたことはありません！,パイロット
character,,avg_npc_012,0,,,2,,,char_130_doberm_ex,,
name,......一旦被打下来就没有下一次了啊......,杜宾,0,,,,,,,……一度撃ち落とされたら二度目はないのですが……,ドゥビン
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_perimeter,,,,
blocker,,,0,,,,,,,,
,10:00 am  核心城外围,,0,,,,,,,10:00 午前 コアシティ郊外,
character,,char_1002_nsabr_2,0,,,1,,,char_1002_nsabr_2,,
name,嗯？,整合运动成员,0,,,,,,,ん？,統合運動メンバー
character,,char_1002_nsabr_2,0,,,2,,,char_1002_nsabr_2,,
name,天上那个......是什么？,整合运动成员,0,,,,,,,空にあれ……何だ？,統合運動メンバー
character,,char_1002_nsabr_2,0,,,1,,,char_1002_nsabr_2,,
name,居然在天上飞？！是敌人的新武器吗！是哪个国家派来的？别管了，射击，快射击！,整合运动成员,0,,,,,,,空を飛んでいる？！敵の新兵器か！どの国の派遣か？気にするな、撃て、撃て！,統合運動メンバー
character,,char_1002_nsabr_2,0,,,2,,,char_1002_nsabr_2,,
name,不知道那东西里面装了什么，千万别让它落地！,整合运动成员,0,,,,,,,あの中に何が入っているかわからない、絶対に地面に着陸させるな！,統合運動メンバー
character,,char_1011_wizard_1,0,,,1,,,char_1002_nsabr_2,,
name,别惊慌！只要它敢下降，我们就能把它炸开！别让它躲到我们看不见的地方就行！,整合运动术师,0,,,,,,,慌てるな！降りてくるならこちらで爆破できる！見えない場所に隠れさせるな！,統合運動術師
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_aircraft,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_012,0,,,2,,,char_130_doberm_ex,,
name,这艘飞船有什么安全设施？,杜宾,0,,,,,,,この飛行船にどんな安全設備があるの？,ドゥビン
character,,avg_npc_012,0,,,1,,,char_130_doberm_ex,,
name,你恐高吗教官？,驾驶员,0,,,,,,,教官、高所恐怖症ですか？,パイロット
character,,avg_npc_012,0,,,2,,,char_130_doberm_ex,,
name,......,杜宾,0,,,,,,,……,
name,有一点。,杜宾,0,,,,,,,少しです。,ドゥビン
character,,avg_npc_012,0,,,1,,,char_130_doberm_ex,,
name,不用担心！,驾驶员,0,,,,,,,心配しないでください！,ドライバー
name,一旦出事的话，大家都来不及反应的，要是坠毁了铁定尸体都不剩，大家都一样的啦！,驾驶员,0,,,,,,,もし何かあったら、みんな反応する暇もありません。墜落したら絶対に遺体も残らず、みんな同じですよ！,ドライバー
character,,char_130_doberm_ex,0,,,,,,,,
camerashake,,,0,,,,,,,,
name,我能不担心吗？！,杜宾,0,,,,,,,心配しないわけがありません！,ドゥビン
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
playsound,,,0,,,,,,,,
name,阿米娅，我们已经成功吸引了敌人的注意力，让他们认为我们准备从空中降落，你们立刻开始行动！,杜宾,0,,,,,,,アーミヤ、私たちは敵の注意を引くことに成功し、彼らに空から降下する準備があると思わせました。君たちはすぐに行動を開始してください！,ドゥビン
dialog,,,0,,,,,,,,
background,,,0,,,,bg_laccolith,,,,
blocker,,,0,,,,,,,,
character,,char_148_nearl_1#3,0,,,,,,,,
name,作战干员，注意！有稀散的敌人正在向我们的方向靠近，很可能是敌城市的先遣侦察部队！,临光,0,,,,,,,作戦オペレーター、注意してください！まばらな敵がこちらに近づいています。おそらく敵の都市の先遣偵察部隊です！,リンコウ
name,装置正在运转中，不能让他们干扰到我们的计划。守林人小姐，掩护我！,临光,0,,,,,,,装置は稼働中です。彼らに私たちの計画を妨害させてはいけません。守林人さん、カバーをお願いします！,リンコウ
character,,char_158_milu,0,,,,,,,,
name,知道！,守林人,0,,,,,,,了解しました！,守林人
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
