command,text_orig,name,option_number,option_value,references,focus,image,values,name2,index,text,jp_text,jp_name,text_match
name,他是否曾经为你们抵挡其他整合运动？他是否切实地使你们免遭充满攻击性的整合运动的侵害？,凯尔希,0,,,,,,,196,他是否曾经为你们抵挡其他整合运动？他是否切实地使你们免遭充满攻击性的整合运动的侵害？,彼はかつて他の統合運動からあなたたちを守ったことがありますか？彼は確かに攻撃的な統合運動からあなたたちを守ってきたのですか？,ケルシー,True
character,,avg_npc_059,0,,,1,,,char_003_kalts_1,197,,,,False
name,医生......！巡逻队已经到了！这个不是......不是游击队的巡逻队！不能，不能让他们......,罗德岛近卫干员？,0,,,,,,,198,医生......！巡逻队已经到了！这个不是......不是游击队的巡逻队！不能，不能让他们......,ドクター……！パトロール隊が到着しました！これは……ゲリラのパトロール隊ではありません！彼らを……止めなければなりません……,ロドス近衛オペレーター？,True
character,,char_003_kalts_1,0,,,2,,,avg_npc_057,199,,,,False
name,你们不讲道理！,乌萨斯感染者,0,,,,,,,200,你们不讲道理！,あなたたちは理屈をわきまえない！,ウサス感染者,True
character,,char_003_kalts_1,0,,,1,,,avg_npc_057,201,,,,False
name,我认为我们的行为完全符合乌萨斯伦理道德的要求，是你对他进行了指控。,凯尔希,0,,,,,,,202,我认为我们的行为完全符合乌萨斯伦理道德的要求，是你对他进行了指控。,私たちの行動はウサスの倫理道徳の要求に完全に合致していると思います。あなたの方が彼を非難しているのです。,ケルシー,True
character,,char_003_kalts_1,0,,,2,,,avg_npc_057,203,,,,False
name,他......他确实每次都这时候出去......,乌萨斯感染者,0,,,,,,,204,他......他确实每次都这时候出去......,彼は……確かに毎回この時間に出かけます……,ウサス感染者,True
character,,avg_npc_059,0,,,1,,,char_003_kalts_1,205,,,,False
name,医生！让我去......拦那些萨卡兹人！如果不这样......我至少可以骗他们！让他们不走这里！,罗德岛近卫干员？,0,,,,,,,206,医生！让我去......拦那些萨卡兹人！如果不这样......我至少可以骗他们！让他们不走这里！,ドクター！私に行かせてください……あのサカズたちを止めます！そうしなければ……せめて彼らを騙してこの道を通らせません！,ロドス近衛オペレーター？,True
character,,char_003_kalts_1,0,,,1,,,avg_npc_057,207,,,,False
name,先回答。,凯尔希,0,,,,,,,208,先回答。,まず答えなさい。,ケルシー,True
name,说出来。否则没人知道真相。,凯尔希,0,,,,,,,209,说出来。否则没人知道真相。,言いなさい。さもなければ誰も真実を知りません。,ケルシー,True
character,,avg_npc_042,0,,,,,,,210,,,,False
name,直线距离二十四米。很近了。,迷迭香,0,,,,,,,211,直线距离二十四米。很近了。,直線距離24メートル。かなり近いです。,ローズマリー,True
character,,char_003_kalts_1,0,,,2,,,avg_npc_057,212,,,,False
name,......,乌萨斯感染者,0,,,,,,,213,......,……,ウサス感染者,True
character,,avg_npc_042,0,,,,,,,214,,,,False
name,二十二米。,迷迭香,0,,,,,,,215,二十二米。,22メートル。,ローズマリー,True
character,,char_003_kalts_1,0,,,1,,,avg_npc_057,216,,,,False
name,Mon3tr。,凯尔希,0,,,,,,,217,Mon3tr。,Mon3tr。,ケルシー,True
character,,avg_npc_059,0,,,1,,,char_003_kalts_1,218,,,,False
name,医生！！,罗德岛近卫干员？,0,,,,,,,219,医生！！,ドクター！！,ロドス近衛オペレーター？,True
character,,char_003_kalts_1,0,,,2,,,avg_npc_057,220,,,,False
name,没有！从来没有！起码他从来没做过坏事！,乌萨斯感染者,0,,,,,,,221,没有！从来没有！起码他从来没做过坏事！,違います！一度もありません！少なくとも彼は悪いことなどしていません！,ウサス感染者,True
name,反正，反正我没有见过！！,乌萨斯感染者,0,,,,,,,222,反正，反正我没有见过！！,とにかく、とにかく私は見たことがありません！！,ウサス感染者,True
character,,char_003_kalts_1,0,,,,,,,223,,,,False
name,阿米娅。博士。,凯尔希,0,,,,,,,224,阿米娅。博士。,アーミヤ。ドクター。,ケルシー,True
decision,啊？,,3,1,,,,1;2;3,,225,啊？,ああ？,,True
decision,......,,3,2,,,,1;2;3,,226,......,……,,True
decision,演得可真像。,,3,3,,,,1;2;3,,227,演得可真像。,よく演じているわね。,,True
predicate,,,0,,1;2;3,,,,,228,,,,False
character,,char_003_kalts_1,0,,,,,,,229,,,,False
name,有劳。,凯尔希,0,,,,,,,230,有劳。,お疲れ様。,ケルシー,True
character,,char_002_amiya_1#4,0,,,,,,,231,,,,False
name,哎呀......医生！我就知道......！,阿米娅,0,,,,,,,232,哎呀......医生！我就知道......！,あら……ドクター！やっぱり……！,アーミヤ,True
character,,char_002_amiya_1#7,0,,,,,,,233,,,,False
name,博士，我们走！,阿米娅,0,,,,,,,234,博士，我们走！,ドクター、行きましょう！,アーミヤ,True
name,目标，整合运动的萨卡兹巡逻队！,阿米娅,0,,,,,,,235,目标，整合运动的萨卡兹巡逻队！,目標は、統合運動のサカズ巡回隊です！,アーミヤ,True
character,,avg_npc_042,0,,,,,,,236,,,,False
name,我也来。,迷迭香,0,,,,,,,237,我也来。,私も行きますわ。,ローズマリー,True
name,Guard，对吧？,迷迭香,0,,,,,,,238,Guard，对吧？,Guard、ですよね？,ローズマリー,True
name,你误会我了。但我会保护你。我会替你报复它们。,迷迭香,0,,,,,,,239,你误会我了。但我会保护你。我会替你报复它们。,私のことを誤解しないでください。でも私はあなたを守ります。あなたのために彼らに報復します。,ローズマリー,True
name,它们对你们，对我的家人，对普通人做的，我全都要报复一遍，全都要。,迷迭香,0,,,,,,,240,它们对你们，对我的家人，对普通人做的，我全都要报复一遍，全都要。,彼らがあなたたちに、私の家族に、一般の人々にしたこと、私はすべて報復します、すべて。,ローズマリー,True
dialog,,,0,,,,,,,241,,,,False
blocker,,,0,,,,,,,242,,,,False
image,,,0,,,,,,,243,,,,False
