command,text_orig,key,is_skippable,fit_mode,image,width,height,screenadapt,fadetime,intro,volume,crossfade,delay,time,name,name2,focus,duration,xstrength,ystrength,vibrato,randomness,fadeout,block,a,r,g,b,xFrom,yFrom,xTo,yTo,xScaleFrom,yScaleFrom,xScaleTo,yScaleTo,widgetID,style,fadestyle,offsetx,options,values,references,option_number,index,text,jp_text,jp_name,text_match
name,陈长官，我们可能要被迫向下转移了！敌人的攻势太猛烈了！,,,,,,,,,,,,,,近卫局成员,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,160,陈长官，我们可能要被迫向下转移了！敌人的攻势太猛烈了！,陳長官、撤退を余儀なくされそうです！敵の攻撃が激しすぎます！,近衛局メンバー,True
character,,,,,,,,,,,,,,,char_010_chen_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,161,,,,False
name,（嘁，一旦我想要移动，弩弹就会从四面八方射来，敌人的狙击手究竟是怎么做到的？）,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,162,（嘁，一旦我想要移动，弩弹就会从四面八方射来，敌人的狙击手究竟是怎么做到的？）,（ちっ、動こうとすれば矢弩弾が四方八方から飛んでくる。敵の狙撃手はどうやっているんだ？）,陳,True
name,（半寸出鞘仅仅只能清扫狙击手的攻击，但再这样消耗下去，我迟早气短力尽。）,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,163,（半寸出鞘仅仅只能清扫狙击手的攻击，但再这样消耗下去，我迟早气短力尽。）,（抜刀一閃は狙撃の攻撃をかろうじて防ぐが、この消耗戦では俺は持たない。）,陳,True
name,（我必须在一瞬间里分出胜负......！）,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,164,（我必须在一瞬间里分出胜负......！）,（一瞬で勝負をつけるしかない……！）,陳,True
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,1,0,0,,,,,,,,,,,,,,,,0,165,,,,False
playsound,,$p_skill_spiritexplo,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,166,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,0,0,0,,,,,,,,,,,,,,,,0,167,,,,False
name,无论你还想说些什么，我都没时间再听下去了。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,无论你还想说些什么，我都没时间再听下去了。,お前が何を言おうが、もう聞く時間はない。,陳,True
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,char_1507_Mephisto_1#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,169,,,,False
name,（红色在她身边凝聚，这是施术的前兆。）,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,170,（红色在她身边凝聚，这是施术的前兆。）,（彼女の周りに赤色が集まっている、術式の兆候だ。）,ファウスト,True
name,（梅菲斯特，按照计划，现在射击她，她必须中断施术，或者，她 会在爆炸中死去。）,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,171,（梅菲斯特，按照计划，现在射击她，她必须中断施术，或者，她 会在爆炸中死去。）,（メフィスト、計画通り今、彼女を撃て。術式を中断させるか、でなければ爆発で死ぬ。）,ファウスト,True
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,char_1507_Mephisto_1#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,172,,,,False
name,可这难道不是挫去她锐气的最好机会吗？先等等，你就好好看着吧。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,173,可这难道不是挫去她锐气的最好机会吗？先等等，你就好好看着吧。,だが、これは彼女の勢いを挫く絶好の機会じゃないか？ちょっと待って、よく見ていろ。,メフィスト,True
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,char_1507_Mephisto_1#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,174,,,,False
name,我们会错失良机。,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,175,我们会错失良机。,好機を逃すことになる。,ファウスト,True
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,char_1507_Mephisto_1#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,,,,False
name,战略的目标比战术更重要，浮士德。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,177,战略的目标比战术更重要，浮士德。,戦略目標は戦術より重要だ、ファウスト。,メフィスト,True
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,char_1507_Mephisto_1#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,178,,,,False
name,......,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,179,......,……,ファウスト,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,180,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,181,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,182,,,,False
background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,183,,,,False
blocker,,,,,,,,,0.5,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,184,,,,False
name,和我一起走！别再留在这里了！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,185,和我一起走！别再留在这里了！,一緒に行く！ここにもういないで！,？？？,True
name,你难道不想离开这里吗，离这些人、这个地方远远的！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,186,你难道不想离开这里吗，离这些人、这个地方远远的！,ここを離れたいだろ？あいつら、この場所から遠くへ！,？？？,True
name,你是不是不知道？大人们那么对待你和我，全都怪他！全都是他的错！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,187,你是不是不知道？大人们那么对待你和我，全都怪他！全都是他的错！,知らないのか？大人たちが俺とお前をそう扱ったのは全部あいつのせいだ！全てあいつのせいだ！,？？？,True
name,......,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,188,......,……,？？？,True
name,我恨这座城市。我恨他。别让我也恨你。,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,189,我恨这座城市。我恨他。别让我也恨你。,俺はこの街を憎んでいる。あいつを憎んでいる。お前も憎みたくはない。,？？？,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,190,,,,False
name,赤霄——,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,191,赤霄——,赤霄——,陳,True
name,——拔刀！,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,192,——拔刀！,——抜刀！,陳,True
blocker,,,,,,,,,0.5,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,193,,,,False
background,,,,,bg_rooftop,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,194,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,195,,,,False
image,,,,,avg_5_7_chen,,,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,196,,,,False
blocker,,,,,,,,,0.5,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,197,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,8,6,30,90,true,false,,,,,,,,,,,,,,,,,,,,0,198,,,,False
playsound,,$d_sp_chixiaobadao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,199,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,1,0,0,,,,,,,,,,,,,,,,0,200,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,1,0,0,,,,,,,,,,,,,,,,0,201,,,,False
name,所有护卫，并行！挡住她！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,202,所有护卫，并行！挡住她！,全護衛、並べ！彼女を止めろ！,メフィスト,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,203,,,,False
blocker,,,,,,,,,0.5,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,204,,,,False
background,,,,,bg_rooftop,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,205,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,206,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,207,,,,False
blocker,,,,,,,,,0.5,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,208,,,,False
character,,,,,,,,,,,,,,,avg_npc_015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,209,,,,False
camerashake,,,,,,,,,,,,,,,,,,2,8,6,30,40,true,false,,,,,,,,,,,,,,,,,,,,0,210,,,,False
name,【尖啸】,,,,,,,,,,,,,,梅菲斯特的护卫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,211,【尖啸】,【叫び声】,メフィストの護衛,True
camerashake,,,,,,,,,,,,,,,,,,1,8,6,30,90,true,false,,,,,,,,,,,,,,,,,,,,0,212,,,,False
playsound,,$d_sp_chixiaobadao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,213,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,1,0,0,,,,,,,,,,,,,,,,0,214,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,1,0,0,,,,,,,,,,,,,,,,0,215,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,216,,,,False
name,呃......！,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,217,呃......！,うっ……！,陳,True
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,1,0,0,,,,,,,,,,,,,,,,0,218,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,1,0,0,,,,,,,,,,,,,,,,0,219,,,,False
name,（不，不行！赤霄失控了？怎么偏偏在这时候！）,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,220,（不，不行！赤霄失控了？怎么偏偏在这时候！）,（ダメだ、赤霄が暴走している？何故この時に！）,陳,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,221,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,1,0,0,,,,,,,,,,,,,,,,0,222,,,,False
blocker,,,,,,,,,2,,,,,,,,,,,,,,,true,0,1,0,0,,,,,,,,,,,,,,,,0,223,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,224,,,,False
character,,,,,,,,,1,,,,,,char_1508_Faust_1#1,char_1507_Mephisto_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,225,,,,False
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,,,,False
name,法术凝滞了。她没能成功施术。,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,227,法术凝滞了。她没能成功施术。,魔術が凝滞した。彼女は術式を成功させられなかった。,ファウスト,True
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,char_1507_Mephisto_1#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,228,,,,False
name,浮士德，现在。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,229,浮士德，现在。,ファウスト、今だ。,メフィスト,True
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,char_1507_Mephisto_1#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,,,,False
name,命令，射击。,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,231,命令，射击。,命令、射撃。,ファウスト,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,232,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,,,,False
camerashake,,,,,,,,,,,,,,,,,,3,8,6,30,90,true,false,,,,,,,,,,,,,,,,,,,,0,234,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,0.95,0.95,0.95,,,,,,,,,,,,,,,,0,235,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,,,,False
blocker,,,,,,,,,0.25,,,,,,,,,,,,,,,true,0,0.95,0.95,0.95,,,,,,,,,,,,,,,,0,237,,,,False
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239,,,,False
name,可恶......散出！,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,可恶......散出！,くそ……散れ！,陳,True
character,,,,,,,,,,,,,,,avg_npc_015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,8,6,30,90,true,false,,,,,,,,,,,,,,,,,,,,0,242,,,,False
playsound,,$d_sp_chixiaobadao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,1,0,0,,,,,,,,,,,,,,,,0,244,,,,False
blocker,,,,,,,,,0.25,,,,,,,,,,,,,,,true,0,1,0,0,,,,,,,,,,,,,,,,0,245,,,,False
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,246,,,,False
camerashake,,,,,,,,,,,,,,,,,,3,8,6,30,90,true,false,,,,,,,,,,,,,,,,,,,,0,247,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,0.95,0.95,0.95,,,,,,,,,,,,,,,,0,248,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,249,,,,False
blocker,,,,,,,,,0.25,,,,,,,,,,,,,,,true,0,0.95,0.95,0.95,,,,,,,,,,,,,,,,0,250,,,,False
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,251,,,,False
camerashake,,,,,,,,,,,,,,,,,,3,8,6,30,90,true,false,,,,,,,,,,,,,,,,,,,,0,252,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,0.95,0.95,0.95,,,,,,,,,,,,,,,,0,253,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,,,,False
blocker,,,,,,,,,0.25,,,,,,,,,,,,,,,true,0,0.95,0.95,0.95,,,,,,,,,,,,,,,,0,255,,,,False
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,256,,,,False
character,,,,,,,,,1,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,0,257,,,,False
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,258,,,,False
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,259,,,,False
name,真是把强大的武器。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,真是把强大的武器。,実に強力な武器だ。,メフィスト,True
name,仅仅是溢散的法术，竟然能把所有箭矢弩弹一扫而空，甚至还剥夺了三个护卫的行动能力。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,仅仅是溢散的法术，竟然能把所有箭矢弩弹一扫而空，甚至还剥夺了三个护卫的行动能力。,ただの溢れた魔術だけで、すべての矢弩弾を一掃し、三人の護衛の行動能力まで奪うとは。,メフィスト,True
name,但你也被冲击击中了吧？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,262,但你也被冲击击中了吧？,だがお前もその衝撃を受けただろう？,メフィスト,True
character,,,,,,,,,,,,,,,char_010_chen_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,263,,,,False
name,哈，哈......,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,264,哈，哈......,は、は……,陳,True
name,（一根，不，两根肋骨？还能忍住。但这样强劲的火力和来源，我根本......）,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,（一根，不，两根肋骨？还能忍住。但这样强劲的火力和来源，我根本......）,（肋骨一本、いや二本か？まだ堪えられる。しかしこの強力な火力と源は、俺は……）,陳,True
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,266,,,,False
name,就和领袖说的一样。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,267,就和领袖说的一样。,リーダーの言った通りだ。,メフィスト,True
name,长官，你不是不想杀死我，你是没法拔出那把剑。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,268,长官，你不是不想杀死我，你是没法拔出那把剑。,長官、お前は俺を殺したくないのではなく、その剣を抜けないのだ。,メフィスト,True
character,,,,,,,,,,,,,,,char_010_chen_1#4,char_1507_Mephisto_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,269,,,,False
name,你再说一遍，是谁，说了什么？,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,270,你再说一遍，是谁，说了什么？,もう一度言え、誰が何を言った？,陳,True
character,,,,,,,,,,,,,,,char_010_chen_1#4,char_1507_Mephisto_1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,271,,,,False
name,你知道那个名字的，陈长官。这把剑，就像你说的，不是用来对抗我的，你的冲动损坏了它的运作方式。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,272,你知道那个名字的，陈长官。这把剑，就像你说的，不是用来对抗我的，你的冲动损坏了它的运作方式。,その名を知っているだろ、陳長官。この剣はお前の言う通り、俺と戦うためのものではない。お前の衝動が使い方を壊しているのだ。,メフィスト,True
name,如果我们抓住你完全缺乏防备的那刻，你已经化成齑粉了。她完全知晓你的弱点。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,273,如果我们抓住你完全缺乏防备的那刻，你已经化成齑粉了。她完全知晓你的弱点。,我々が無防備なお前を捕らえたら、お前は粉々だ。彼女はお前の弱点を完全に知っている。,メフィスト,True
character,,,,,,,,,,,,,,,char_010_chen_1#4,char_1507_Mephisto_1#5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,274,,,,False
name,花言巧语。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,275,花言巧语。,口先だけだ。,陳,True
character,,,,,,,,,,,,,,,char_010_chen_1#4,char_1507_Mephisto_1#5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,276,,,,False
name,我们要摧毁这片大地现在的样子。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,我们要摧毁这片大地现在的样子。,我々はこの大地の今の姿を破壊しなければならない。,メフィスト,True
name,若放任腐败继续滋长，整片大地都会陷落。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,278,若放任腐败继续滋长，整片大地都会陷落。,腐敗を放置すれば、大地全てが陥落する。,メフィスト,True
name,只有摧毁这一切，无数锈蚀的城市才能打破枷锁，甚至是重生。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,279,只有摧毁这一切，无数锈蚀的城市才能打破枷锁，甚至是重生。,すべてを破壊してこそ、無数の錆びた都市は鎖を断ち切り、新生することができる。,メフィスト,True
character,,,,,,,,,,,,,,,avg_npc_014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280,,,,False
name,（嘶嚎）,,,,,,,,,,,,,,梅菲斯特的牧群,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,281,（嘶嚎）,（うめき）,メフィストの群れ,True
character,,,,,,,,,,,,,,,char_010_chen_1#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,282,,,,False
name,碍事。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,283,碍事。,邪魔だ。,陳,True
character,,,,,,,,,,,,,,,avg_npc_014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,284,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,8,6,30,90,true,false,,,,,,,,,,,,,,,,,,,,0,285,,,,False
playsound,,$d_sp_chixiaobadao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,1,0,0,,,,,,,,,,,,,,,,0,287,,,,False
blocker,,,,,,,,,0.25,,,,,,,,,,,,,,,true,0,1,0,0,,,,,,,,,,,,,,,,0,288,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,8,6,30,90,true,false,,,,,,,,,,,,,,,,,,,,0,289,,,,False
playsound,,$d_sp_chixiaobadao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,,,,False
blocker,,,,,,,,,0.02,,,,,,,,,,,,,,,true,0.7,1,0,0,,,,,,,,,,,,,,,,0,291,,,,False
blocker,,,,,,,,,0.25,,,,,,,,,,,,,,,true,0,0,0,0,,,,,,,,,,,,,,,,0,292,,,,False
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,293,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,295,,,,False
image,,,,,avg_5_7_moph,,,coverall,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,296,,,,False
imagetween,,,,,avg_5_7_moph,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,1.1,1.1,,,,,,,,0,297,,,,False
name,来吧，陈长官。你对龙门也很失望吧？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,来吧，陈长官。你对龙门也很失望吧？,さあ、陳長官。ロドスにも失望しているだろう？,メフィスト,True
name,......,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,......,……,陳,True
name,而我们的领袖在等你。何况你并没有为龙门服务的立场吧？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,而我们的领袖在等你。何况你并没有为龙门服务的立场吧？,我々のリーダーがお前を待っている。ましてやお前はロドスに仕える立場でもないだろう？,メフィスト,True
name,我有职责在身。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,我有职责在身。,私は使命がある。,陳,True
name,那和立场无关。你所说的都是些世俗杂务，你知道他们是怎么对待我们的同胞们的。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,那和立场无关。你所说的都是些世俗杂务，你知道他们是怎么对待我们的同胞们的。,それは立場の問題ではない。お前の言うのは世俗の雑用だ。彼らが我々の仲間をどう扱っているか知っているのか？,メフィスト,True
name,只要你给我一点示意，我就会立刻停手。来，加入我们，让我们为更伟大的目标服务。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,只要你给我一点示意，我就会立刻停手。来，加入我们，让我们为更伟大的目标服务。,少し合図をくれればすぐにやめる。さあ、我々に加わりもっと偉大な目的に仕えよう。,メフィスト,True
name,啐。我能给你的就只有这口血。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,啐。我能给你的就只有这口血。,ちっ。お前にはこの唾だけだ。,陳,True
name,有你这种人在，整合运动会是在实践什么高尚理念？我不相信！,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,有你这种人在，整合运动会是在实践什么高尚理念？我不相信！,お前のような奴がいる整合運動が高尚な理念を実行しているとは信じられん！,陳,True
name,这样啊。如果你不相信，那就算了吧。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,这样啊。如果你不相信，那就算了吧。,そうか。信じられないなら、そうか。,メフィスト,True
name,你可以好好挣扎一下。我的护卫和他的弩弹会让你见证感染者真正的力量。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,307,你可以好好挣扎一下。我的护卫和他的弩弹会让你见证感染者真正的力量。,お前はしっかりと抗うがいい。俺の護衛とその矢弩が感染者の真の力を見せてやる。,メフィスト,True
name,你孤身一人，而我们既团结又强大，你死得其所。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,你孤身一人，而我们既团结又强大，你死得其所。,お前は孤立し、我々は団結し強大だ。お前は当然の死だ。,メフィスト,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,310,,,,False
image,,,,,,,,,0,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,0,311,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,312,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#2,char_1507_Mephisto_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,,,,False
name,烂掉的话可以留到你死后再说。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,烂掉的话可以留到你死后再说。,腐るのはお前が死んでからにしろ。,陳,True
character,,,,,,,,,,,,,,,char_010_chen_1#2,char_1507_Mephisto_1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,,,,False
name,或者，你可以强行催化那把剑上凝聚着的源石技艺。那会发生很可怕的事吧？你的命运由你自己决定。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,或者，你可以强行催化那把剑上凝聚着的源石技艺。那会发生很可怕的事吧？你的命运由你自己决定。,あるいは、お前はその剣に凝縮された源石技術を無理やり触媒するかもしれない。そうすれば恐ろしいことが起きるだろう？運命はお前の手にある。,メフィスト,True
