command,text_orig,name,focus,image,name2,index,text,jp_text,jp_name,text_match
name,即使我不愿承认，但是没错，他们有可能会这么做，所以我们应当做好准备。,塔露拉,,,,203,即使我不愿承认，但是没错，他们有可能会这么做，所以我们应当做好准备。,認めたくはありませんが、その通りです。彼らはそうする可能性がありますので、私たちは準備をしておくべきです。,タルラ,True
name,雪怪已经......收到了发报。,塔露拉,,,,204,雪怪已经......收到了发报。,イエティはもう……通信を受け取りました。,タルラ,True
name,没错，从移动城市里发出了讯息，投给了这个区域里的乌萨斯驻军，把我们的位置暴露给了他们......,塔露拉,,,,205,没错，从移动城市里发出了讯息，投给了这个区域里的乌萨斯驻军，把我们的位置暴露给了他们......,そうです。移動都市からのメッセージが発信され、この地域のウサス駐屯軍に送られ、私たちの位置を彼らに露呈してしまいました……。,タルラ,True
name,......他们在利用我们去引开乌萨斯军。,塔露拉,,,,206,......他们在利用我们去引开乌萨斯军。,……彼らは私たちを利用してウサス軍を引きつけているのです。,タルラ,True
name,接下来的这场战斗，谁也不想它发生。,塔露拉,,,,207,接下来的这场战斗，谁也不想它发生。,これからの戦いは、誰も起こってほしくありません。,タルラ,True
character,,avg_npc_025_1#3,,,,208,,,avg_npc_025_1#3,True
name,他们的愚昧会让他们一步步滑向毁灭。,爱国者,,,,209,他们的愚昧会让他们一步步滑向毁灭。,彼らの愚かさは彼らを一歩ずつ破滅へと導くでしょう。,愛国者,True
dialog,,,,,,210,,,,True
blocker,,,,,,211,,,,True
image,,,,,,212,,,,True
