command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
name,明白！,阿米娅,0,,,,,,,かしこまりました！,アーミヤ
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1,,
name,迷迭香，我们行动！,阿米娅,0,,,,,,,ローズマリー、行動を開始します！,アーミヤ
character,,char_002_amiya_1#3,0,,,,,,,,
name,在这次战斗之后，我们就要彻底离开穿梭区域，完全抵达核心城地表了！,阿米娅,0,,,,,,,この戦闘の後、私たちはトンネル区域を完全に離れ、コアシティの地表に到達します！,アーミヤ
name,迷迭香......至少有阳光了。,阿米娅,0,,,,,,,ローズマリー……少なくとも日光が見えますね。,アーミヤ
character,,avg_npc_042,0,,,,,,,,
name,阳光~,迷迭香,0,,,,,,,日光〜,ローズマリー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
playsound,,,0,,,,,,,,
delay,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,（......）,凯尔希,0,,,,,,,（……）,ケルシー
name,（呵，看她们的样子。）,凯尔希,0,,,,,,,（ふっ、彼女たちの様子を見ている。）,ケルシー
name,（接下来就交给你了，博士。我知道，你绝不让人失望。）,凯尔希,0,,,,,,,（これからはドクターに任せるわ。あなたなら、決して期待を裏切らないと知っている。）,ケルシー
stopmusic,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
,凯尔希，让人失望的事情是不会再次发生的。,,0,,,,,,,ケルシー、がっかりさせるようなことは二度と起こらないから。,
,同样的河流我们没法踏入第二次。同样的事情也不会发生第二次。,,0,,,,,,,同じ川に二度足を踏み入れることはできません。同じことも二度起こりません。,
,如果是相同的人，相同的事......在不同的时代里，一定会有不一样的结果。这片大地......会被改变。,,0,,,,,,,もし同じ人が同じことを……違う時代に行えば、必ず異なる結果が生まれる。この大地も……変わっていくだろう。,
,你不相信，对吗？,,0,,,,,,,あなたは信じていないのですね？,
,嗯......你不相信，也是应该的。,,0,,,,,,,うーん……信じられないのも無理はないよね。,
,但我很相信。博士，这样一个人......我知道......如果不是现在，博士不会这样。,,0,,,,,,,でも私はとても信じています。博士という人は……私にはわかります……今でなければ、博士はこんなことはしないはずです。,
,我看过那么多，见过那么多......哪怕所有人都拒绝，我也能理解。,,0,,,,,,,たくさん見てきたし、たくさん経験してきた……たとえ誰もが拒んでも、私は理解できる。,
,凯尔希......凯尔希。,,0,,,,,,,ケルシー……ケルシー。,
,如果......再给我们一点时间......我和你......,,0,,,,,,,もし……もう少し時間をくれたら……僕と君は……,
dialog,,,0,,,,,,,,
delay,,,0,,,,,,,,
name,（你能证明自己不是流连于过往的博士。）,凯尔希,0,,,,,,,（あなたは過去に囚われないドクターであることを証明できる。）,ケルシー
name,（如果是现在......）,凯尔希,0,,,,,,,（もし今なら……）,ケルシー
name,（无论哪个层面，博士。你必须能。）,凯尔希,0,,,,,,,（どの面においても、ドクター。あなたは必ずできる。）,ケルシー
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
