command,text_orig,name,option_number,option_value,references,focus,image,values,name2,index,text,jp_text,jp_name,text_match
name,魏先生的死也许打动不了你，但他死后，你可以去改变这座龙门城。,星熊,0,,,,,,,208,魏先生的死也许打动不了你，但他死后，你可以去改变这座龙门城。,ドクター・ウェイの死はあなたの心を動かさないかもしれませんが、彼の死後、あなたはこの龍門の街を変えられます。,星熊,True
name,告诉你一个事实吧，星熊。一个我不属于这座城市的原因。,陈,0,,,,,,,209,告诉你一个事实吧，星熊。一个我不属于这座城市的原因。,一つの事実をお伝えしますよ、星熊さん。私がこの街に属せない理由の一つです。,陳,True
name,别骗我，老陈。没人比你更适合这座城。,星熊,0,,,,,,,210,别骗我，老陈。没人比你更适合这座城。,私を騙さないでください、古参の陳さん。この街にあなたほど適した人はいません。,星熊,True
name,我是感染者。,陈,0,,,,,,,211,我是感染者。,私は感染者です。,陳,True
name,......什么？,星熊,0,,,,,,,212,......什么？,......何ですって？,星熊,True
name,......,星熊,0,,,,,,,213,......,......,星熊,True
name,......什么时候......？,星熊,0,,,,,,,214,......什么时候......？,......いつのことですか......？,星熊,True
name,三年前。,陈,0,,,,,,,215,三年前。,三年前です。,陳,True
name,你瞒着我？,星熊,0,,,,,,,216,你瞒着我？,私に隠していたのですか？,星熊,True
name,我不是故意......,陈,0,,,,,,,217,我不是故意......,わざとではありません......,陳,True
name,为什么连我都不能知道......？,星熊,0,,,,,,,218,为什么连我都不能知道......？,なぜ私にさえ知らせられなかったのですか……？,星熊,True
name,魏彦吾不希望任何人知道。近卫局不能有感染者，所以我不能是。,陈,0,,,,,,,219,魏彦吾不希望任何人知道。近卫局不能有感染者，所以我不能是。,ドクター・ウェイは誰にも知られたくなかったのです。近衛局は感染者を受け入れられません、だから私もそうではいられなかったのです。,陳,True
name,星熊，这座城市没有感染者的容身之地。这片大地也没有。,陈,0,,,,,,,220,星熊，这座城市没有感染者的容身之地。这片大地也没有。,星熊さん、この街には感染者の居場所はありません。この大地にも。,陳,True
name,我已经受够了魏彦吾对我们的操控。我不会再由着他去指使我了。,陈,0,,,,,,,221,我已经受够了魏彦吾对我们的操控。我不会再由着他去指使我了。,私はもうドクター・ウェイの支配にうんざりしています。これ以上彼の指図に従いません。,陳,True
name,不。我知道了。,星熊,0,,,,,,,222,不。我知道了。,いいえ。わかりました。,星熊,True
name,我总算......总算完完全全地明白，为什么你，老陈，为什么你不能离开龙门了。,星熊,0,,,,,,,223,我总算......总算完完全全地明白，为什么你，老陈，为什么你不能离开龙门了。,私はやっと……やっと完全に理解しました。なぜあなたが、古参の陳さんが龍門を離れられないのかを。,星熊,True
name,......星熊？,陈,0,,,,,,,224,......星熊？,......星熊？,陳,True
name,你要是走了，去了核心城，魏先生就不得不把你划成敌人，你不仅是敌人，而且你必须是一个感染者，一个与龙门敌对的危险感染者......,星熊,0,,,,,,,225,你要是走了，去了核心城，魏先生就不得不把你划成敌人，你不仅是敌人，而且你必须是一个感染者，一个与龙门敌对的危险感染者......,もしあなたが去ってコアシティへ行ったら、ドクター・ウェイはあなたを敵と見なさざるをえません。あなたはただの敵ではなく、龍門に敵対する危険な感染者になってしまいます……,星熊,True
name,整座城就都会知道你是感染者，甚至还会认为你和整合运动同谋。,星熊,0,,,,,,,226,整座城就都会知道你是感染者，甚至还会认为你和整合运动同谋。,街全体があなたが感染者であると知り、統合運動の共謀者だとさえ思うでしょう。,星熊,True
name,覆水难收，你再也回不了这座城市。,星熊,0,,,,,,,227,覆水难收，你再也回不了这座城市。,覆水盆に返らず、もうこの街に戻ることはできません。,星熊,True
name,我不在乎。,陈,0,,,,,,,228,我不在乎。,私は気にしません。,陳,True
name,这句话是我该说的。,星熊,0,,,,,,,229,这句话是我该说的。,それは私が言うべき言葉です。,星熊,True
name,“你是感染者？我不在乎。”,星熊,0,,,,,,,230,“你是感染者？我不在乎。”,「あなたは感染者ですか？私は気にしません。」,星熊,True
name,我不在乎，Missy她不在乎，九也不在乎，近卫局也不在乎。,星熊,0,,,,,,,231,我不在乎，Missy她不在乎，九也不在乎，近卫局也不在乎。,私も、Missyも、キュウも、近衛局も気にしません。,星熊,True
name,甚至魏先生都不在乎。他想让你改变这里，而不是赶走你。,星熊,0,,,,,,,232,甚至魏先生都不在乎。他想让你改变这里，而不是赶走你。,ドクター・ウェイさえも気にしていません。彼はあなたにここを変えてほしいのであって、追い出すつもりはありません。,星熊,True
name,你没看到他对感染者的无情，我看见了。,陈,0,,,,,,,233,你没看到他对感染者的无情，我看见了。,あなたは彼の感染者への無情さを見ていませんが、私は見ました。,陳,True
name,至于九，她已经走了。之前她离开近卫局，是因为她也被感染了。,陈,0,,,,,,,234,至于九，她已经走了。之前她离开近卫局，是因为她也被感染了。,キュウに関しては、彼女は既に去りました。以前彼女が近衛局を離れたのは、感染したからです。,陳,True
name,......九也......,星熊,0,,,,,,,235,......九也......,......キュウも......,星熊,True
name,现在想想，我和九也许是因为同个任务患上的矿石病。,陈,0,,,,,,,236,现在想想，我和九也许是因为同个任务患上的矿石病。,今思えば、私とキュウは同じ任務で鉱石病を患ったのかもしれません。,陳,True
name,她后来是我的线人，表面上加入了整合运动......然后，为了整合运动，她抛弃了龙门。,陈,0,,,,,,,237,她后来是我的线人，表面上加入了整合运动......然后，为了整合运动，她抛弃了龙门。,彼女は後に私の情報提供者になり、表向きは統合運動に加わりました……そして統合運動のために、彼女は龍門を捨てたのです。,陳,True
name,因为她看清了这座城市的真相。,陈,0,,,,,,,238,因为她看清了这座城市的真相。,彼女はこの街の真実を見抜いたからです。,陳,True
name,但你根本没背叛龙门。我不会让你背上你没犯下的罪。,星熊,0,,,,,,,239,但你根本没背叛龙门。我不会让你背上你没犯下的罪。,しかしあなたは決して龍門を裏切ってはいません。私はあなたに犯していない罪を負わせません。,星熊,True
name,星熊，你觉得......你觉得我为什么要去核心城？,陈,0,,,,,,,240,星熊，你觉得......你觉得我为什么要去核心城？,星熊さん、あなたはどう思いますか……なぜ私がコアシティに行くのか？,陳,True
name,猜谜我对付不来，说明白点。,星熊,0,,,,,,,241,猜谜我对付不来，说明白点。,謎かけは得意ではありません、はっきり言ってくださいませ。,星熊,True
name,呵.......,陈,0,,,,,,,242,呵.......,はっ……,陳,True
name,你知道整合运动的领袖是谁吗？,陈,0,,,,,,,243,你知道整合运动的领袖是谁吗？,統合運動のリーダーが誰か知っていますか？,陳,True
name,她的名字我记不得。,星熊,0,,,,,,,244,她的名字我记不得。,彼女の名前は覚えていません。,星熊,True
name,塔露拉。,陈,0,,,,,,,245,塔露拉。,タルラ。,陳,True
name,Missy没告诉过你？,陈,0,,,,,,,246,Missy没告诉过你？,ミッシーは教えてくれなかったのですか？,陳,True
name,告诉我什么？,星熊,0,,,,,,,247,告诉我什么？,何を教えてほしいのですか？,星熊,True
name,塔露拉是我的姐姐。,陈,0,,,,,,,248,塔露拉是我的姐姐。,タルラは私の姉です。,陳,True
dialog,,,0,,,,,,,249,,,,False
character,,,0,,,,,,,250,,,,False
blocker,,,0,,,,,,,251,,,,False
image,,,0,,,,,,,252,,,,False
stopmusic,,,0,,,,,,,253,,,,False
background,,,0,,,,bg_turf,,,254,,,,False
blocker,,,0,,,,,,,255,,,,False
character,,char_136_hsguma,0,,,1,,,char_010_chen_1,256,,,,False
name,啊。啊.......哈。我懂了。,星熊,0,,,,,,,257,啊。啊.......哈。我懂了。,ああ。ああ……はあ。わかりました。,星熊,True
name,老陈，你今天不可能过去。,星熊,0,,,,,,,258,老陈，你今天不可能过去。,陳さん、あなたは今日行けません。,星熊,True
playmusic,,,0,,,,,,,259,,,,False
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#4,260,,,,False
name,......为什么说这种话......？难道我的亲人、我的家人......都不够重要？！,陈,0,,,,,,,261,......为什么说这种话......？难道我的亲人、我的家人......都不够重要？！,……なぜそんなことを言うんだ……？私の親族、私の家族は……大切ではないのか？,陳,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#4,262,,,,False
name,就因为这样......,星熊,0,,,,,,,263,就因为这样......,そういう理由で……,星熊,True
name,就因为这样我才不能让你过去。,星熊,0,,,,,,,264,就因为这样我才不能让你过去。,だからこそ私はあなたを行かせることはできません。,星熊,True
name,即使今天我要死在这里，我也不会让你去。,星熊,0,,,,,,,265,即使今天我要死在这里，我也不会让你去。,今日、たとえここで私が死んでも、あなたを行かせはしません。,星熊,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#5,266,,,,False
name,......,陈,0,,,,,,,267,......,……,陳,True
name,这事情不是你能决定的，星熊。,陈,0,,,,,,,268,这事情不是你能决定的，星熊。,このことは君が決めることではない、星熊。,陳,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#5,269,,,,False
name,般若决定得了。,星熊,0,,,,,,,270,般若决定得了。,般若が決められます。,星熊,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#2,271,,,,False
name,——今天挡在我面前，哪怕是场天灾，我也不会乖乖束手就擒，何况是一面盾，一个鬼！,陈,0,,,,,,,272,——今天挡在我面前，哪怕是场天灾，我也不会乖乖束手就擒，何况是一面盾，一个鬼！,──今日、私の前に立ちはだかるのが、たとえ天災であっても、私は素直に投降などしません、それが盾であろうと、幽霊であろうと！,陳,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#2,273,,,,False
name,铸造这面盾的工匠被一群流浪的恶鬼杀了满门，他的怨气可比天灾还怨毒得多。,星熊,0,,,,,,,274,铸造这面盾的工匠被一群流浪的恶鬼杀了满门，他的怨气可比天灾还怨毒得多。,この盾を作った工匠は、流浪の悪鬼の一団に家族皆殺しにされ、その怨念は天災以上に激しいのです。,星熊,True
name,而这面盾上沾上的鲜血、引起的惨剧......比起天灾都邪恶得多。,星熊,0,,,,,,,275,而这面盾上沾上的鲜血、引起的惨剧......比起天灾都邪恶得多。,そしてこの盾に染みついた血と引き起こした惨劇は……天災よりもずっと邪悪です。,星熊,True
name,老陈，魏先生不是个好人，我们可以合起来打他一顿。,星熊,0,,,,,,,276,老陈，魏先生不是个好人，我们可以合起来打他一顿。,陳さん、魏先生はいい人ではありません。私たちで一緒に叩きのめすことができます。,星熊,True
name,你有什么想做的，我陪你去，什么都行。你不是喜欢我那辆哥伦比亚大缸70vv吗？我让给你。,星熊,0,,,,,,,277,你有什么想做的，我陪你去，什么都行。你不是喜欢我那辆哥伦比亚大缸70vv吗？我让给你。,したいことがあれば、私が付き合います。何でもいいです。あなたはあのコロンビアの大缸70vvが好きですよね？それをあなたに譲ります。,星熊,True
name,老陈，不要是现在。不要去。不要逼我。这是我最后一点点想你答应的事。,星熊,0,,,,,,,278,老陈，不要是现在。不要去。不要逼我。这是我最后一点点想你答应的事。,陳さん、今ではありません。行かないで。私を追い詰めないでください。これが私が最後に望むお願いです。,星熊,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#4,279,,,,False
name,逼你？你怎么说话像魏彦吾一样？......不要这么说话。,陈,0,,,,,,,280,逼你？你怎么说话像魏彦吾一样？......不要这么说话。,追い詰める？どうして魏彦吾みたいな言い方をするんだ？……そんな話し方はやめてくれ。,陳,True
name,在魏彦吾动手的时候......不。,陈,0,,,,,,,281,在魏彦吾动手的时候......不。,魏彦吾が手を出した時……いや。,陳,True
name,早在他出卖自己兄弟、辜负我的母亲、让这座城市在他灰暗的罪恶里沉睡时，我就已经决定好了。,陈,0,,,,,,,282,早在他出卖自己兄弟、辜负我的母亲、让这座城市在他灰暗的罪恶里沉睡时，我就已经决定好了。,彼が自分の兄弟を裏切り、私の母を裏切り、この街を彼の暗い罪の中に沈めた時、私はもう決めていました。,陳,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#4,283,,,,False
name,魏彦吾怎么做，也许你觉得和你有关系，但我觉得和你没有一点关系。,星熊,0,,,,,,,284,魏彦吾怎么做，也许你觉得和你有关系，但我觉得和你没有一点关系。,魏彦吾がどうしようと、あなたは関係があると思うかもしれませんが、私はあなたとは全く関係ないと思っています。,星熊,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#5,285,,,,False
name,你在说什么......,陈,0,,,,,,,286,你在说什么......,何を言っているんだ……,陳,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#5,287,,,,False
name,他所做的、为你做的，和你该做的，一直是两回事。,星熊,0,,,,,,,288,他所做的、为你做的，和你该做的，一直是两回事。,彼のしたこと、あなたのためにしたこと、そしてあなたがすべきことは、いつも別のものです。,星熊,True
name,魏先生也是这么期望的。他不想做一个坏人，他渴望的不是统治......,星熊,0,,,,,,,289,魏先生也是这么期望的。他不想做一个坏人，他渴望的不是统治......,魏ドクターもそう望んでいます。彼は悪人になりたくなく、支配を望んでいるのではありません……,星熊,True
name,他把剑给了你。,星熊,0,,,,,,,290,他把剑给了你。,彼は剣をあなたに託しました。,星熊,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#4,291,,,,False
name,......你根本就不理解。,陈,0,,,,,,,292,......你根本就不理解。,……あなたは全く理解していません。,陳,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#4,293,,,,False
name,——理解什么？,星熊,0,,,,,,,294,——理解什么？,──何を理解するのですか？,星熊,True
name,不止一次，一次，一次又一次......我毁掉自己的家，毁掉自己的家人。,星熊,0,,,,,,,295,不止一次，一次，一次又一次......我毁掉自己的家，毁掉自己的家人。,一度だけではありません。何度も何度も……私は自分の家を、家族を壊してきました。,星熊,True
name,每次我都沾了一身血，每次我都打到最后，打到只剩我一个人站着。,星熊,0,,,,,,,296,每次我都沾了一身血，每次我都打到最后，打到只剩我一个人站着。,毎回、血にまみれ、最後まで戦い、最後に私一人だけが立っていました。,星熊,True
name,就因为我觉得这是对的。就因为我认定那是错的。,星熊,0,,,,,,,297,就因为我觉得这是对的。就因为我认定那是错的。,それが正しいと思ったから。間違っていると確信したからです。,星熊,True
name,我常常会想，我配活下来吗？,星熊,0,,,,,,,298,我常常会想，我配活下来吗？,よく考えます。私は生きる価値があるのか？と。,星熊,True
name,我不配。但我还是活下来了。我没法再只为自己活着了。,星熊,0,,,,,,,299,我不配。但我还是活下来了。我没法再只为自己活着了。,私は値しません。でもそれでも生き続けました。もう自分のためだけに生きられません。,星熊,True
name,认定对错，所以一脚踏出去......是人一生中能做的最蠢的事。,星熊,0,,,,,,,300,认定对错，所以一脚踏出去......是人一生中能做的最蠢的事。,正しいか間違っているかを決めて、一歩踏み出すことは……人間として人生でできる一番愚かなことです。,星熊,True
name,后悔的味道一直就留在我的嘴里。,星熊,0,,,,,,,301,后悔的味道一直就留在我的嘴里。,後悔の味がいつも口に残っています。,星熊,True
name,你以为只有你背负了很多吗，陈大小姐？,星熊,0,,,,,,,302,你以为只有你背负了很多吗，陈大小姐？,あなただけが多くを背負っていると思っているのですか？陳お嬢様？,星熊,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#2,303,,,,False
name,不要这么说话！,陈,0,,,,,,,304,不要这么说话！,そんな言い方はやめろ！,陳,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#2,305,,,,False
name,......那为什么不能稍微理解我一点？,星熊,0,,,,,,,306,......那为什么不能稍微理解我一点？,……それなら、少しは私のことを理解していただけませんか？,星熊,True
name,我们同甘共苦这么些年，到底有什么不能敞开说？,星熊,0,,,,,,,307,我们同甘共苦这么些年，到底有什么不能敞开说？,私たちは共に苦楽を分かち合ってきました。この何年も、何を話せないのでしょうか？,星熊,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#4,308,,,,False
name,我有苦衷，你也有，我们都清楚，可明明知道了......,陈,0,,,,,,,309,我有苦衷，你也有，我们都清楚，可明明知道了......,私にも事情があり、あなたにもあります。それはわかっているのに……,陳,True
name,可你为什么还是不明白？我没有牵连你们任何一个人，我到底哪里没理解你们？！,陈,0,,,,,,,310,可你为什么还是不明白？我没有牵连你们任何一个人，我到底哪里没理解你们？！,なぜまだわからないのですか？私はあなた方の誰にも迷惑をかけていません。私は一体どこがあなた方を理解できていないのですか？,陳,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#4,311,,,,False
name,因为我见过太多死得毫无价值的人了。,星熊,0,,,,,,,312,因为我见过太多死得毫无价值的人了。,私はあまりにも多くの無意味に死んだ人を見てきたからです。,星熊,True
name,我不在乎你的身份，但我在乎你去哪里。,星熊,0,,,,,,,313,我不在乎你的身份，但我在乎你去哪里。,私はあなたの身分は気にしませんが、あなたがどこへ行くのかは気にします。,星熊,True
name,我不会让你去。敌人的头领做到现在这步，你干什么都改变不了现状，你会白死。,星熊,0,,,,,,,314,我不会让你去。敌人的头领做到现在这步，你干什么都改变不了现状，你会白死。,私はあなたを行かせません。敵のリーダーは今やここまで来て、あなたが何をしても現状は変えられません。あなたは無駄死にするだけです。,星熊,True
name,让你白死，没人想看到。整个近卫局，整个龙门，没人想看到。,星熊,0,,,,,,,315,让你白死，没人想看到。整个近卫局，整个龙门，没人想看到。,あなたが無駄死にするのを誰も望んでいません。警備局全体も、龍門全体も、望んでいません。,星熊,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#5,316,,,,False
name,——谢谢你，星熊。,陈,0,,,,,,,317,——谢谢你，星熊。,──ありがとう、星熊。,陳,True
name,但我一定要去。,陈,0,,,,,,,318,但我一定要去。,でも、私は絶対に行きます。,チェン,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#5,319,,,,False
name,当真？,星熊,0,,,,,,,320,当真？,本当ですか？,ホシグマ,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#4,321,,,,False
name,如果真要出剑，我不会怕你。,陈,0,,,,,,,322,如果真要出剑，我不会怕你。,もし本当に剣を抜くなら、私はあなたを怖がりません。,チェン,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#4,323,,,,False
name,一定要过，是吗？你是不是觉得自己现在的心硬得像块铁？,星熊,0,,,,,,,324,一定要过，是吗？你是不是觉得自己现在的心硬得像块铁？,どうしても通りたいのですね？今のあなたの心は鉄のように硬いと思っているのですか？,ホシグマ,True
name,我之前就和你说过，你会沉浸在自己一个人的想法里，看不到周围的一切，看不到别人为你努力了多少。,星熊,0,,,,,,,325,我之前就和你说过，你会沉浸在自己一个人的想法里，看不到周围的一切，看不到别人为你努力了多少。,以前にも言いましたが、あなたは自分ひとりの考えに浸り、周りのすべてや他の人がどれだけあなたのために努力しているか見えていません。,ホシグマ,True
name,一意孤行只会害了你。,星熊,0,,,,,,,326,一意孤行只会害了你。,我が道を行こうとすると、結局は自分を傷つけるだけですよ。,ホシグマ,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#5,327,,,,False
name,哼。,陈,0,,,,,,,328,哼。,ふん。,チェン,True
character,,char_136_hsguma,0,,,1,,,char_010_chen_1#5,329,,,,False
name,罢了。只有被狠狠捶打过一遍，你才会像过去的我一样，知道自己那些可笑的执着都不过是些冲动。,星熊,0,,,,,,,330,罢了。只有被狠狠捶打过一遍，你才会像过去的我一样，知道自己那些可笑的执着都不过是些冲动。,仕方ないわ。思い切り叩きのめされて初めて、かつての私のように、自分のくだらないこだわりがただの衝動だったとわかるのよ。,ホシグマ,True
name,既然你想打，老陈......就让我看看你比起过去两年成长了多少。,星熊,0,,,,,,,331,既然你想打，老陈......就让我看看你比起过去两年成长了多少。,戦いたいのなら、チェン……この2年でどれだけ成長したか見せてもらいましょう。,ホシグマ,True
character,,char_136_hsguma,0,,,2,,,char_010_chen_1#4,332,,,,False
name,不 要 这 么 说 话。,陈,0,,,,,,,333,不 要 这 么 说 话。,そんなことを言うな。,チェン,True
dialog,,,0,,,,,,,334,,,,False
character,,,0,,,,,,,335,,,,False
blocker,,,0,,,,,,,336,,,,False
name,EX-42 源石技艺远程操作型器械，使用者迷迭香，请批准。,迷迭香,0,,,,,,,337,EX-42 源石技艺远程操作型器械，使用者迷迭香，请批准。,EX-42 源石技術遠隔操作型機械、使用者ミント、承認をお願いします。,ミント,True
name,允许在防卫战中运用，已批准带离。,PRTS,0,,,,,,,338,允许在防卫战中运用，已批准带离。,防衛戦での使用を許可、持ち出しも承認済みです。,PRTS,True
name,运用人：歼灭战专员，罗德岛精英干员迷迭香，已批准开启。,PRTS,0,,,,,,,339,运用人：歼灭战专员，罗德岛精英干员迷迭香，已批准开启。,使用者：殲滅戦担当、ロドス精鋭オペレーターのミント、起動承認済み。,PRTS,True
name,嗯，那我去了。,迷迭香,0,,,,,,,340,嗯，那我去了。,はい、それでは行きます。,ミント,True
name,罗德岛舰船的启动，麻烦你们转告可露希尔。,迷迭香,0,,,,,,,341,罗德岛舰船的启动，麻烦你们转告可露希尔。,ロドスの船の起動を、コルシェルに伝えてくださいませ。,ミント,True
name,博士，快快，快退进舱门。别看啦。,罗德岛干员,0,,,,,,,342,博士，快快，快退进舱门。别看啦。,ドクター、早く早く、船内に戻ってください。見ないでくださいね。,ロドスオペレーター,True
name,要是你被迷迭香战斗时迸出来的碎片打到，很可能会死喔。,罗德岛干员,0,,,,,,,343,要是你被迷迭香战斗时迸出来的碎片打到，很可能会死喔。,もしミントの戦闘中に飛び散った破片が当たったら、死んでしまうかもしれませんよ。,ロドスオペレーター,True
dialog,,,0,,,,,,,344,,,,False
blocker,,,0,,,,,,,345,,,,False
image,,,0,,,,,,,346,,,,False
