command,text,name,focus,image,name2,jp_text,jp_name
name,既然有人能迫使你做出违背意愿的事情，我想，会做这样的事情......也很正常。,凯尔希,,,,誰かに意に反する行動を強いられることもあるでしょうし、そうしたことをするのも……仕方ないのかもしれません。,ケルシー
name,似乎那位也不是个心思开阔豁达的人吧？,凯尔希,,,,あの方も、あまり度量の広いお人ではないようですね？,ケルシー
character,,char_003_kalts_1,2,,char_2006_weiywfmzuki_1,,
name,够了，真的够了医生！你说的实在太过分了，我不要......,文月,,,,もう十分です、本当にもう十分です、ドクター！あなたの言うことはあまりにもひどすぎます、私は嫌です……,文月
character,,char_2005_weiyw_1#4,,,,,
name,所以，你认为即使我出手，也同样保不下文月。,魏彦吾,,,,だから、私が手を出しても、文月を守れないとお考えなのですね。,魏彦吾
character,,char_003_kalts_1,1,,char_2005_weiyw_1#4,,
name,可能并不只是文月小姐。,凯尔希,,,,文月さんだけではないかもしれません。,ケルシー
character,,char_003_kalts_1,2,,char_2006_weiywfmzuki_1,,
name,......我大可一同去，不就是死......,文月,,,,……私も一緒に行ってもいい、死ぬだけ……,文月
character,,char_2005_weiyw_1#3,1,,char_2006_weiywfmzuki_1,,
name,文月！！,魏彦吾,,,,文月！！,魏彦吾
character,,char_2005_weiyw_1#3,2,,char_2006_weiywfmzuki_1,,
name,唉哟。,文月,,,,あらあら。,文月
character,,char_2005_weiyw_1#4,,,,,
name,说吧，凯尔希医生。,魏彦吾,,,,話してください、ケルシードクター。,魏彦吾
character,,char_003_kalts_1,1,,char_2005_weiyw_1#4,,
name,为了你珍视的城市......以及真正珍视的人。,凯尔希,,,,あなたが大切に思う街のために……そして本当に大切な人のために。,ケルシー
name,我恳求你，魏大人。把这件事情交给真正的专家。,凯尔希,,,,お願いです、魏様。この件を本当の専門家に任せてください。,ケルシー
name,也许和任何势力为敌我们都毫无胜算，但感染者，我们确实知根知底。,凯尔希,,,,どの勢力とも敵対すれば勝ち目はないかもしれませんが、感染者に関しては私たちは確かな知識を持っています。,ケルシー
name,我们知道他们想要什么，也知道他们不想要什么。,凯尔希,,,,彼らが何を求め、何を求めないかを知っているのです。,ケルシー
name,只有感染者才能对抗感染者。,凯尔希,,,,感染者に対抗できるのは感染者だけです。,ケルシー
character,,char_003_kalts_1,2,,char_2005_weiyw_1#4,,
name,——,魏彦吾,,,,——,
name,那么，你想要什么？罗德岛的领袖，以及罗德岛的医生？,魏彦吾,,,,では、あなたは何を望むのですか？ロドスのリーダー、そしてロドスのドクターよ？,魏彦吾
name,你们不是来这里做慈善的。进攻核心城不仅是以卵击石，它一定会令你们损失惨重，更可能是徒劳无功。,魏彦吾,,,,あなた方は慈善活動に来たわけではない。核心都市への攻撃は無謀であり、多大な損失を被り、さらに無駄に終わる可能性が高い。,魏彦吾
character,,char_003_kalts_1,1,,char_2005_weiyw_1#4,,
name,魏先生很清楚现状。,凯尔希,,,,魏さんは状況をよく理解しています。,ケルシー
character,,char_003_kalts_1,2,,char_2005_weiyw_1#5,,
name,到了这一步，双方都说实话，会更符合我们的利益需求。,魏彦吾,,,,ここまで来たなら、双方が真実を語ることが我々の利益にかなう。,魏彦吾
character,,char_002_amiya_1,,,,,
name,我们不仅需要魏先生同意我们的作战。我们还需要魏先生的承诺。,阿米娅,,,,私たちは魏さんに作戦の同意だけでなく、約束もお願いしたいのです。,アーミヤ
name,即使在未来，魏先生你可能会变卦......我们也想要承诺。对现在的承诺。,阿米娅,,,,将来、魏さんが心変わりするかもしれませんが……今の約束をお願いしたいのです。,アーミヤ
name,因为我相信龙门和您的家庭，以及陈长官，值得一个承诺。,阿米娅,,,,私は、龍門とあなたのご家族、それに陳長官を信じています。約束に値する方々ですから。,アーミヤ
character,,char_002_amiya_1,2,,char_2005_weiyw_1#5,,
name,......,魏彦吾,,,,……,
character,,char_002_amiya_1,,,,,
name,文月小姐，我们不需要您支付金钱。因为您的善良，您对感染者的态度，值得我们去执行一次无需回报的公正任务。,阿米娅,,,,文月さん、私たちはあなたにお金を払っていただくつもりはありません。あなたの優しさや感染者に対する姿勢は、私たちが見返りを求めない公正な任務を遂行する価値があります。,アーミヤ
character,,char_2006_weiywfmzuki_1,1,,char_002_amiya_1,,
name,（小兔子......）,文月,,,,（小さなウサギ……）,文月
character,,char_2006_weiywfmzuki_1,2,,char_002_amiya_1,,
name,欸？,阿米娅,,,,え？,アーミヤ
character,,char_2006_weiywfmzuki_1,1,,char_002_amiya_1,,
name,（比大拇指）,文月,,,,（グッドサイン）,文月
character,,char_2006_weiywfmzuki_1,2,,char_002_amiya_1,,
name,......？？,阿米娅,,,,……？？,アーミヤ
character,,char_2005_weiyw_1#5,,,,,
name,我同意。在龙门-切尔诺伯格事件结束之前，我们龙门绝不会再干涉任何罗德岛的事务。,魏彦吾,,,,私は同意します。龍門—チェルノボーグ事件が終了するまでは、私たち龍門はロドスの事案に干渉しません。,魏彦吾
name,以及，在我看来，医生似乎欲言又止。,魏彦吾,,,,それに、私の見たところドクターは言いたいことがありそうですね。,魏彦吾
name,说吧。你说什么，我都暂时能够承受。毕竟我也想请罗德岛帮我救助一位感染者。,魏彦吾,,,,話してください。あなたの言うことなら何でも一時的には受け入れましょう。結局、私もロドスに感染者の救助を頼みたいのですから。,魏彦吾
character,,char_003_kalts_1,,,,,
name,......那么，我还有一个提议。,凯尔希,,,,……では、もう一つ提案があります。,ケルシー
character,,char_2005_weiyw_1#5,,,,,
name,有什么价码，尽管开。,魏彦吾,,,,いくらでもおっしゃってください。,魏彦吾
stopmusic,,,,,,,
character,,char_003_kalts_1,,,,,
name,二十年前，爱德华·雅特利亚斯，也就是塔露拉·雅特利亚斯之父，死在了龙门。,凯尔希,,,,20年前、エドワード・ヤトリアス、つまりタルラ・ヤトリアスの父親が竜門で亡くなりました。,ケルシー
name,我希望魏先生能把他的遗物借给我们。,凯尔希,,,,魏さんには彼の遺品をお貸しいただければと願っています。,ケルシー
dialog,,,,,,,
blocker,,,,,,,
image,,,,,,,
