command,text_orig,name,focus,image,name2,index,text,jp_text,jp_name,text_match
character,,char_002_amiya_1#7,,,,246,,,char_002_amiya_1#7,True
name,不死的黑蛇......你在害怕吗？,阿米娅,,,,247,不死的黑蛇......你在害怕吗？,不死の黒蛇……あなたは恐れているのですか？,アーミヤ,True
character,,char_011_talula_1,,,,248,,,char_011_talula_1,True
name,——,塔露拉？,,,,249,——,――,タルラ？,True
character,,char_010_chen_1,,,,250,,,char_010_chen_1,True
name,什么？,陈,,,,251,什么？,何ですか？,陳,True
character,,char_002_amiya_1#7,,,,252,,,char_002_amiya_1#7,True
name,你说了很多，科西切公爵。,阿米娅,,,,253,你说了很多，科西切公爵。,たくさんお話しになりましたね、ケルシー公。,アミヤ,True
name,可是，要是你的命真有传说里那么长的话，要是你偶尔流露出的畏缩不是你的表演的话......,阿米娅,,,,254,可是，要是你的命真有传说里那么长的话，要是你偶尔流露出的畏缩不是你的表演的话......,でも、もしあなたの命が伝説のように長いもので、もし時折見せるそのおじけづきが演技でなければ……,アミヤ,True
name,我就算是已经懂了。,阿米娅,,,,255,我就算是已经懂了。,私はもう理解しているのです。,アミヤ,True
character,,char_010_chen_1,,,,256,,,char_010_chen_1,True
name,科西切？！阿米娅，你说的是真的吗？,陈,,,,257,科西切？！阿米娅，你说的是真的吗？,ケルシー？！アミヤ、本当のことを言っているのか？,陳,True
character,,char_002_amiya_1#7,,,,258,,,char_002_amiya_1#7,True
name,在你面前的，既是塔露拉，也是科西切。我的感觉不会错。,阿米娅,,,,259,在你面前的，既是塔露拉，也是科西切。我的感觉不会错。,あなたの前にいるのは、タルラであり、またケルシーでもあります。私の感覚は間違っていません。,アミヤ,True
character,,char_011_talula_1,,,,260,,,char_011_talula_1,True
name,......,塔露拉？,,,,261,......,……,タルラ？,True
character,,char_002_amiya_1#7,,,,262,,,char_002_amiya_1#7,True
name,你在过去和萨卡兹交战过吧，科西切公爵。,阿米娅,,,,263,你在过去和萨卡兹交战过吧，科西切公爵。,過去にサカズと戦ってきたのですね、ケルシー公。,アミヤ,True
name,你害怕我。,阿米娅,,,,264,你害怕我。,あなたは私を恐れている。,アミヤ,True
name,你在害怕我。,阿米娅,,,,265,你在害怕我。,私を恐れているのです。,アミヤ,True
character,,char_011_talula_1,,,,266,,,char_011_talula_1,True
name,有趣。,塔露拉？,,,,267,有趣。,面白い。,タルラ？,True
name,只是，玩笑已经够多了。,塔露拉？,,,,268,只是，玩笑已经够多了。,ただ、冗談はもう十分だ。,タルラ？,True
name,我需要点时间去梳理下现行戏目的逻辑，其精彩程度令人惊叹。,塔露拉？,,,,269,我需要点时间去梳理下现行戏目的逻辑，其精彩程度令人惊叹。,現行の芝居の筋を整理する時間が必要だ。その鮮やかさには驚かされる。,タルラ？,True
name,在此之前就只能请你先退场了，卡特斯。我从没想过你会发挥这么大的作用，我低估了你。,塔露拉？,,,,270,在此之前就只能请你先退场了，卡特斯。我从没想过你会发挥这么大的作用，我低估了你。,その前に、カテス、あなたには先に退場してもらう。これほど活躍するとは思わなかった、私はあなたを過小評価していた。,タルラ？,True
name,你如果能体验到我的“畏惧”，那么，只怕你的法术还太幼稚了。,塔露拉？,,,,271,你如果能体验到我的“畏惧”，那么，只怕你的法术还太幼稚了。,もし私の“畏怖”を感じ取れたなら、あなたの術はまだ幼稚に過ぎるだろう。,タルラ？,True
name,——我想感受到什么，我就会感受到什么。我也许没法屏蔽记忆，但感情同样是我擅长的领域。,塔露拉？,,,,272,——我想感受到什么，我就会感受到什么。我也许没法屏蔽记忆，但感情同样是我擅长的领域。,――私が感じたいものを、私は感じる。記憶を遮断できないとしても、感情はまた私の得意な領域だ。,タルラ？,True
character,,char_002_amiya_1#7,,,,273,,,char_002_amiya_1#7,True
name,......你说的是真的。所以，这更坚定了我的想法。现在的你，绝对还不完全是塔露拉。,阿米娅,,,,274,......你说的是真的。所以，这更坚定了我的想法。现在的你，绝对还不完全是塔露拉。,……おっしゃる通りです。だからこそ、私の考えはより強くなりました。今のあなたは、決して完全なタルラではありません。,アミヤ,True
character,,char_011_talula_1,,,,275,,,char_011_talula_1,True
name,需要我给你一些时间，让你再从我脑海中挖掘出什么真相吗？可我的过去就是那样，也只是那样。你什么都证明不了。,塔露拉？,,,,276,需要我给你一些时间，让你再从我脑海中挖掘出什么真相吗？可我的过去就是那样，也只是那样。你什么都证明不了。,あなたに時間を与えて、私の脳裏から真実を掘り下げてもらいたいですか？私の過去はそういうもの、それだけです。何も証明できません。,タルラ？,True
name,我对思绪的掌控力能让那些妄图揣摩我想法的人无功而返，但你却看不见我想给你看的东西，你很诚实，卡特斯。,塔露拉？,,,,277,我对思绪的掌控力能让那些妄图揣摩我想法的人无功而返，但你却看不见我想给你看的东西，你很诚实，卡特斯。,私の思考掌握力は私の考えを探ろうとする者を無駄にするが、あなたは私が見せたいものを見逃している。あなたは正直ですね、カテス。,タルラ？,True
name,你没有说谎。你只是能感受情绪，回溯记忆，你看不到我实际的想法。,塔露拉？,,,,278,你没有说谎。你只是能感受情绪，回溯记忆，你看不到我实际的想法。,嘘はついていない。ただ感情を感じ、記憶を辿ることができるだけで、私の本当の考えは見えない。,タルラ？,True
name,那么，我告诫你，卡特斯......,塔露拉？,,,,279,那么，我告诫你，卡特斯......,それならば、私はあなたに警告します、カテス……,タルラ？,True
name,你根本不认识我。,塔露拉？,,,,280,你根本不认识我。,あなたは私を全く知らない。,タルラ？,True
name,你根本不认识“塔露拉”。,塔露拉？,,,,281,你根本不认识“塔露拉”。,あなたは『タルラ』を全く知らない。,タルラ？,True
name,你所说的一切，都只建立在你的推测上。你根本不懂我。,塔露拉？,,,,282,你所说的一切，都只建立在你的推测上。你根本不懂我。,あなたの言うことはすべて推測に過ぎず、私のことを全く理解していない。,タルラ？,True
name,你怎么知道我是谁？,塔露拉？,,,,283,你怎么知道我是谁？,どうして私が誰だとわかるのか？,タルラ？,True
character,,char_002_amiya_1#7,,,,284,,,char_002_amiya_1#7,True
name,唔......,阿米娅,,,,285,唔......,うぅ……,アミヤ,True
character,,char_010_chen_1#5,,,,286,,,char_010_chen_1#5,True
name,......塔露拉。或者说，科西切......我不管你是谁。,陈,,,,287,......塔露拉。或者说，科西切......我不管你是谁。,……タルラ。もしくはケルシー……私はあなたが誰であろうと関係ない。,陳,True
name,不管你是谁，不，不对，你就是塔露拉。是科西切造就了你。,陈,,,,288,不管你是谁，不，不对，你就是塔露拉。是科西切造就了你。,誰であろうと、違う、あなたは確かにタルラだ。ケルシーがあなたを作り出したのだ。,陳,True
name,塔露拉，你连她一根头发都碰不着。,陈,,,,289,塔露拉，你连她一根头发都碰不着。,タルラ、あなたは彼女に一片の髪すら触れさせない。,陳,True
character,,char_011_talula_1,,,,290,,,char_011_talula_1,True
name,为了外人而对自己的亲人刀剑相向，晖洁，你可真是英勇。,塔露拉？,,,,291,为了外人而对自己的亲人刀剑相向，晖洁，你可真是英勇。,外の者のために家族に刃を向けるんだな、輝潔、あなたは本当に勇敢だ。,タルラ？,True
character,,char_010_chen_1#5,,,,292,,,char_010_chen_1#5,True
name,无论我身边站的是谁，塔露拉，一个善良的人是不会想利用我身边的人去击倒我的。,陈,,,,293,无论我身边站的是谁，塔露拉，一个善良的人是不会想利用我身边的人去击倒我的。,私のそばに誰がいようと、タルラ、善良な人は私の周りの人を利用して私を倒そうとはしない。,陳,True
character,,char_011_talula_1,,,,294,,,char_011_talula_1,True
name,晖洁，你没有见过乌萨斯的北原。你就像在农场里培育出的观赏花一样，你见识过的惨祸太少了。,塔露拉？,,,,295,晖洁，你没有见过乌萨斯的北原。你就像在农场里培育出的观赏花一样，你见识过的惨祸太少了。,輝潔、あなたはウルサスの北原を見たことがない。あなたはまるで農場で育てられた観賞用の花のようで、悲惨な災いをほとんど知らない。,タルラ？,True
name,你不知道是什么把我变成了现在这副样子。,塔露拉？,,,,296,你不知道是什么把我变成了现在这副样子。,何が私を今の姿にしたのか、あなたにはわからない。,タルラ？,True
character,,char_010_chen_1#5,,,,297,,,char_010_chen_1#5,True
name,当然！我想知道......我怎么会不想知道？,陈,,,,298,当然！我想知道......我怎么会不想知道？,もちろん！知りたい……どうして知りたくないわけがあるか？,陳,True
name,我想知道发生在你身边的一切。我想听你亲口对我说。,陈,,,,299,我想知道发生在你身边的一切。我想听你亲口对我说。,あなたの周りで起きたすべてを知りたい。あなたの口から直接聞きたいのだ。,陳,True
character,,char_011_talula_1,,,,300,,,char_011_talula_1,True
name,那就......为什么不到我的身边来呢？现在，陈......我不想再和你战斗，不想再伤害你了。,塔露拉？,,,,301,那就......为什么不到我的身边来呢？现在，陈......我不想再和你战斗，不想再伤害你了。,それなら……どうして私のそばに来ないの？今、ドクター……私はもうあなたと戦いたくないし、傷つけたくもないの。,タルラ？,True
character,,char_010_chen_1,,,,302,,,char_010_chen_1,True
name,哈。,陈,,,,303,哈。,はぁ。,ドクター,True
name,你搞错了。,陈,,,,304,你搞错了。,君は間違っている。,ドクター,True
name,——我想知道，是因为我想阻止这些事情再一次发生。,陈,,,,305,——我想知道，是因为我想阻止这些事情再一次发生。,——知りたいんだ、それはこれらのことが再び起こるのを防ぎたいからだ。,ドクター,True
name,我想知道，是因为我要判断你的行为，揣摩你的动机，比照你的案例。,陈,,,,306,我想知道，是因为我要判断你的行为，揣摩你的动机，比照你的案例。,知りたいのは、君の行動を判断し、動機を推し量り、君のケースを参照するためだ。,ドクター,True
name,......我想知道，是因为我要认清你现在要做什么，要怎么做，要做到什么地步......,陈,,,,307,......我想知道，是因为我要认清你现在要做什么，要怎么做，要做到什么地步......,……知りたいのは、君が今何をしようとしているのか、どうするのか、どこまでやろうとしているのかを見極めるためだ……,ドクター,True
name,我想知道，是因为我要看清有多少罪恶卷入其中！,陈,,,,308,我想知道，是因为我要看清有多少罪恶卷入其中！,知りたいのは、どれだけの罪悪が絡んでいるのかをはっきりさせるためだ！,ドクター,True
name,至于你，塔露拉......,陈,,,,309,至于你，塔露拉......,そして君、タルラ……,ドクター,True
name,你已经这么做了，塔露拉，不管我愿不愿意，你已经成长了，长成了现在的模样。,陈,,,,310,你已经这么做了，塔露拉，不管我愿不愿意，你已经成长了，长成了现在的模样。,君はもうやってしまった、タルラ、僕がどう思おうと、君は成長し、今の姿になった。,ドクター,True
character,,char_011_talula_1,,,,311,,,char_011_talula_1,True
name,你也是，晖洁。你长成了让我伤心的模样。,塔露拉？,,,,312,你也是，晖洁。你长成了让我伤心的模样。,あなたもよ、ケイジェ。あなたは私を悲しませる姿に成長したの。,タルラ？,True
character,,char_010_chen_1,,,,313,,,char_010_chen_1,True
name,我的所作所为让你心痛？整合运动侵害我的城市，杀死我的朋友，害死无数乌萨斯人民，葬送了那么多感染者......谁让谁心痛？,陈,,,,314,我的所作所为让你心痛？整合运动侵害我的城市，杀死我的朋友，害死无数乌萨斯人民，葬送了那么多感染者......谁让谁心痛？,僕の行動が君を傷つけた？整合運動は僕の街を侵害し、僕の友人を殺し、無数のウーサスの人々を死に至らせ、たくさんの感染者を葬った……誰が誰を傷つけているのか？,ドクター,True
name,我看着那些整合运动在龙门相互帮助，为了同胞的生命甘愿牺牲，他们走向了荒野也无处容身，是谁让谁心痛？,陈,,,,315,我看着那些整合运动在龙门相互帮助，为了同胞的生命甘愿牺牲，他们走向了荒野也无处容身，是谁让谁心痛？,僕はあの整合運動が龍門で助け合い、同胞の命のために犠牲をいとわなかった姿を見た、彼らは荒野へ向かい居場所もない、それを見て誰が誰を傷つけているのか？,ドクター,True
character,,char_011_talula_1,,,,316,,,char_011_talula_1,True
name,你是他们的敌人。是你阻挠了我的同胞们，让他们没能夺下龙门。,塔露拉？,,,,317,你是他们的敌人。是你阻挠了我的同胞们，让他们没能夺下龙门。,あなたは彼らの敵よ。あなたが私の同胞たちを妨害して、彼らが龍門を奪えなかったの。,タルラ？,True
character,,char_010_chen_1,,,,318,,,char_010_chen_1,True
name,对不起，塔露拉，如果说你不是为了现在这一刻而让他们在龙门送命的话，我是不相信的。,陈,,,,319,对不起，塔露拉，如果说你不是为了现在这一刻而让他们在龙门送命的话，我是不相信的。,ごめん、タルラ、もし君が今この瞬間のために彼らを龍門で死なせたのではないと言うなら、僕は信じない。,ドクター,True
character,,char_011_talula_1,,,,320,,,char_011_talula_1,True
name,你就没有相信过我，晖洁。你根本不相信我。,塔露拉？,,,,321,你就没有相信过我，晖洁。你根本不相信我。,あなたは私を信じたことがない、ケイジェ。全く信じていないわ。,タルラ？,True
character,,char_010_chen_1,,,,322,,,char_010_chen_1,True
name,你说我认不认识塔露拉，我认识。你说我相不相信塔露拉，我当然相信。,陈,,,,323,你说我认不认识塔露拉，我认识。你说我相不相信塔露拉，我当然相信。,君は僕がタルラを知っているかと言う、知っている。信じているかと言うなら、もちろん信じている。,ドクター,True
name,所以，为了验证这个想法而来到你面前，我是自愿的。,陈,,,,324,所以，为了验证这个想法而来到你面前，我是自愿的。,だから、この考えを確かめるために君の前に来たのは、僕の自発的なものだ。,ドクター,True
name,但是，我来这里，不是为了来证明你的清白......不，绝对不是。,陈,,,,325,但是，我来这里，不是为了来证明你的清白......不，绝对不是。,しかし、ここに来たのは君の潔白を証明するためじゃない……いや、それは絶対に違う。,ドクター,True
character,,char_011_talula_1,,,,326,,,char_011_talula_1,True
name,为什么？你不是刚说你信任我吗，晖洁？,塔露拉？,,,,327,为什么？你不是刚说你信任我吗，晖洁？,なぜ？ついさっき私を信じるって言ったじゃない、ケイジェ？,タルラ？,True
name,现在我们已经都是感染者了，为什么我们还不能站在一起？我们的重逢不应该是件令人开心的事吗？,塔露拉？,,,,328,现在我们已经都是感染者了，为什么我们还不能站在一起？我们的重逢不应该是件令人开心的事吗？,今や私たちはもう感染者よ、なぜ一緒に立てないの？私たちの再会は嬉しいことじゃないの？,タルラ？,True
character,,char_002_amiya_1#7,,,,329,,,char_002_アーミヤ_1#7,True
name,（她的思绪竟然真的在颤动......呃......！）,阿米娅,,,,330,（她的思绪竟然真的在颤动......呃......！）,（彼女の思考が本当に震えているなんて……あっ……！）,アーミヤ,True
character,,char_010_chen_1#2,,,,331,,,char_010_chen_1#2,True
name,别扯开话题，整合运动的领袖！,陈,,,,332,别扯开话题，整合运动的领袖！,話をそらすな、整合運動のリーダー！,ドクター,True
name,我需要证据，判断，以及证实。,陈,,,,333,我需要证据，判断，以及证实。,証拠と判断、そして証明が必要だ。,ドクター,True
name,曾经的近卫局的我，现在的陈晖洁......我不是要证明“你是清白的”，不对，怎么可能？,陈,,,,334,曾经的近卫局的我，现在的陈晖洁......我不是要证明“你是清白的”，不对，怎么可能？,かつての近衛局の私、現在のドクター・ケイジェ……私は「君は潔白だ」と証明しようとしているわけではない、違う、そんなことあるはずがない。,ドクター,True
name,过去的塔露拉？我没听错吧？,陈,,,,335,过去的塔露拉？我没听错吧？,過去のタルラ？聞き間違いではないな？,ドクター,True
name,无论是什么铸就了我面前现在的你，塔露拉什么时候能被拆成两半看？,陈,,,,336,无论是什么铸就了我面前现在的你，塔露拉什么时候能被拆成两半看？,何が今の君を作り上げたとしても、タルラ、君はいつ二つに割って見られるのか？,ドクター,True
name,就是因为我过去认识你，所以我才更要弄明白......是谁把你变成这样，是什么把你变成这样！,陈,,,,337,就是因为我过去认识你，所以我才更要弄明白......是谁把你变成这样，是什么把你变成这样！,君を過去に知っているからこそ、もっと理解しなければならない……誰が君をこう変えたのか、何が君をこう変えたのか！,ドクター,True
name,你遭受的痛苦和折磨，你父亲死亡的真相，你对魏彦吾的痛恨，我都可以想象。可能这些东西把你逼上了这条道路......,陈,,,,338,你遭受的痛苦和折磨，你父亲死亡的真相，你对魏彦吾的痛恨，我都可以想象。可能这些东西把你逼上了这条道路......,君が受けた苦痛と拷問、君の父の死の真実、魏彦吾への恨み、すべて想像できる。これらが君をこの道へ追いやったのだろう……,ドクター,True
name,但又是什么，又是什么会让你变成一个对同胞和对敌人都同样刻薄的人？,陈,,,,339,但又是什么，又是什么会让你变成一个对同胞和对敌人都同样刻薄的人？,しかし、何が、何が君を同胞にも敵にも同じように厳しい人に変えたのか？,ドクター,True
name,是什么让你变成了乌萨斯侵略的先锋？你是不是也欺骗了你的同僚，塔露拉？,陈,,,,340,是什么让你变成了乌萨斯侵略的先锋？你是不是也欺骗了你的同僚，塔露拉？,何が君をウーサス侵略の先駆者に変えたのか？君は仲間も騙したのか、タルラ？,ドクター,True
character,,char_011_talula_1,,,,341,,,char_011_talula_1,True
name,你要审判我？你抛弃了你的一切到这里来，只是要和我决裂？,塔露拉？,,,,342,你要审判我？你抛弃了你的一切到这里来，只是要和我决裂？,私を裁くの？君はすべてを投げ捨ててここに来たのに、ただ私と決別したいだけ？,タルラ？,True
name,是魏彦吾把你变成了这样一个冷血无情又盲目的人吗？你该问的，不是为什么我要这么做吗？,塔露拉？,,,,343,是魏彦吾把你变成了这样一个冷血无情又盲目的人吗？你该问的，不是为什么我要这么做吗？,魏彦吾が君を冷血で無情、盲目的な人に変えたの？君が尋ねるべきは、なぜ私がこうするのかではないの？,タルラ？,True
character,,char_010_chen_1#5,,,,344,,,char_010_chen_1#5,True
name,不。这些等到这之后再说。我有能力从废品堆里重新拼出事件。,陈,,,,345,不。这些等到这之后再说。我有能力从废品堆里重新拼出事件。,いや、そういうことはこれが終わってからだ。僕には廃品の山から事件を組み立て直す能力がある。,ドクター,True
name,我来，是来履行我的责任。,陈,,,,346,我来，是来履行我的责任。,僕は責任を果たすために来た。,ドクター,True
name,你要是的确没做这些，我会把信号弹发射上天。即使你杀了我也没所谓，我还是能证明你罪不至死。,陈,,,,347,你要是的确没做这些，我会把信号弹发射上天。即使你杀了我也没所谓，我还是能证明你罪不至死。,もし君が本当にこれらをしていないなら、信号弾を打ち上げる。君が僕を殺しても構わない、それでも君の罪は死に値しないと証明できる。,ドクター,True
name,你要是还打算实施些什么害人的阴谋，那我们会不顾一切地阻止你，哪怕我们都会在此丧命。,陈,,,,348,你要是还打算实施些什么害人的阴谋，那我们会不顾一切地阻止你，哪怕我们都会在此丧命。,もしまだ害をなす陰謀を企んでいるなら、僕たちは命をかけてでも君を止める。ここで命を落としても構わない。,ドクター,True
name,我是要看你到底错到什么程度。不经审判就夺走生命？那是谋杀。那是城市对感染者犯下的罪行。,陈,,,,349,我是要看你到底错到什么程度。不经审判就夺走生命？那是谋杀。那是城市对感染者犯下的罪行。,僕は君がどの程度間違っているかを見極めたいんだ。裁判もせずに命を奪う？それは殺人だ。感染者に対する都市が犯した罪だ。,ドクター,True
name,现在，我已经看清了。,陈,,,,350,现在，我已经看清了。,今、私ははっきりと見極めました。,陳,True
name,我的剑，我的想法，我的观念，都是留给你的。,陈,,,,351,我的剑，我的想法，我的观念，都是留给你的。,私の剣も、私の考えも、私の信念も、すべて君に残します。,陳,True
name,至于过去的一切，就让它留在过去吧。过去的一切......,陈,,,,352,至于过去的一切，就让它留在过去吧。过去的一切......,過去のすべては、過去に置いておきましょう。過去のすべてを……。,陳,True
name,都不会再回来了。,陈,,,,353,都不会再回来了。,もう二度と戻ってはきません。,陳,True
name,一个草菅人命的阴谋家，不管这个阴谋家是谁，我的剑都不会留情。,陈,,,,354,一个草菅人命的阴谋家，不管这个阴谋家是谁，我的剑都不会留情。,人の命を軽んじる陰謀家、その陰謀家が誰であろうと、私の剣は容赦しません。,陳,True
name,你不能逍遥法外。,陈,,,,355,你不能逍遥法外。,君はのうのうと逃げおおせるわけにはいかない。,陳,True
character,,char_011_talula_1,,,,356,,,char_011_talula_1,True
name,呵呵......,塔露拉？,,,,357,呵呵......,ふふ……。,タルラ？,True
name,你想与我断绝关系，晖洁。,塔露拉？,,,,358,你想与我断绝关系，晖洁。,あなたは私との関係を断ち切りたいのね、輝潔。,タルラ？,True
character,,char_010_chen_1#5,,,,359,,,char_010_chen_1#5,True
name,嘁......,陈,,,,360,嘁......,ちっ……。,陳,True
name,再嘲讽我也没意义，你想让我产生什么负疚感之类的，也随你。,陈,,,,361,再嘲讽我也没意义，你想让我产生什么负疚感之类的，也随你。,いくら嘲笑おうと無駄だ。君が私に罪悪感を持たせようとするのも好きにしろ。,陳,True
name,我已经是现在这副样子了，我说过的，我就会做到。忘了这些的是你。,陈,,,,362,我已经是现在这副样子了，我说过的，我就会做到。忘了这些的是你。,私はもうこの姿だが、言った通り必ずやり遂げる。忘れているのは君の方だ。,陳,True
name,阿米娅，我不问你还要准备些什么了。我只问你，你要我做什么？,陈,,,,363,阿米娅，我不问你还要准备些什么了。我只问你，你要我做什么？,アーミヤ、君にまだ何を準備すべきかは聞かない。ただ君に尋ねたいのだ、私に何をしてほしい？,陳,True
character,,char_002_amiya_1#7,,,,364,,,char_002_amiya_1#7,True
name,啊，陈长官......我需要一点时间。,阿米娅,,,,365,啊，陈长官......我需要一点时间。,あの、ドクター・チン……少し時間が必要です。,アーミヤ,True
character,,char_010_chen_1,,,,366,,,char_010_chen_1,True
name,最多多少时间？,陈,,,,367,最多多少时间？,せいぜいどれくらいの時間だ？,陳,True
character,,char_002_amiya_1#7,,,,368,,,char_002_amiya_1#7,True
name,三分钟。,阿米娅,,,,369,三分钟。,3分です。,アーミヤ,True
character,,char_010_chen_1#5,,,,370,,,char_010_chen_1#5,True
name,那我最少给你三分钟。,陈,,,,371,那我最少给你三分钟。,ならば、最低でも3分は与えよう。,陳,True
name,这次是真正的“并肩作战”了，阿米娅。只有我们两个人。,陈,,,,372,这次是真正的“并肩作战”了，阿米娅。只有我们两个人。,今回は本当の意味での“並肩作戦”だ、アーミヤ。私たち二人だけで。,陳,True
name,但是我们背着无数性命，你我都清楚得很。,陈,,,,373,但是我们背着无数性命，你我都清楚得很。,だが無数の命を背負っていることは、君も私もよくわかっている。,陳,True
name,三分钟里，阿米娅，这三分钟里，你一定不会死。我保证。,陈,,,,374,三分钟里，阿米娅，这三分钟里，你一定不会死。我保证。,この3分、アーミヤ、この3分で君は絶対に死なせはしない。必ず保証する。,陳,True
name,所以，除了我们奋斗的目标以外，我希望你最后给我个交待。,陈,,,,375,所以，除了我们奋斗的目标以外，我希望你最后给我个交待。,だから、私たちの目標以外に、最後に君に説明してほしいことがある。,陳,True
name,你得帮我，和我一起搞明白我的姐妹究竟变成了什么......,陈,,,,376,你得帮我，和我一起搞明白我的姐妹究竟变成了什么......,私の仲間が結局何に変わってしまったのか、一緒にちゃんと理解してほしい……。,陳,True
name,以及，我想知道，我们最后是不是真的有机会去面对这个人的本质，而不是一具表演欲特别强的皮囊！,陈,,,,377,以及，我想知道，我们最后是不是真的有机会去面对这个人的本质，而不是一具表演欲特别强的皮囊！,そして、私は知りたい、最後に本当にその人の本質と向き合うチャンスがあるのか、ただの演技欲の強い外皮ではなくて！,陳,True
name,无论是什么结果，我都接受！,陈,,,,378,无论是什么结果，我都接受！,どんな結果でも受け入れる！,陳,True
character,,char_002_amiya_1#7,,,,379,,,char_002_amiya_1#7,True
name,好，我答应你，陈长官。还有谢谢你......谢谢你的坚持。,阿米娅,,,,380,好，我答应你，陈长官。还有谢谢你......谢谢你的坚持。,はい、約束します、ドクター・チン。それにありがとうございます……あなたの貫き通す姿勢に感謝します。,アーミヤ,True
character,,char_010_chen_1,,,,381,,,char_010_chen_1,True
name,眼见为实。,陈,,,,382,眼见为实。,見るものこそ真実だ。,陳,True
character,,char_010_chen_1#5,,,,383,,,char_010_chen_1#5,True
name,塔露拉，你做的这些，你的言行......我都看在眼里！,陈,,,,384,塔露拉，你做的这些，你的言行......我都看在眼里！,タルラ、お前がやったこと、その言動……私は全部見ている！,陳,True
character,,char_002_amiya_1#7,,,,385,,,char_002_amiya_1#7,True
name,麻烦你，陈长官！,阿米娅,,,,386,麻烦你，陈长官！,お願いいたします、ドクター・チン！,アーミヤ,True
stopmusic,,,,,,387,,,,True
dialog,,,,,,388,,,,True
blocker,,,,,,389,,,,True
character,,,,,,390,,,,True
image,,,,avg_8_10,,391,,,,True
blocker,,,,,,392,,,,True
character,,,,,,393,,,,True
imagetween,,,,,,394,,,,True
playsound,,,,,,395,,,,True
playmusic,,,,,,396,,,,True
character,,char_011_talula_1,,,,397,,,char_011_talula_1,True
name,卡特斯人，我不知道你是用什么干扰了我妹妹的思维，也不知道你和萨卡兹有什么肮脏的交易。,塔露拉？,,,,398,卡特斯人，我不知道你是用什么干扰了我妹妹的思维，也不知道你和萨卡兹有什么肮脏的交易。,カーテス人、お前が何を使って妹の思考を妨害したのか知らないし、お前とサカズの間にどんな汚い取引があるのかも知らない。,タルラ？,True
name,在你背后操控你的阴影与W背后的主使者，是不是同一人？,塔露拉？,,,,399,在你背后操控你的阴影与W背后的主使者，是不是同一人？,お前の背後でお前を操る影と、Wの背後の黒幕は、同じ人物なのか？,タルラ？,True
name,不必回答。先得用火焰告诉你......你不该依附萨卡兹，也不该运用它们的力量去羞辱我和我妹妹之间的联系。,塔露拉？,,,,400,不必回答。先得用火焰告诉你......你不该依附萨卡兹，也不该运用它们的力量去羞辱我和我妹妹之间的联系。,答える必要はありません。まず火炎でお伝えしましょう……あなたはサカズに依存してはならず、その力を使って私と妹の絆を辱めてはなりません。,タルラ？,True
name,龌龊的行径与罪恶的过往，这些都可以被接受，你的国家依然会以宽大的怀抱接纳你的一切和你的忏悔。,塔露拉？,,,,401,龌龊的行径与罪恶的过往，这些都可以被接受，你的国家依然会以宽大的怀抱接纳你的一切和你的忏悔。,みだらな行為や罪深い過去、それらは受け入れられます。あなたの国は寛大な懐であなたのすべてと悔悟を受け入れてくれるでしょう。,タルラ？,True
name,然而，与众多萨卡兹为伍，与卡兹戴尔沆瀣一气？,塔露拉？,,,,402,然而，与众多萨卡兹为伍，与卡兹戴尔沆瀣一气？,ですが、多くのサカズと共に行動し、カズダールと共謀するなど？,タルラ？,True
name,......培养你的人和你都该被永世流放，你们将在荒野上徘徊，口渴却不得水，饥饿却不得食，想活下去却被食腐虫啃噬，想死却无安息之日。,塔露拉？,,,,403,......培养你的人和你都该被永世流放，你们将在荒野上徘徊，口渴却不得水，饥饿却不得食，想活下去却被食腐虫啃噬，想死却无安息之日。,……あなたを育てた者もあなたも永遠に追放されるべきです。荒野を彷徨い、渇いても水を得られず、飢えても食を得られず、生きようとして腐食虫に喰われ、死を願っても安息の日は訪れません。,タルラ？,True
character,,char_010_chen_1,,,,404,,,char_010_chen_1,True
name,......,陈,,,,405,......,……,チェン,True
name,......你真是塔露拉？！,陈,,,,406,......你真是塔露拉？！,……あなたは本当にタルラなのか？！,チェン,True
character,,char_011_talula_1,,,,407,,,char_011_talula_1,True
name,晖洁，如果你想知道真相，就不要再保护你身边那颗恶毒的种子了，她挑拨我们之间的关系，歪曲事实，利用我的记忆去迷惑你......,塔露拉？,,,,408,晖洁，如果你想知道真相，就不要再保护你身边那颗恶毒的种子了，她挑拨我们之间的关系，歪曲事实，利用我的记忆去迷惑你......,輝潔（クイジエ）、もし真実を知りたいのなら、あなたのそばにいるあの悪意ある種をもう守らないでください。彼女は私たちの関係をかき乱し、事実を歪め、私の記憶を利用してあなたを惑わしています……。,タルラ？,True
name,卡特斯人，你！博卓卡斯替追寻光明离开了魔窟，而你却走向黑暗......你不配杀他！,塔露拉？,,,,409,卡特斯人，你！博卓卡斯替追寻光明离开了魔窟，而你却走向黑暗......你不配杀他！,カテスの者よ、あんたは！ボドカスは光を求めて魔窟を離れたが、あんたは闇へと向かう……あんたに彼を殺す資格はない！,タルラ？,True
character,,char_002_amiya_1#7,,,,410,,,char_002_amiya_1#7,True
name,......,阿米娅,,,,411,......,……,アーミヤ,True
name,如果你口中的魔族是我认识的萨卡兹人，如果你说的人类是你这种人。,阿米娅,,,,412,如果你口中的魔族是我认识的萨卡兹人，如果你说的人类是你这种人。,もしあなたのおっしゃる魔族が私の知るサカズであり、あなたが言う人間があなたのような人ならば。,アーミヤ,True
