command,text,name,focus,image,name2,jp_text,jp_name
name,乌萨斯帝国正处在他病痛连连的时期。作物不会生长在荒芜的土地上，阴暗的土地只能开出腐败的花朵。,科西切,,,,ウーサス帝国は今、病苦に満ちた時期にあります。荒れ果てた土地で作物は育たず、暗い土地には腐敗した花しか咲かない。,コーシチェ
name,你会被你热爱的人背叛，你会目睹你的朋友因你而死的瞬间，你会发现你对未来的期待失去了意义。,科西切,,,,あなたは愛する者に裏切られ、あなたのために命を落とす友の瞬間を見届け、未来への期待が意味を失うことに気づくでしょう。,コーシチェ
name,因为你所做的一切在他人眼里，尚不能弥补你的身份为你带来的压力。,科西切,,,,あなたの行ったすべては他者の目には、あなたの身分がもたらす重圧を補うには足りないのです。,コーシチェ
name,你会发现一切皆可牺牲，你会发现所有人比起邻人都更爱自己，你会知道你自豪的奋斗象征根本什么都不是。,科西切,,,,すべてが犠牲にできることに気づき、誰もが隣人より自分自身を愛していることを知り、あなたが誇る闘いの象徴が何の意味も持たないことを理解するでしょう。,コーシチェ
name,你会看到，你投入了一切的这片大地并不想要你。,科西切,,,,あなたがすべてを注いだこの大地は、あなたを望んでいないことが見えるでしょう。,コーシチェ
name,你会看见你的所想所为化作乌有，你会看见他们唾弃你所尊敬的一切，生命、尊严和理念都毫无意义。,科西切,,,,あなたの考えや行いが消え去り、彼らがあなたの敬うすべてを嘲笑い、命も尊厳も理念も無意味になるのを見届けるのです。,コーシチェ
name,因为这些人，这些你所谓高尚的人，只是一群踱步的尸体。,科西切,,,,あなたが高潔と呼ぶこれらの人々は、ただ歩き回る死体の群れに過ぎません。,コーシチェ
name,我所遭遇过的，你也都将遭遇。,科西切,,,,私が経験したことを、あなたもすべて経験するでしょう。,コーシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,你想......你想让我......屈服.......！,塔露拉,,,,あなたは……私に……屈服しろと……！,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,不，不。我的确在使用这个源石技艺，这不是蒙骗，也不是威胁。,科西切,,,,違う、違う。私は確かにこの源石技術を使っているが、これは騙しでも脅しでもない。,コーシチェ
name,只不过，我的法术十分弱小，教授你的这一切也都是构成这个法术的基础。,科西切,,,,ただし、私の術は非常に弱く、あなたに教えたすべてはこの術の基礎を成しています。,コーシチェ
name,这个法术，在你否定我的时候，不会体现任何作用。,科西切,,,,この術は、あなたが私を否定する限り、まったく作用しません。,コーシチェ
name,但你一旦认同我，一旦你理解了我，一旦你明白你处在怎样一片大地上......,科西切,,,,しかし、あなたが私を認め、理解し、あなたがどんな大地にいるのかを理解すれば……,コーシチェ
name,——滴答，滴答，咚，咚，咚。,科西切,,,,──チクタク、チクタク、ドン、ドン、ドン。,コーシチェ
name,你会成为我。,科西切,,,,あなたは私になるのです。,コーシチェ
name,乌萨斯的未来将自此握在你手中。,科西切,,,,ウーサスの未来はここにあなたの手に握られることになる。,コーシチェ
character,,avg_npc_060,2,,avg_npc_078#5,,
name,......你说什么？,塔露拉,,,,……あなた、何を……言っているのですか？,タルラ
name,你说的这......你说的这都是什么？,塔露拉,,,,あなたが言っていることは……一体何なのですか？,タルラ
name,操纵意识？思维暗示？你疯了吗，是你教了我怎么去对抗这些法术，是你教了我怎么去破解这些心灵的源石技艺！,塔露拉,,,,意識の操作？思考暗示？あなたは狂っているのですか。私にこれらの術にどう抗うか、心を操る源石技術の解き方を教えたのはあなたでしょう！,タルラ
character,,avg_npc_060,,,,,
name,不。,科西切,,,,いいえ。,コーシチェ
name,我怎么会对自己的继承人使用那些下作而有害的法术？,科西切,,,,私は自分の後継者にあんな卑劣で有害な術を使うはずがありません。,コーシチェ
name,我的法术只是加速了一个过程，加速了你认识这片大地，质疑自己，怀疑自己，痛恨自己又重新直视自己的这个过程。,科西切,,,,私の術はただ一つの過程を加速したに過ぎません。あなたがこの大地を知り、自分を疑い、苦しみ、そして再び自分を見つめ直す過程を加速したのです。,コーシチェ
name,没有这个法术，这一切也会发生。只是这个法术能让你走得快些。,科西切,,,,この術がなくても、それらは起こるでしょう。ただ、この術はそれを早めるだけです。,コーシチェ
name,每一个假装正常地生活在城市中的人都学会了对自身的催眠。,科西切,,,,街で普通に暮らすふりをする者は皆、自分自身を催眠にかけることを学びました。,コーシチェ
name,他们擅长逃避事实，以规则和道德驯化自己，用失败者的卑下外壳掩藏自己轻易被残酷事实伤害的人格......,科西切,,,,彼らは事実から逃げ、規則と道徳で自分を飼い慣らし、敗者の卑しい殻で容易に残酷な事実に傷つく心を隠しています……。,コーシチェ
name,而我向你提供了一副铠甲，一种武器，一个自我。,科西切,,,,しかし私はあなたに一式の鎧を、武器を、そして自我を与えたのです。,コーシチェ
name,这能节省掉你自我怀疑和自残的过程，节省掉你的困苦、你的挣扎，节约你的时间，你会在被现实打倒后迅速地站起，你会重生。,科西切,,,,それは自己疑念や自傷の過程を省き、苦難や葛藤の時間を節約し、現実に打ち倒されてもすぐに立ち上がり、再生することを可能にします。,コーシチェ
name,你不用在自我否定上花费太多生命。,科西切,,,,あなたは自己否定に多くの命を費やす必要はありません。,コーシチェ
name,我教你的一切会在你的脑海中重新孕育，你将抽丝剥茧般重新编织这些知识。,科西切,,,,私が教えたすべてがあなたの心の中で再び育まれ、絡まった糸を解くように知識が織り直されるでしょう。,コーシチェ
name,你会破除你原本的迷信，在丰盈的智慧花园中找到曲折却有终点的路。,科西切,,,,あなたはもとの迷信を打ち破り、豊かな知恵の庭園で曲がりくねりながらも終着点のある道を見つけるでしょう。,コーシチェ
name,塔露拉，乌萨斯的命运和你息息相关。,科西切,,,,タルラ、ウーサスの運命はあなたと密接に結びついています。,コーシチェ
name,黑蛇将与你同行。这不朽的意志永不死去。,科西切,,,,黒蛇があなたと共に歩むでしょう。この不滅の意志は決して死なないのです。,コーシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,——你——,塔露拉,,,,──あなた──,タルラ
name,你诅咒我？,塔露拉,,,,あなたは私を呪うのですか？,タルラ
name,你是想......用你自己......塑造我？,塔露拉,,,,あなたは……あなた自身で……私を作り変えようとしているのですか？,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,不，塔露拉，这不是诅咒。这是祝福。,科西切,,,,いいえ、タルラ、これは呪いではありません。これは祝福です。,コシチエ
name,我祝福你，我的女儿。,科西切,,,,私はあなたを祝福します、私の娘よ。,コシチエ
name,当你自对人性不切实际的想象中觉醒，你会意识到，为什么我们要为这片大地的美好未来奋斗至斯。,科西切,,,,もしあなたが人間性に対する非現実的な想像から目覚めれば、なぜ私たちがこの大地の美しい未来のために戦い続けるのか気づくでしょう。,コシチエ
character,,avg_npc_060,2,,avg_npc_078#5,,
name,胡扯！你......胡说八道！,塔露拉,,,,ばかげています！あなたは……嘘ばかり言っています！,タルラ
character,,avg_npc_060,1,,avg_npc_078#5,,
name,我没教过你那么粗俗的炎国词汇。但学学也好，这也是你未来要扮演的一种人。,科西切,,,,私はあなたにそんな下品な炎国の言葉は教えていません。でも学んでもいい、これもあなたが将来演じるべき一面です。,コシチエ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,哈，当然。你不让我在公众场合这么说，为了我所谓的形象——,塔露拉,,,,はあ、もちろん。あなたは私に公の場でこう言わせない、私のいわゆるイメージのために——,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,——这是在替你掩饰来处。,科西切,,,,——これはあなたの出自を隠すためです。,コシチエ
name,我处心积虑地为你着想，你却驳斥我的建议，亵渎我的语言，你记住了我教你的一切又想要逃开，塔露拉......,科西切,,,,私はあらゆる策略をめぐらせてあなたを思っているのに、あなたは私の助言を否定し、私の言葉を冒涜し、私が教えたことを覚えながら逃れようとする、タルラ……。,コシチエ
name,不过我不担心。因为你最终会走回这条道路。,科西切,,,,しかし私は心配していません。あなたは最後にはこの道に戻るでしょうから。,コシチエ
name,人与人之间就是被恨意所占据，由仇恨所统治，由爱生恨，由彷徨生恨，由仰慕生恨。,科西切,,,,人と人とは憎しみに満たされ、憎悪に支配され、愛から恨みが生まれ、彷徨から恨みが生まれ、憧れから恨みが生まれます。,コシチエ
name,恨意就是人与人的必然结果，两个人就能促成一种统治，除非能和我一样，平等去爱所有人​​。,科西切,,,,憎しみは人と人の必然の結果であり、二人が支配体制を築きます。私のようにすべての人を平等に愛する以外は。,コシチエ
name,你会恨我吗，塔露拉？我所做的，也只是这片大地一定会对你做的事情而已。,科西切,,,,私を憎みますか、タルラ？私がしたことは、ただこの大地があなたに必ずすることに過ぎません。,コシチエ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,你所做的一切都与我无关......和我没有关系。,塔露拉,,,,あなたがしたことは私には関係ありません……私とは関係ないのです。,タルラ
name,一点关系都没有......！没有！,塔露拉,,,,まったく関係ない……！ありません！,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,啊......好啊。太好了。,科西切,,,,ああ……いいですね。素晴らしい。,コシチエ
name,不继承名号，不驾驭权力，不利用地位，很好，我的孩子。你很有决心。,科西切,,,,称号を継がず、権力を操らず、地位を利用しない、よい子だ、私の子よ。あなたは決心が固い。,コシチエ
name,用你自己的手去开辟你的事业吧。你不想继承我的领地与政治资源，我的财富和我的力量，那当然好。,科西切,,,,自分の手であなたの事業を切り開きなさい。私の領地や政治資源、富や力を継ぎたくないなら、それで良い。,コシチエ
name,这些东西，你自己夺取吧。你能那样做，也是满足了我的心愿。,科西切,,,,これらのものは、自分で奪い取るのです。そうできるなら、私の願いも叶えられます。,コシチエ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,不要私自为我的意愿下定义！,塔露拉,,,,私の意志を勝手に決めないでください！,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,不，不，我当然不会。但这是真的，没有一个科西切会心甘情愿地接受这些“馈赠”。这对勤奋而自尊的我们而言，的确是种侮辱！,科西切,,,,違います、違います、もちろんそんなことはありません。しかし本当のことです、コシチエは誰一人としてこれらの“贈り物”を喜んで受け入れません。これは勤勉で誇り高い私たちにとって侮辱に他なりません！,コシチエ
name,我已经把能教给你的都教给了你。,科西切,,,,私は教えられることはすべて教えました。,コシチエ
name,至于你自己再去争取的一切，都属于你自己。,科西切,,,,あとはあなた自身が獲得するものはすべてあなたのものです。,コシチエ
name,我的女儿......你的确很出色。,科西切,,,,私の娘よ……あなたは本当に素晴らしい。,コシチエ
name,你不惜与之前你拥有的一切决裂，也要换取一条不同以往的道路......,科西切,,,,あなたはこれまで持っていたすべてと決別してでも、これまでとは違う道を選んだ……。,コシチエ
name,感染者会为你辟开别样的领土。你所要做的事情将在这片乌萨斯大地上绝无仅有。,科西切,,,,感染者たちがあなたのために別の領土を切り開くでしょう。あなたのすべきことはこのウサスの地で唯一無二のものとなるでしょう。,コシチエ
dialog,,,,,,,
character,,avg_npc_078#4,,,,,
playsound,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
delay,,,,,,,
name,（抽剑）,塔露拉,,,,（剣を抜く）,タルラ
name,我今天来到你面前只为了一件事。没想到我却被迫听了你邪恶又恶毒的布道。,塔露拉,,,,私は今日あなたの前に一つの目的で来ました。まさかあなたの邪悪で毒のある説教を強いられるとは思いませんでした。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,啊。我终于等到这天了吗？,科西切,,,,ああ。ついにこの日を待ちわびていたのか？,コシチエ
name,我常想，魏彦吾没机会杀掉我，所以会是他身边的谁来做这件事？结果是你，结果——当然是你。,科西切,,,,私はよく考えました、魏彦吾が私を殺す機会がなかったので、彼のそばの誰がこの役目を果たすのか？結果はあなた、もちろんあなたでした。,コシチエ
name,为自己的弑父仇人用刑，替你仇恨的那个人杀掉他仇恨的人。多美好的结果啊。,科西切,,,,自分の父を殺した敵に刑罰を与え、あなたが憎むその人の敵を殺す。なんと美しい結果でしょう。,コシチエ
name,你的杀戮证明了我的观点，我愿意放弃抵抗，死在你的手中，我的女儿。你的行为将成为你通向真理的桥梁，就让我的死成为你的地基。,科西切,,,,あなたの殺戮は私の考えを証明しました。私は抵抗をやめ、あなたの手で死にます、私の娘よ。あなたの行動は真実への橋となり、私の死があなたの土台となるでしょう。,コシチエ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,我不是你的女儿......我不是。,塔露拉,,,,私はあなたの娘ではありません……私は違います。,タルラ
name,我杀你，只是为了阻止你再去作恶。,塔露拉,,,,私はあなたを殺します、それはあなたがこれ以上悪事を働くのを止めるためです。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,那么，塔露拉，你，你将作恶。,科西切,,,,では、タルラ、あなたは、あなたは悪を行います。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,我听够了。,塔露拉,,,,もう十分聞きました。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,然后你将行善，你会承认我的善行。,科西切,,,,そしてあなたは善を行い、私の善行を認めるでしょう。,コシチェ
name,啊。这把剑，我没让管家收缴它......我不喜欢这把剑，你用法术比用剑更多......但你也可以带着它。,科西切,,,,ああ。この剣は、執事に没収させませんでした……私はこの剣が好きではありません、あなたは剣より魔法を多く使いますから……でもあなたはこれを持っていてもいい。,コシチェ
name,它会提醒你从哪来......,科西切,,,,それはあなたにどこから来たかを思い出させるでしょう……,コシチェ
character,,avg_npc_060,2,,avg_npc_078#5,,
name,（大吼）,塔露拉,,,,（大声で叫ぶ）,タルラ
character,,avg_npc_060,1,,avg_npc_078#5,,
name,......它也会见证你我的路。,科西切,,,,……それは私たちの道の証人にもなる。,コシチェ
name,你恨我吗，塔露拉？,科西切,,,,私を憎んでいますか、タルラ？,コシチェ
character,,avg_npc_078#5,,,,,
name,我不会上当，你这条老蛇！你的生命到此为止，你这个恶棍！,塔露拉,,,,私は騙されませんよ、この老いた蛇め！あなたの命はここまでです、この悪党め！,タルラ
dialog,,,,,,,
character,,,,,,,
playsound,,,,,,,
camerashake,,,,,,,
delay,,,,,,,
blocker,,,,,,,
image,,,,avg_8_1,,,
imagetween,,,,,,,
blocker,,,,,,,
name,嘶，咳，嘶，嘶......,科西切,,,,シッ、ゴホッ、シッ、シッ……,コシチェ
name,只是......肺叶......嘶......,科西切,,,,ただ……肺葉が……シッ……,コシチェ
name,你刺得......不......准。,科西切,,,,あなたの突きは……正確では……ない。,コシチェ
dialog,,,,,,,
playsound,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
delay,,,,,,,
name,我不会恨你，科西切。,塔露拉,,,,私はあなたを憎みません、コシチェ。,タルラ
name,不管恨意这个说法是不是你又絮叨又酸臭的诡辩的一部分，你都是不值得我恨的。,塔露拉,,,,憎しみという言葉があなたのつまらなく臭い詭弁の一部かどうかは別として、あなたは私が憎むに値しません。,タルラ
name,我怜悯你。你的死只证明了你的孤独，你的妄想化作一团泡影。,塔露拉,,,,私はあなたを哀れみます。あなたの死はあなたの孤独と妄想が泡のように消え去ったことを証明するだけです。,タルラ
name,我会让你知道你说的到底有多荒谬，虽然你没机会知道了。,塔露拉,,,,あなたの言ったことがどれほどばかげているかをお知らせしますが、残念ながらあなたは知る機会を持てません。,タルラ
dialog,,,,,,,
playsound,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
delay,,,,,,,
name,哈，哈......很......好......,科西切,,,,ハッ、ハッ……とても……良い……,コシチェ
name,我死了，这样魏也能......如释重负了吧......,科西切,,,,私が死ねば、魏も……肩の荷が下りるでしょう……,コシチェ
name,我很期待......到时候......你......的后悔和......你的......恨......,科西切,,,,私は楽しみにしています……その時……あなたの……後悔と……あなたの……憎しみを……,コシチェ
name,......记住......,科西切,,,,……覚えておきなさい……,コシチェ
dialog,,,,,,,
stopmusic,,,,,,,
blocker,,,,,,,
image,,,,,,,
,塔露拉，记住。,,,,,タルラ、覚えていて。,
,你的终点也在我。,,,,,あなたの終着点も私の中にある。,
dialog,,,,,,,
delay,,,,,,,
,塔露拉慢慢地把剑从公爵的胸膛中抽了出来。,,,,,タルラはゆっくりと公爵の胸から剣を引き抜いた。,
,她的思绪已然飘远。她离开了城堡，离开了城市，逃离了追捕......,,,,,彼女の思考はすでに遠くへ飛んでいた。彼女は城を離れ、街を離れ、追跡から逃げ出した……。,
,种子已经种下，只等发芽。,,,,,種はもうまかれた。あとは芽が出るのを待つだけだ。,
dialog,,,,,,,
blocker,,,,,,,
character,,,,,,,
background,,,,bg_iceforest_1,,,
blocker,,,,,,,
delay,,,,,,,
character,,avg_npc_079#4,,,,,
playmusic,,,,,,,
name,结果你是一路走到了我们那。,阿丽娜,,,,結局、あなたはずっと我々のところまで歩いて来たのですね。,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,那已经是很多年前的事情了。,塔露拉,,,,それはもうずっと前の話です。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,......科西切死后，城里发生了什么事吗？你有没有遭遇什么危险？,阿丽娜,,,,……コスィチェが亡くなった後、街で何か起こりましたか？危険に遭いませんでしたか？,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,要是再发生些什么，我应该就没机会走到你们的村子那了。,塔露拉,,,,もし何かが起きていたら、私はあなたたちの村まで歩いて来ることはできなかったでしょう。,タルラ
name,城市......听说在我走后，科西切的领地和财富被第四集团军迅速地瓜分了。,塔露拉,,,,街は……私が去った後、コスィチェの領地と財産は第四軍団によって素早く分割されたと聞いています。,タルラ
name,至于我，没人在乎。没人会在乎一个自愿销声匿迹的......呵呵，城邦新秀。,塔露拉,,,,私については誰も気にかけません。進んで身を隠した……ふふ、新興都市の新人を誰も気にはしないのです。,タルラ
name,我确实走得太远了。等我回过神来，就已经站在爷爷奶奶门前了。,塔露拉,,,,私は確かに遠くまで歩き過ぎました。気がついた時には、もう祖父母の家の前に立っていました。,タルラ
name,那时的我，大脑一片混乱，一路上遭遇了什么，全都记不太清。,塔露拉,,,,その時の私は頭が混乱していて、道中に何を体験したのかよく思い出せません。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,老妈妈和我说的是，你到的那天，浑身都是血。你这套衣服还能洗干净，也不容易。,阿丽娜,,,,おばあちゃんが私に言ったのは、あなたが来た日に体中血だらけだったと。あなたの着ていた服をきれいに洗うのは大変だったそうです。,アリーナ
name,你想没想过，要是我们村子私下里把你杀了呢？,阿丽娜,,,,あなたは考えたことがありますか？もし私たちの村がこっそりあなたを殺していたら？,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078#4,,
name,你怎么突然这么说？！,塔露拉,,,,どうして急にそんなことを言うんですか？！,タルラ
character,,avg_npc_079#4,1,,avg_npc_078#4,,
name,因为......我猜，你应该是想过的。,阿丽娜,,,,それは……私はあなたがそう考えたことがあると思うからです。,アリーナ
character,,avg_npc_078,,,,,
name,你们不会这么做的。收成还不错，刚刚熄灭了晚上跳舞的篝火，牧栏里有驮兽，还有挂在墙外面的装饰......,塔露拉,,,,あなたたちはそんなことはしません。収穫はまずまずで、夜のダンスの焚き火は消え、牧場には荷運びの獣がいて、壁の外には飾りが掛かっています……。,タルラ
name,虽然你们的生活也很艰苦，但你们还算喜欢自己的活法。,塔露拉,,,,あなたたちの生活は厳しいけれど、自分たちの生き方をそれなりに好んでいるのですね。,タルラ
name,你们不会杀了我，在那之后，就连舞也跳不安生的。,塔露拉,,,,あなたたちは私を殺したりしません。その後はダンスも心から楽しめませんから。,タルラ
name,能在杀人之后安之若素的只会是邪恶的怪物。这种东西很少。,塔露拉,,,,殺人の後も平然としていられるのは邪悪な怪物だけです。そういうものは滅多にいません。,タルラ
character,,avg_npc_079#4,,,,,
name,你是不是把人想得太好了？,阿丽娜,,,,あなたは人を良く考え過ぎているのでは？,アリーナ
character,,avg_npc_078#4,,,,,
name,我看过太多坏事了。很多坏事都是他们没得选才做出来的。,塔露拉,,,,私はあまりにも多くの悪事を見てきました。多くの悪事は、彼らに選択肢がなかったために起こったものです。,タルラ
name,如果有做选择的机会，我知道，这片大地上绝大多数人都会选择做一个好人。,塔露拉,,,,選択の機会があれば、この大地の大多数の人は善人でいることを選ぶと私は知っています。,タルラ
name,......而不是科西切说的那样。,塔露拉,,,,……コスィチェの言うようには。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078#4,,
name,他说所有人都是混账，他说你最后会恨这些恶人，只因为你很善良。,阿丽娜,,,,彼は皆がろくでなしだと言い、あなたが最後にこれらの悪人を憎むのは、あなたがとても優しいからだと言いました。,アリーナ
name,......真是可恨的毒咒。没什么比这种话更有毒了。,阿丽娜,,,,……本当に憎らしい呪いですね。こんな言葉ほど毒なものはありません。,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,所以，我绝对不会去恨谁。他们所做的一切都是有原因的。,塔露拉,,,,だから、私は誰も憎みません。彼らがしたことにはすべて理由があるのです。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,想我督促你吗？,阿丽娜,,,,私にあなたを促してほしいのですか？,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,也许还不错。,塔露拉,,,,もしかしたら悪くないかもしれません。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,但我不在以后呢？你还是得自己想办法。,阿丽娜,,,,でも私がいなくなった後は？あなたは自分で何とかしなければなりません。,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,说这么不吉利的话不好。,塔露拉,,,,そんな不吉なことを言うのはよくありません。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,总会面对的。我们身后这一小簇感染者，肯定还是会先后离去的。,阿丽娜,,,,いつかは向き合うことになります。私たちの後ろにいるこの小さな感染者の集団も、きっと順番に去っていくでしょう。,アリーナ
name,在我们剩下的生命里，做一点能让我们活得有意义的事......没什么不好。,阿丽娜,,,,残された私たちの命で、意味のあることを少しでもするのは…悪いことではありません。,アリーナ
character,,avg_npc_078,,,,,
name,哈。我就是这么想的。,塔露拉,,,,ふふ、私はそう思います。,タルラ
name,虽然很难成功，阿丽娜，虽然很难，我还是认为感染者该重新团结起来。,塔露拉,,,,成功は難しいけれど、アリーナ、とても難しいけれど、私は感染者は再び団結すべきだと考えています。,タルラ
name,我们该在乌萨斯找回我们的归属。如果能的话，这片大地也应该审视自己的作为。,塔露拉,,,,私たちはウサスで自分たちの居場所を取り戻すべきです。できるなら、この大地も自らの行いを見つめ直すべきです。,タルラ
name,在这之后，不只是感染者......不只是感染者。,塔露拉,,,,その後には、感染者だけでなく……感染者だけではありません。,タルラ
name,乌萨斯，维多利亚，莱塔尼亚，不分国家，不分种族，不问出身......把那些阻隔我们的东西都销毁。,塔露拉,,,,ウサス、ヴィクトリア、レタニア、国籍も種族も出自も問わず……私たちを隔てるものすべてを壊すのです。,タルラ
name,我们都该过着同样值得被热爱的生活。谁不让我们这么活，我们就把属于自己的东西拿回来。,塔露拉,,,,私たちは皆、同じく愛されるに値する生活を送るべきです。誰かがそれを阻むなら、私たちは自分のものを取り戻します。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,如果你想做，可以先做着试试。,阿丽娜,,,,もしあなたがやりたいなら、まずはやってみるのもいいと思います。,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,我们可能会全军覆没。,塔露拉,,,,私たちは全滅するかもしれません。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,毕竟你第一步就是要挑战乌萨斯？,阿丽娜,,,,結局、あなたの第一歩はウサスに挑戦することですか？,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,不管我们的哪一个举动都是在挑战乌萨斯。,塔露拉,,,,私たちのどの行動もウサスへの挑戦です。,タルラ
name,但，有所付出，有所得。尽管这回报不一定是回报给我们。,塔露拉,,,,しかし、何かを払えば何かを得ます。その報いが必ずしも私たちに返ってくるとは限りませんが。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,我虽然想得不会有你那么坏......但在我的印象里，大地也不会有你每每推测的那么好。,阿丽娜,,,,私はあなたほど悪くは考えていませんが……でも私の印象では、この大地はあなたがいつも想像するほど良くはありません。,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,怎么说？,塔露拉,,,,どういう意味ですか？,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,塔露拉，你是为了有所得才去付出的吗？,阿丽娜,,,,タルラ、あなたは見返りを求めて行動しているのですか？,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,......,塔露拉,,,,......,
name,......阿丽娜，不。不对。你的要求......太......,塔露拉,,,,……アリーナ、違う。違います。あなたの要求は……あまりにも……,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,我知道。但你必须这么想。,阿丽娜,,,,わかっています。でもそう考えなければなりません。,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,不会的。不，绝对不会。,塔露拉,,,,違います。いいえ、絶対に違います。,タルラ
name,我认为我们的所作所为一定会有好的结果，原因也很简单。因为他们配得上那个结果。因为这片大地上的生灵值得那个结果。,塔露拉,,,,私たちの行いには必ず良い結果があると信じています。その理由は簡単です。彼らはその結果に値するから。この大地の生きとし生けるものはその結果に値するのです。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,......嗯，好。走吧。,阿丽娜,,,,……はい、わかりました。行きましょう。,アリーナ
name,要去和游击队合流吗？,阿丽娜,,,,ゲリラ隊と合流しますか？,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,是要让游击队认同我。,塔露拉,,,,ゲリラ隊に私を認めさせるのです。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,很难。,阿丽娜,,,,難しいです。,アリーナ
character,,avg_npc_078#4,,,,,
name,仅仅是难还不够让我退缩。,塔露拉,,,,難しいだけでは私を退かせません。,タルラ
stopmusic,,,,,,,
dialog,,,,,,,
blocker,,,,,,,
character,,,,,,,
background,,,,bg_ruins_1,,,
blocker,,,,,,,
delay,,,,,,,
playmusic,,,,,,,
character,,avg_npc_037#2,,,,,
name,大姊！这是......是刚才帮了我们的人！,雪怪小队成员,,,,お姉さま！こちらは……さっき私たちを助けてくださった方です！,雪怪小隊メンバー
dialog,,,,,,,
character,,,,,,,
character,,char_1505_frstar_1#10,,,,,
delay,,,,,,,
name,别松弦。,霜星,,,,弦を緩めるな。,霜星
character,,avg_npc_078#2,,,,,
name,哈，呼。,塔露拉,,,,はあ、ふう。,タルラ
name,和传闻里一样，真冷，你们雪怪。在冬天都能比这鬼天气还冷。,塔露拉,,,,噂通り、本当に寒いわね、あなたたち雪怪は。冬なのにこの鬼のような天気よりも冷たい。,タルラ
name,你是他们的指挥官吗？,塔露拉,,,,あなたは彼らの指揮官ですか？,タルラ
character,,char_1505_frstar_1#10,,,,,
name,感染者？,霜星,,,,感染者か？,霜星
character,,avg_npc_078#2,,,,,
name,是。,塔露拉,,,,はい。,タルラ
character,,char_1505_frstar_1#10,,,,,
name,解释一下，你为什么穿着乌萨斯军官的衣服。,霜星,,,,説明しろ。なぜウルサスの軍官の服を着ている？,霜星
character,,avg_npc_078#2,,,,,
name,我编过很多种谎话，你想听哪一种？,塔露拉,,,,色んな嘘をついたわ。どれを聞きたいの？,タルラ
character,,char_1505_frstar_1#10,,,,,
name,放箭。,霜星,,,,矢を放て。,霜星
character,,avg_npc_078#4,,,,,
name,等等！你真不会开玩笑。你是雪怪小队的队长？,塔露拉,,,,待て！冗談じゃないの？あなたは雪怪隊の隊長？,タルラ
character,,char_1505_frstar_1#10,,,,,
name,为什么没放箭？,霜星,,,,なぜ矢を放たなかった？,霜星
character,,avg_npc_037#2,,,,,
name,她刚才......真的......帮了我们，大姊。真的。,雪怪小队成员,,,,彼女はさっき……本当に……私たちを助けてくださいました、お姉さま。本当に。,雪怪小隊メンバー
character,,avg_npc_078,,,,,
name,是的，雪怪们。我来这里是想寻求帮助，以及帮助你们。,塔露拉,,,,はい、雪怪の皆さん。私はここに助けを求め、そして皆さんを助けに来ました。,タルラ
