command,text_orig,name,option_number,option_value,references,focus,image,values,name2,index,text,jp_text,jp_name,text_match
name,......哈。,塔露拉？,0,,,,,,,196,......哈。,……はぁ。,タルラ？,True
name,哼，但你说的也对。,塔露拉？,0,,,,,,,197,哼，但你说的也对。,ふん、でも君の言うことも正しい。,タルラ？,True
name,罢了。,塔露拉？,0,,,,,,,198,罢了。,仕方ない。,タルラ？,True
name,终归会有下一个切尔诺伯格和下一个清醒的傀儡，也会有下一个塔露拉的。,塔露拉？,0,,,,,,,199,终归会有下一个切尔诺伯格和下一个清醒的傀儡，也会有下一个塔露拉的。,いずれ次のチェルノボーグと次の目覚めた傀儡が現れ、次のタルラもまた現れるだろう。,タルラ？,True
name,我就承认，这一次，你们就尽情庆祝自己的壮举吧。,塔露拉？,0,,,,,,,200,我就承认，这一次，你们就尽情庆祝自己的壮举吧。,認めます。今回は、皆さんが思う存分自分の偉業を祝ってください。,タルラ？,True
name,无所谓......已经无所谓了。记好了，塔露拉。,塔露拉？,0,,,,,,,201,无所谓......已经无所谓了。记好了，塔露拉。,どうでもいい……もうどうでもいい。覚えておけ、タルラ。,タルラ？,True
name,“即使在这大地的尽头也会有我。”,塔露拉？,0,,,,,,,202,“即使在这大地的尽头也会有我。”,「この大地の果てにあっても私がいる。」,タルラ？,True
dialog,,,0,,,,,,,203,,,,True
character,,,0,,,,,,,204,,,,True
blocker,,,0,,,,,,,205,,,,True
playsound,,,0,,,,,,,206,,,,True
,白发的德拉克颓然跪倒在地。,,0,,,,,,,207,白发的德拉克颓然跪倒在地。,白髪のドラクがぐったりと地に跪いた。,,True
dialog,,,0,,,,,,,208,,,,True
blocker,,,0,,,,,,,209,,,,True
character,,avg_npc_087#3,0,,,,,,,210,,,avg_npc_087#3,True
name,......结束了吗？,阿米娅,0,,,,,,,211,......结束了吗？,……終わったのでしょうか？,アーミヤ,True
character,,,0,,,,,,,212,,,,True
name,......,塔露拉？,0,,,,,,,213,......,……,タルラ？,True
character,,char_010_chen_1,0,,,,,,,214,,,char_010_chen_1,True
name,别动！,陈,0,,,,,,,215,别动！,動くな！,チェン,True
name,我们还不能确定这......是不是那条老蛇的诡计，不知道塔露拉是不是真的在脑海里除掉他了，还是说她真的对自己做的这些感到后悔了......,陈,0,,,,,,,216,我们还不能确定这......是不是那条老蛇的诡计，不知道塔露拉是不是真的在脑海里除掉他了，还是说她真的对自己做的这些感到后悔了......,まだ確信は持てません……あれがあの老いた蛇の策略かどうか、タルラが本当に彼のことを脳内から消し去ったのか、それとも本当に自分がやったことを後悔しているのか……,チェン,True
name,而且，不，还没结束......我们还得把这座城市停下。,陈,0,,,,,,,217,而且，不，还没结束......我们还得把这座城市停下。,それに、まだ終わっていません……我々はこの都市を止めなければならない。,チェン,True
character,,,0,,,,,,,218,,,,True
name,想停下城市就把那东西给我，兔子！,？？？,0,,,,,,,219,想停下城市就把那东西给我，兔子！,都市を止めたいのなら、そのものを私に渡せ、ウサギ！,？？？,True
character,,avg_npc_087#3,0,,,,,,,220,,,avg_npc_087#3,True
name,什么......？W？你是从哪里......,阿米娅,0,,,,,,,221,什么......？W？你是从哪里......,な、何……？W？あなたはどこから……,アーミヤ,True
dialog,,,0,,,,,,,222,,,,True
character,,,0,,,,,,,223,,,,True
character,,avg_npc_046#4,0,,,,,,,224,,,avg_npc_046#4,True
delay,,,0,,,,,,,225,,,,True
name,秘钥！再不弄的话就来不及了！不把这个大铁块停下，大家一起完蛋！,W,0,,,,,,,226,秘钥！再不弄的话就来不及了！不把这个大铁块停下，大家一起完蛋！,鍵だ！これをやらなければ間に合わない！この大きな鉄の塊を止めなければ、みんな終わりだ！,W,True
character,,avg_npc_046#4,0,,,2,,,avg_npc_087#3,227,,,avg_npc_046#4,True
name,我......我不能相信一个敌人。杀害了我们罗德岛同僚的敌人。,阿米娅,0,,,,,,,228,我......我不能相信一个敌人。杀害了我们罗德岛同僚的敌人。,わ、わたくしは敵を信じられません。ロドスの同僚を殺した敵なのですから。,アーミヤ,True
character,,avg_npc_046#4,0,,,1,,,avg_npc_087#3,229,,,avg_npc_046#4,True
name,那你要怎么相信我？这样吧，读我的心好了。别人要这么做我会让他们从脚底板开始开花，但现在的话，给你看一两眼也没问题。,W,0,,,,,,,230,那你要怎么相信我？这样吧，读我的心好了。别人要这么做我会让他们从脚底板开始开花，但现在的话，给你看一两眼也没问题。,ならばどうやって私を信じる？こうしよう、心を読んでもらおう。普通ならそうさせたら足の裏から花咲かせてやるが、今なら一、二回くらい見せてもいい。,W,True
name,而且，兔子......你不相信我也没关系。我也不信你。但我相信特蕾西娅的继承人不至于在这时候犯傻！,W,0,,,,,,,231,而且，兔子......你不相信我也没关系。我也不信你。但我相信特蕾西娅的继承人不至于在这时候犯傻！,それに、ウサギ……君が私を信じなくても構わない。私も君を信じていない。しかし、トレーシアの継承者がこんな時に馬鹿なことをするとは思わない！,W,True
character,,avg_npc_046#4,0,,,2,,,avg_npc_087#3,232,,,avg_npc_046#4,True
name,！,阿米娅,0,,,,,,,233,！,！,アーミヤ,True
character,,avg_npc_046#4,0,,,1,,,avg_npc_087#3,234,,,avg_npc_046#4,True
name,如果你肯把东西给我，城市停下以后你杀了我也行。我不会站在那给你杀的，但我可以给你个机会。,W,0,,,,,,,235,如果你肯把东西给我，城市停下以后你杀了我也行。我不会站在那给你杀的，但我可以给你个机会。,もし君が物を私に渡してくれるなら、都市が止まった後で君が私を殺してもいい。私はそこに立って殺されはしないが、君にチャンスは与えよう。,W,True
name,要知道，大多数人我根本不会给这个机会的！,W,0,,,,,,,236,要知道，大多数人我根本不会给这个机会的！,知っておけ、多くの人には私は絶対にこのチャンスを与えない！,W,True
character,,char_010_chen_1,0,,,,,,,237,,,char_010_chen_1,True
name,我无法信任一个杀人狂。,陈,0,,,,,,,238,我无法信任一个杀人狂。,私は殺人狂を信じられない。,チェン,True
character,,avg_npc_046#4,0,,,,,,,239,,,avg_npc_046#4,True
name,那你应该信不过自己。,W,0,,,,,,,240,那你应该信不过自己。,ならば君は自分自身も信じられないはずだ。,W,True
character,,char_010_chen_1,0,,,,,,,241,,,char_010_chen_1,True
name,的确。,陈,0,,,,,,,242,的确。,確かに。,チェン,True
character,,avg_npc_046#4,0,,,2,,,avg_npc_087#3,243,,,avg_npc_046#4,True
name,W，再说一句让我信得过的话。,阿米娅,0,,,,,,,244,W，再说一句让我信得过的话。,W、私が信じられる言葉をもう一言お願いします。,アーミヤ,True
character,,avg_npc_046#4,0,,,1,,,avg_npc_087#3,245,,,avg_npc_046#4,True
name,啊？你，这......,W,0,,,,,,,246,啊？你，这......,あれ？君、これ……,W,True
name,啊。,W,0,,,,,,,247,啊。,ああ。,W,True
name,阿米娅，为了这片大地......能够安稳入眠。,W,0,,,,,,,248,阿米娅，为了这片大地......能够安稳入眠。,アーミヤ、この大地のために……安らかに眠れるように。,W,True
character,,avg_npc_046#4,0,,,2,,,avg_npc_087,249,,,avg_npc_046#4,True
name,.....,阿米娅,0,,,,,,,250,.....,.....,アーミヤ,True
dialog,,,0,,,,,,,251,,,,True
blocker,,,0,,,,,,,252,,,,True
background,,,0,,,,bg_corridor_2,,,253,,,,True
character,,,0,,,,,,,254,,,,True
cameraeffect,,,0,,,,,,,255,,,,True
blocker,,,0,,,,,,,256,,,,True
,阿米娅，对我来说，梦想是一个遥不可及的东西。啊，每天处理这处理那，真的好累好累。,,0,,,,,,,257,阿米娅，对我来说，梦想是一个遥不可及的东西。啊，每天处理这处理那，真的好累好累。,アーミヤ、私にとって夢は遠い存在です。ああ、毎日あれこれ処理して、本当に疲れました。,,True
,但我是有那样一个梦的。这个梦让我觉得，无论我在这里投入多少精力，都是有意义的。,,0,,,,,,,258,但我是有那样一个梦的。这个梦让我觉得，无论我在这里投入多少精力，都是有意义的。,でも私にはそんな夢があります。その夢は、ここでどれだけ尽力しても意味があると思わせてくれます。,,True
,如果晚上睡觉的时候有爸爸妈妈在身边，阿米娅是不是会开心许多呢？,,0,,,,,,,259,如果晚上睡觉的时候有爸爸妈妈在身边，阿米娅是不是会开心许多呢？,夜寝るときにパパやママがそばにいたら、アーミヤはもっと幸せでしょうか？,,True
,是的，是的。唉，我知道的，可能会闹矛盾吧？,,0,,,,,,,260,是的，是的。唉，我知道的，可能会闹矛盾吧？,はい、はい。ええ、わかっています、もしかしたら喧嘩もするでしょう？,,True
,因为白天打翻家具晚上挑食的事情闹脾气什么的，也是可能的。可不要和凯尔希闹脾气哦，她不是有心那样的。我知道，乖孩子。,,0,,,,,,,261,因为白天打翻家具晚上挑食的事情闹脾气什么的，也是可能的。可不要和凯尔希闹脾气哦，她不是有心那样的。我知道，乖孩子。,昼間に家具を倒したり夜に好き嫌いをしたりして怒ったりもするかもしれません。でもケルシーに怒らないでくださいね、彼女は悪気がありません。わかっていますね、いい子です。,,True
,是的，不管怎么样，我们总会因为有爸爸妈妈在所以放心一些的。,,0,,,,,,,262,是的，不管怎么样，我们总会因为有爸爸妈妈在所以放心一些的。,はい、どんな時でも、パパとママがいるから安心できるのです。,,True
,在黑暗里，爸爸妈妈就像是一盏台灯吧。角落里藏着的黑色怪物，窗外的滴着口水的野兽，都会被爸爸妈妈赶走的。,,0,,,,,,,263,在黑暗里，爸爸妈妈就像是一盏台灯吧。角落里藏着的黑色怪物，窗外的滴着口水的野兽，都会被爸爸妈妈赶走的。,暗闇の中で、パパとママはまるで卓上ランプのようです。隅に潜む黒い怪物や窓の外のよだれを垂らす獣も、パパとママが追い払ってくれます。,,True
,更想他们了？哎，我......,,0,,,,,,,264,更想他们了？哎，我......,もっと会いたいの？ああ、私……,,True
,没事，没事。阿米娅，没事。有我在这儿呢。,,0,,,,,,,265,没事，没事。阿米娅，没事。有我在这儿呢。,大丈夫、大丈夫です。アーミヤ、大丈夫です。私がここにいますよ。,,True
,没事的，阿米娅。因为爸爸妈妈肯定也是这样想的。哪怕平常有很多烦心事，在看着宝宝的时候，父母也是会想许多的。,,0,,,,,,,266,没事的，阿米娅。因为爸爸妈妈肯定也是这样想的。哪怕平常有很多烦心事，在看着宝宝的时候，父母也是会想许多的。,大丈夫ですよ、アーミヤ。パパとママもきっとそう思っています。普段たくさん悩みがあっても、赤ちゃんを見ているときはたくさん考えるものです。,,True
,有的时候，这是我们活下去的唯一理由了。因为......生命在我们死后依然能够延续，不是因为别的，而是因为有人能活下去。这是支撑着我们向前走的理由。,,0,,,,,,,267,有的时候，这是我们活下去的唯一理由了。因为......生命在我们死后依然能够延续，不是因为别的，而是因为有人能活下去。这是支撑着我们向前走的理由。,時には、これが私たちが生き続ける唯一の理由になることもあります。なぜなら……命は私たちの死後も続く、それは他の理由ではなく、誰かが生き続けられるからです。これが私たちが前に進む支えなのです。,,True
,我不想孩子失去父母，也不希望父母失去孩子。,,0,,,,,,,268,我不想孩子失去父母，也不希望父母失去孩子。,私は子どもが親を失うのも、親が子どもを失うのも望みません。,,True
,这片大地上，随意夺走别人生命的事不断地重复，总有些什么会夺走我们爱的那些人，夺走那些支撑着我们走下去的人......,,0,,,,,,,269,这片大地上，随意夺走别人生命的事不断地重复，总有些什么会夺走我们爱的那些人，夺走那些支撑着我们走下去的人......,この大地では、無差別に命を奪うことが繰り返され、愛する人や私たちを支える人が奪われてしまうことがよくあります……,,True
,那些事情，甚至会发生在亲子之间。只因为一些词语，一些想法......他们之间竟然充满了仇恨。,,0,,,,,,,270,那些事情，甚至会发生在亲子之间。只因为一些词语，一些想法......他们之间竟然充满了仇恨。,そのようなことは、親子間でさえ起こります。いくつかの言葉や考えのせいで……彼らの間に憎しみが満ちてしまうのです。,,True
,因为受伤流出来的血是没法灌溉农田的。一年又一年积压出的痛是不会结出甜果子的。,,0,,,,,,,271,因为受伤流出来的血是没法灌溉农田的。一年又一年积压出的痛是不会结出甜果子的。,傷ついて流れた血は田畑を潤すことはできません。何年も積もった痛みは甘い実を結びません。,,True
,阿米娅，我们是很脆弱的。我们的泪水会流进沙土，种子也不会在那里发芽。,,0,,,,,,,272,阿米娅，我们是很脆弱的。我们的泪水会流进沙土，种子也不会在那里发芽。,アーミヤ、私たちはとても脆いです。私たちの涙は砂土に流れ込み、種はそこで芽を出しません。,,True
,所以，我有一个很远很远的梦想。,,0,,,,,,,273,所以，我有一个很远很远的梦想。,だから、私はとても遠い夢を持っています。,,True
,我想这片大地上的居民不再只是为着离别和失去哭泣，我不想我们的夜空被心碎和空虚塞满。,,0,,,,,,,274,我想这片大地上的居民不再只是为着离别和失去哭泣，我不想我们的夜空被心碎和空虚塞满。,この大地の住人たちがもはや別れや喪失のために泣かず、私たちの夜空が心の痛みや虚しさで満たされないようにしたいのです。,,True
,我想着，也许有一天......我们会一起让这片大地上的每一个人，都能平静入梦。,,0,,,,,,,275,我想着，也许有一天......我们会一起让这片大地上的每一个人，都能平静入梦。,いつか……私たちは一緒にこの大地のすべての人が安らかに眠れるようにできると私は考えています。,,True
,嗯，每一个人。我们也是其中的一部分。,,0,,,,,,,276,嗯，每一个人。我们也是其中的一部分。,ええ、すべての人です。私たちもその一部です。,,True
,哪怕那个未来不会来，哪怕这片大地会陷入黑暗也一样。阿米娅，我们活在这里，不是为了一个答案。,,0,,,,,,,277,哪怕那个未来不会来，哪怕这片大地会陷入黑暗也一样。阿米娅，我们活在这里，不是为了一个答案。,たとえその未来が訪れなくても、この大地が闇に沈んでも、アーミヤ、私たちはここに生きているのは答えのためではありません。,,True
,现在，罗德岛还在它的航线上呜呜地开着。一切都照常运行，哪怕我们到不了终点。,,0,,,,,,,278,现在，罗德岛还在它的航线上呜呜地开着。一切都照常运行，哪怕我们到不了终点。,今、ロドスはその航路を進み続けています。すべてはいつも通りに動いています、たとえ私たちが終着点にたどり着けなくても。,,True
,睡吧，晚安。,,0,,,,,,,279,睡吧，晚安。,おやすみなさい。,,True
dialog,,,0,,,,,,,280,,,,True
blocker,,,0,,,,,,,281,,,,True
background,,,0,,,,bg_topburning,,,282,,,,True
character,,,0,,,,,,,283,,,,True
cameraeffect,,,0,,,,,,,284,,,,True
blocker,,,0,,,,,,,285,,,,True
character,,avg_npc_046#4,0,,,,,,,286,,,avg_npc_046#4,True
name,兔子，不......阿米娅！,W,0,,,,,,,287,兔子，不......阿米娅！,ウサギ、いや……アーミヤ！,W,True
name,让我，这一次就让我再为议长做些什么吧！让我为这些还没死的人，做些什么吧！,W,0,,,,,,,288,让我，这一次就让我再为议长做些什么吧！让我为这些还没死的人，做些什么吧！,私に、今回だけでいいから議長のために何かさせてください！まだ死んでいない人たちのために、何かさせてください！,W,True
name,就帮我这一次！,W,0,,,,,,,289,就帮我这一次！,今回だけ助けてください！,W,True
character,,,0,,,,,,,290,,,,True
dialog,,,0,,,,,,,291,,,,True
blocker,,,0,,,,,,,292,,,,True
image,,,0,,,,avg_8_39,,,293,,,,True
blocker,,,0,,,,,,,294,,,,True
character,,,0,,,,,,,295,,,,True
,阿米娅手中的黑色长剑缓缓化作飞灰，在风中散去。,,0,,,,,,,296,阿米娅手中的黑色长剑缓缓化作飞灰，在风中散去。,アーミヤの手にあった黒い長剣がゆっくりと飛灰となり、風に散りました。,,True
name,我知道了。W，这一次我相信你。,阿米娅,0,,,,,,,297,我知道了。W，这一次我相信你。,わかりました。W、今回こそ私はあなたを信じます。,アーミヤ,True
name,......为了这片大地能够安稳入眠。,阿米娅,0,,,,,,,298,......为了这片大地能够安稳入眠。,……この大地が安らかに眠れるように。,アーミヤ,True
name,靠你了，W。,阿米娅,0,,,,,,,299,靠你了，W。,頼みます、W。,アーミヤ,True
dialog,,,0,,,,,,,300,,,,True
blocker,,,0,,,,,,,301,,,,True
image,,,0,,,,,,,302,,,,True
blocker,,,0,,,,,,,303,,,,True
dialog,,,0,,,,,,,304,,,,True
character,,,0,,,,,,,305,,,,True
character,,char_002_amiya_1,0,,,,,,,306,,,char_002_amiya_1,True
delay,,,0,,,,,,,307,,,,True
,卡特斯女孩将一个盒子推进了萨卡兹的手中。,,0,,,,,,,308,卡特斯女孩将一个盒子推进了萨卡兹的手中。,カルタスの少女がサカズの手に箱を押し込んだ。,,True
dialog,,,0,,,,,,,309,,,,True
blocker,,,0,,,,,,,310,,,,True
character,,avg_npc_046#4,0,,,,,,,311,,,avg_npc_046#4,True
name,......谢谢。,W,0,,,,,,,312,......谢谢。,……ありがとうございます。,W,True
name,老爷子，你的临终心愿我也知道，就让我他妈把这座城给你停......,W,0,,,,,,,313,老爷子，你的临终心愿我也知道，就让我他妈把这座城给你停......,じいさん、お前の最期の願いは知っている、くそったれ、この街を止めさせてやる……,W,True
name,......？在哪输口令？,W,0,,,,,,,314,......？在哪输口令？,……？どこにパスワードを入力する？,W,True
name,等等，这钥匙......什么东西？这钥匙根本就......,W,0,,,,,,,315,等等，这钥匙......什么东西？这钥匙根本就......,ちょっと待て、この鍵は……何だこれは？この鍵はまったく……,W,True
character,,,0,,,,,,,316,,,,True
dialog,,,0,,,,,,,317,,,,True
blocker,,,0,,,,,,,318,,,,True
blocker,,,0,,,,,,,319,,,,True
name,（乌萨斯语）警告，权限不足。此秘钥只能用于启动。,指令明白,0,,,,,,,320,（乌萨斯语）警告，权限不足。此秘钥只能用于启动。,（ウルサス語）警告、権限不足。この鍵は起動のみに使用可能。,指令明白,True
character,,avg_npc_046#4,0,,,,,,,321,,,avg_npc_046#4,True
name,权限不够是什么玩意儿？,W,0,,,,,,,322,权限不够是什么玩意儿？,権限不足って何だよ？,W,True
character,,char_002_amiya_1,0,,,,,,,323,,,char_002_amiya_1,True
name,......你说什么？,阿米娅,0,,,,,,,324,......你说什么？,……何とおっしゃいましたか？,アーミヤ,True
character,,avg_npc_046#4,0,,,1,,,char_002_amiya_1,325,,,avg_npc_046#4,True
name,听我说，这玩意虽然是个钥匙......但是......没用。这把钥匙权限不够。连市长都没有权限，这机器要谁才能停？！,W,0,,,,,,,326,听我说，这玩意虽然是个钥匙......但是......没用。这把钥匙权限不够。连市长都没有权限，这机器要谁才能停？！,よく聞け、この鍵は確かに鍵だ……だが……役に立たない。この鍵は権限が足りない。市長でさえ権限がない、じゃあ誰がこの機械を止められるんだ？！,W,True
character,,avg_npc_046#4,0,,,2,,,char_002_amiya_1,327,,,avg_npc_046#4,True
name,所以，从头到尾，所有人都被......都被骗了......？,阿米娅,0,,,,,,,328,所以，从头到尾，所有人都被......都被骗了......？,つまり、最初から最後まで、みんな……だまされていたのですか……？,アーミヤ,True
name,但是移动城市核心城一定有紧急制动钥匙！除非，除非......除非钥匙已经被烧......烧掉......,阿米娅,0,,,,,,,329,但是移动城市核心城一定有紧急制动钥匙！除非，除非......除非钥匙已经被烧......烧掉......,しかし移動都市コアシティには必ず緊急停止の鍵があるはずです！もしや……もしやその鍵がすでに焼かれて……焼かれてしまったとか……,アーミヤ,True
character,,avg_npc_046#4,0,,,1,,,char_002_amiya_1,330,,,avg_npc_046#4,True
name,......不对。不对！米莎......？！,W,0,,,,,,,331,......不对。不对！米莎......？！,……違う、違う！ミーシャ……？！,W,True
character,,avg_npc_046#4,0,,,2,,,char_002_amiya_1,332,,,avg_npc_046#4,True
name,不......不......,阿米娅,0,,,,,,,333,不......不......,いえ……違います……,アーミヤ,True
dialog,,,0,,,,,,,334,,,,True
character,,,0,,,,,,,335,,,,True
blocker,,,0,,,,,,,336,,,,True
name,还不至于。,塔露拉,0,,,,,,,337,还不至于。,まだそこまではいかない。,タルラ,True
name,钥匙在我这。,塔露拉,0,,,,,,,338,钥匙在我这。,鍵は私が持っている。,タルラ,True
dialog,,,0,,,,,,,339,,,,True
blocker,,,0,,,,,,,340,,,,True
character,,char_002_amiya_1#6,0,,,,,,,341,,,char_002_amiya_1#6,True
name,啊！,阿米娅,0,,,,,,,342,啊！,あっ！,アーミヤ,True
character,,char_011_talula_1,0,,,2,,,avg_npc_046#4,343,,,char_011_talula_1,True
name,你这龙女......,W,0,,,,,,,344,你这龙女......,お前、このドラゴン女……,W,True
name,啊。哈，你准不准备给我？,W,0,,,,,,,345,啊。哈，你准不准备给我？,ああはは、渡す気はあるのか？,W,True
name,你要是打算把你那个邪恶计划坚持到底——,W,0,,,,,,,346,你要是打算把你那个邪恶计划坚持到底——,お前があの邪悪な計画を貫きたいなら――,W,True
character,,char_011_talula_1,0,,,1,,,avg_npc_046#4,347,,,char_011_talula_1,True
name,接住。,塔露拉,0,,,,,,,348,接住。,受け取れ。,タルラ,True
dialog,,,0,,,,,,,349,,,,True
delay,,,0,,,,,,,350,,,,True
character,,avg_npc_046#2,0,,,,,,,351,,,avg_npc_046#2,True
camerashake,,,0,,,,,,,352,,,,True
name,嘿，到手。,W,0,,,,,,,353,嘿，到手。,へい、手に入れた。,W,True
name,真正的你......还挺直爽的，我开始有点喜欢你了。,W,0,,,,,,,354,真正的你......还挺直爽的，我开始有点喜欢你了。,本当の君は……なかなかさっぱりしてるね、ちょっと好きになりかけているよ。,W,True
character,,char_011_talula_1,0,,,1,,,avg_npc_046#2,355,,,char_011_talula_1,True
name,油嘴滑舌的萨卡兹......,塔露拉,0,,,,,,,356,油嘴滑舌的萨卡兹……,おしゃべりなサカズ……,タルラ,False
name,把它直接按在控制面板上，你知道之后该怎么做。,塔露拉,0,,,,,,,357,把它直接按在控制面板上，你知道之后该怎么做。,それを直接制御パネルに押し付けて、後はどうすればいいかお分かりでしょう。,タルラ,True
character,,char_011_talula_1,0,,,2,,,avg_npc_046#4,358,,,char_011_talula_1,True
name,口令我知道。,W,0,,,,,,,359,口令我知道。,合言葉は分かっている。,W,True
name,阿米娅，站稳了，我可不知道这是不是一闸到底！,W,0,,,,,,,360,阿米娅，站稳了，我可不知道这是不是一闸到底！,アーミヤ、しっかり立っていてくださいね、これが一気に行くかどうかはわかりません！,W,True
name,怎么念来着......唔，（乌萨斯语）为了喂饱所有人民？,W,0,,,,,,,361,怎么念来着......唔，（乌萨斯语）为了喂饱所有人民？,なんて唱えるんだっけ……うーん、（ウサス語で）すべての人々を養うため？,W,True
character,,char_011_talula_1,0,,,1,,,avg_npc_046#4,362,,,char_011_talula_1,True
name,对......是那个口令。,塔露拉,0,,,,,,,363,对......是那个口令。,そう……それが合言葉よ。,タルラ,True
character,,char_010_chen_1#4,0,,,,,,,364,,,char_010_chen_1#4,True
name,这把钥匙，你是从哪里得到的？,陈,0,,,,,,,365,这把钥匙，你是从哪里得到的？,この鍵は、どこで手に入れたのですか？,チェン,True
character,,char_011_talula_1,0,,,,,,,366,,,char_011_talula_1,True
name,呵......这把钥匙原本就挂在制动室的墙上。只要有口令，谁都能用。只是因为从没人想过......,塔露拉,0,,,,,,,367,呵......这把钥匙原本就挂在制动室的墙上。只要有口令，谁都能用。只是因为从没人想过......,ふふ……この鍵は元々は制動室の壁に掛かっていたもの。合言葉さえあれば誰でも使える。ただ誰も思わなかっただけ……,タルラ,True
name,......没想过这么荒诞的发展和这么残酷的骗局。,塔露拉,0,,,,,,,368,......没想过这么荒诞的发展和这么残酷的骗局。,……こんな荒唐な展開や残酷な騙し合いがあるとは。,タルラ,True
name,为了支走游击队，为了诱骗近卫局，这几把秘钥......根本只是我哄骗他们的谎言。,塔露拉,0,,,,,,,369,为了支走游击队，为了诱骗近卫局，这几把秘钥......根本只是我哄骗他们的谎言。,ゲリラをおびき寄せ、近衛局を誘い込むため、この数本の鍵は……ただ私が彼らを騙すための嘘に過ぎなかった。,タルラ,True
name,我利用了他们对大移动城市的不了解，利用了碎骨和爱国者的信任，明明这是......他们最后一次信任我。,塔露拉,0,,,,,,,370,我利用了他们对大移动城市的不了解，利用了碎骨和爱国者的信任，明明这是......他们最后一次信任我。,私は彼らの大移動都市への無知、フルボーンとパトリオットの信頼を利用した。これは彼らが私を最後に信じた瞬間だったのに。,タルラ,True
dialog,,,0,,,,,,,371,,,,True
character,,,0,,,,,,,372,,,,True
delay,,,0,,,,,,,373,,,,True
name,（乌萨斯语）为了喂饱所有人民。,塔露拉,0,,,,,,,374,（乌萨斯语）为了喂饱所有人民。,（ウサス語で）すべての人々を養うため。,タルラ,True
stopmusic,,,0,,,,,,,375,,,,True
character,,,0,,,,,,,376,,,,True
dialog,,,0,,,,,,,377,,,,True
blocker,,,0,,,,,,,378,,,,True
,5:42p.m.,,0,,,,,,,379,5:42p.m.,午後5時42分。,,True
,这个铁块不情愿地轰鸣着，放慢了它冲向毁灭的脚步。,,0,,,,,,,380,这个铁块不情愿地轰鸣着，放慢了它冲向毁灭的脚步。,この鉄塊は嫌々ながら轟音を立てて、破滅への足取りをゆっくりにした。,,True
,终于，切尔诺伯格核心城停在了龙门的舰炮射程之外。,,0,,,,,,,381,终于，切尔诺伯格核心城停在了龙门的舰炮射程之外。,ついにチェルノバーグの核心都市は龍門の艦砲射程外に停まった。,,True
dialog,,,0,,,,,,,382,,,,True
blocker,,,0,,,,,,,383,,,,True
delay,,,0,,,,,,,384,,,,True
playmusic,,,0,,,,,,,385,,,,True
character,,char_011_talula_1,0,,,2,,,avg_npc_046#2,386,,,char_011_talula_1,True
name,也没我想象中那么危险，只能说，好在我们还能把它停下来。,W,0,,,,,,,387,也没我想象中那么危险，只能说，好在我们还能把它停下来。,思ったほど危険ではなかった、つまり、私たちはまだそれを止めることができてよかった。,W,True
name,咻。,W,0,,,,,,,388,咻。,しゅっ。,W,True
name,......龙女，你居然没毁掉钥匙。,W,0,,,,,,,389,......龙女，你居然没毁掉钥匙。,……ドラゴンレディ、あなたは鍵を壊さなかったのですね。,W,True
character,,char_011_talula_1,0,,,1,,,avg_npc_046#2,390,,,char_011_talula_1,True
name,......,塔露拉,0,,,,,,,391,......,……,タルラ,True
character,,char_011_talula_1,0,,,2,,,avg_npc_046#2,392,,,char_011_talula_1,True
name,喂，不说话装哑巴？,W,0,,,,,,,393,喂，不说话装哑巴？,おい、黙って黙り込むのか？,W,True
character,,char_010_chen_1,0,,,,,,,394,,,char_010_chen_1,True
name,——因为她不想。,陈,0,,,,,,,395,——因为她不想。,――彼女はそうしたくないのだ。,チェン,True
name,科西切肯定千方百计地想诱导她，想让她把这把钥匙毁掉，但是他做不到。,陈,0,,,,,,,396,科西切肯定千方百计地想诱导她，想让她把这把钥匙毁掉，但是他做不到。,コーシチェクは必死に彼女を誘導し、この鍵を壊させようとしたが、それはできなかった。,チェン,True
name,因为......有那么一点无法抹去，或者说没法被法术动摇的良知在那里。,陈,0,,,,,,,397,因为......有那么一点无法抹去，或者说没法被法术动摇的良知在那里。,なぜなら……そこには少し消せない、魔術でも揺るがせない良心があるからだ。,チェン,True
name,可能因为她是从没想过。即使她曾经因为一念之差想过要毁掉所有人，却也从来没想要断掉那条路吧。,陈,0,,,,,,,398,可能因为她是从没想过。即使她曾经因为一念之差想过要毁掉所有人，却也从来没想要断掉那条路吧。,多分彼女は一度も考えたことがないのだ。たとえ一瞬、すべてを壊そうと思ったことがあっても、その道を絶つことは考えたことがないのだろう。,チェン,True
name,那条感染者至少还能挣扎着活下去的路。,陈,0,,,,,,,399,那条感染者至少还能挣扎着活下去的路。,その感染者たちが少なくとももがきながら生きていける道を。,チェン,True
name,......站起来。,陈,0,,,,,,,400,......站起来。,......立ち上がれ。,チェン,True
character,,char_011_talula_1,0,,,,,,,401,,,char_011_talula_1,True
name,......,塔露拉,0,,,,,,,402,......,......,タルラ,True
character,,char_010_chen_1#2,0,,,,,,,403,,,char_010_chen_1#2,True
name,别这样。你已经够让人失望了。站起来，塔露拉！,陈,0,,,,,,,404,别这样。你已经够让人失望了。站起来，塔露拉！,そんなことを言うな。もう十分がっかりしている。立ち上がれ、タルラ！,チェン,True
dialog,,,0,,,,,,,405,,,,True
blocker,,,0,,,,,,,406,,,,True
character,,,0,,,,,,,407,,,,True
image,,,0,,,,avg_8_13,,,408,,,,True
blocker,,,0,,,,,,,409,,,,True
character,,,0,,,,,,,410,,,,True
