command,text,name,focus,image,name2,jp_text,jp_name
name,你是怎么判断——等等。,塔露拉,,,,どうやって判断したのですか——ちょっと待ってください。,タルラ
name,那几个奇怪的源石装饰品，是游击队布置的？,塔露拉,,,,あの奇妙なオリジニウムの装飾品は、ゲリラ部隊が仕掛けたのですか？,タルラ
character,,char_1505_frstar_1#10,,,,,
name,那是为我父亲设置的。,霜星,,,,それは私のドクターのために仕掛けたものです。,フロストスター
character,,avg_npc_078#4,,,,,
name,乌萨斯军没有再追赶我们了。他们似乎很忌惮那东西。,塔露拉,,,,ウーサス軍はもう追いかけてきません。あのものを恐れているようです。,タルラ
name,等等，这是不是......是不是什么萨卡兹的东西？,塔露拉,,,,ちょっと待って、それは……サカズの何かですか？,タルラ
character,,char_1505_frstar_1#10,,,,,
name,他的萨卡兹仪式。现在这两个，已经算是手头材料能做出来最好的了。,霜星,,,,彼のサカズの儀式です。今この二つが手持ちの素材で作れる最高のものです。,フロストスター
character,,avg_npc_078#4,,,,,
name,爱国者......爱国者在这里？,塔露拉,,,,パトリオット……ここにいるのですか？,タルラ
character,,char_1505_frstar_1#10,,,,,
name,你也说了，我们这支队伍被袭击是意料中的事。既然你说要在这里消灭这个连队，那光靠我们的小队当然是不够的。,霜星,,,,あなたも言いました、私たちの隊が襲撃されるのは予想の範囲内だと。ここでこの中隊を壊滅させるなら、私たちの小隊だけではもちろん足りません。,フロストスター
name,......敌人已经开始骚动不安了。,霜星,,,,……敵がもう不安に駆られ始めています。,フロストスター
name,你见过我父亲战斗的样子吗，塔露拉......？,霜星,,,,私のドクターが戦う姿を見たことがありますか、タルラ……？,フロストスター
dialog,,,,,,,
character,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
name,那......他......是他......你们怎么没说......没说他在这！,乌萨斯当地驻军,,,,あれ……あいつ……あいつだ……なぜ言わなかったんだ……ここにいるなんて！,ウーサス現地駐屯軍
name,撤退！撤退！！别管了，别管了！,乌萨斯当地驻军,,,,撤退だ！撤退だ！！もう気にするな、気にするな！,ウーサス現地駐屯軍
name,等等！他是从队伍尾部来的？那我们面前这些是什么？,乌萨斯当地驻军,,,,待て！あいつは隊列の後方から来たのか？じゃあ、目の前のこれは何だ？,ウーサス現地駐屯軍
name,喂？喂？！说话！说话！！,乌萨斯当地驻军,,,,おい？おい？！話せ！話せ！！,ウーサス現地駐屯軍
character,,,,,,,
dialog,,,,,,,
character,,avg_npc_025_1#3,,,,,
delay,,,,,,,
name,......,爱国者,,,,……,
dialog,,,,,,,
character,,,,,,,
,直至本地驻军向他发动猛攻前，众人面前矗立着的高大萨卡兹没有做出任何动作，没有发出任何声音。,,,,,地元駐留軍が彼に激しい攻撃を仕掛けるまで、皆の前にそびえ立つ高大なサーカスは何の動きもせず、何の音も発しなかった。,
,但塔露拉仿佛听见冻原的北风中夹杂着哭叫，那是这片大地本身的颤抖，它的邪恶在温迪戈面前节节退缩。,,,,,ダンタルラは、ツンドラの北風の中に混じる泣き声を聞いたような気がした。それはこの大地自身の震えであり、その邪悪さはウェンディゴの前で次第に後退していった。,
,爱国者站定，向冻原投出了手中长戟。,,,,,愛国者は踏みとどまり、凍原に手に持った長槍を投げつけた。,
,只懂如何吞食活物生命的阴郁天空忽地被刺出一个空洞。,,,,,生き物の命をただ貪り食うばかりだった陰鬱な空が、突然、穴を突き破った。,
dialog,,,,,,,
blocker,,,,,,,
image,,,,,,,
