command,text_orig,name,option_number,option_value,references,image,values,index,text,jp_text,jp_name,text_match
name,在切尔诺伯格的多年运作中，鲍里斯侯爵曾因生产原料的议价问题触怒了第三集团军的参谋之一，高瞻精炼厂的第一受益者，贝加尔大公。,凯尔希,0,,,,,194,在切尔诺伯格的多年运作中，鲍里斯侯爵曾因生产原料的议价问题触怒了第三集团军的参谋之一，高瞻精炼厂的第一受益者，贝加尔大公。,チェルノボーグの多年の運営の中で、ボリス侯爵は生産原料の価格交渉の問題で第三方面軍の参謀の一人、高瞻精錬所の第一受益者であるベイカル公を怒らせました。,ケルシー,True
name,贝加尔大公的暗中袭击没能撼动切尔诺伯格，它已经是乌萨斯最重要的城市之一。,凯尔希,0,,,,,195,贝加尔大公的暗中袭击没能撼动切尔诺伯格，它已经是乌萨斯最重要的城市之一。,ベイカル公による秘密の襲撃はチェルノボーグを動揺させることはできませんでした。ここはすでにウサスで最も重要な都市の一つです。,ケルシー,True
name,更进一步，侯爵操使切尔诺伯格拒绝了军队的入内驻扎，各集团军也只能应皇帝的手谕，在切尔诺伯格的周围保护它，或者说，监视它。,凯尔希,0,,,,,196,更进一步，侯爵操使切尔诺伯格拒绝了军队的入内驻扎，各集团军也只能应皇帝的手谕，在切尔诺伯格的周围保护它，或者说，监视它。,さらに、侯爵はチェルノボーグに軍隊の駐留を拒否させ、各方面軍は皇帝の命令に従いチェルノボーグの周囲を守り、あるいは監視するだけになりました。,ケルシー,True
name,并且，它独立于军队与旧贵族的规则。一座座与它相似的城市在乌萨斯拔地而起，对矿物和产品的渴望促使人们寻求着更好的方法。,凯尔希,0,,,,,197,并且，它独立于军队与旧贵族的规则。一座座与它相似的城市在乌萨斯拔地而起，对矿物和产品的渴望促使人们寻求着更好的方法。,そして、それは軍と旧貴族のルールから独立しています。同様の都市がウサスに次々と出現し、鉱物と製品への渇望が人々により良い方法を求めさせています。,ケルシー,True
name,比血淋淋的奴役更高级的奴役。,凯尔希,0,,,,,198,比血淋淋的奴役更高级的奴役。,血なまぐさい奴隷制よりも高度な奴隷制です。,ケルシー,True
decision,问题就出在这。,,3,1,,,1;2;3,199,问题就出在这。,問題はここにあります。,,True
decision,......,,3,2,,,1;2;3,200,......,......,,True
decision,这就是切尔诺伯格陷落的原因？,,3,3,,,1;2;3,201,这就是切尔诺伯格陷落的原因？,これがチェルノボーグ陥落の原因ですか？,,True
predicate,,,0,,1;2;3,,,202,,,,True
name,不全是。,凯尔希,0,,,,,203,不全是。,必ずしもそうではありません。,ケルシー,True
name,我个人认为，在科学家们，我的学生们......在他们因乌萨斯的贪婪而死时，切尔诺伯格就注定陷落。,凯尔希,0,,,,,204,我个人认为，在科学家们，我的学生们......在他们因乌萨斯的贪婪而死时，切尔诺伯格就注定陷落。,個人的には、科学者たち、私の生徒たち……彼らがウーサスの貪欲のために命を落とした時点で、チェルノボーグは陥落する運命にあったと思います。,ケルシー,True
name,但我从来都不能凭此原谅自己。,凯尔希,0,,,,,205,但我从来都不能凭此原谅自己。,しかし私はそれをもって自分を許すことはできません。,ケルシー,True
character,,char_003_kalts_1,0,,,,,206,,,char_003_kalts_1,True
name,只因为周遭人的善意与冲劲，我曾假想过，假使它能为人所用，假使它能提供一条不一样的道路......,凯尔希,0,,,,,207,只因为周遭人的善意与冲劲，我曾假想过，假使它能为人所用，假使它能提供一条不一样的道路......,周囲の人の善意や気概を受け、もしそれが人の役に立ち、もし違う道を示せるのならと、私は仮想をしたことがあります……。,ケルシー,True
name,乌萨斯的科学家们将会用它去造福他人——即使我完全能预见到他们的结局。,凯尔希,0,,,,,208,乌萨斯的科学家们将会用它去造福他人——即使我完全能预见到他们的结局。,ウーサスの科学者たちはそれを使い、他者を救うだろうと――たとえ彼らの結末を私は完全に予見していても。,ケルシー,True
name,曾经的我绝不会做出这种决策。它只会害死更多人，无论它的出发点有多好，在一个邪恶的世界里，我们的善意会被扭曲。,凯尔希,0,,,,,209,曾经的我绝不会做出这种决策。它只会害死更多人，无论它的出发点有多好，在一个邪恶的世界里，我们的善意会被扭曲。,かつての私はそんな決断を絶対にしなかったでしょう。それはただ多くの人を死に至らしめるだけ。どんなに良い出発点であっても、邪悪な世界では私たちの善意はねじ曲げられてしまうのです。,ケルシー,True
name,也就是说，博士。,凯尔希,0,,,,,210,也就是说，博士。,つまり、ドクター。,ケルシー,True
name,是我把他们送上了屠宰场。,凯尔希,0,,,,,211,是我把他们送上了屠宰场。,私が彼らを屠殺場へ送ったのです。,ケルシー,True
name,是我眼睁睁地看着他们死去。,凯尔希,0,,,,,212,是我眼睁睁地看着他们死去。,私はただ茫然と彼らの死を見つめていました。,ケルシー,True
name,这一切都只因为，我假设了一条不成熟的道路，一个在当今大地上没法被实现的梦想。,凯尔希,0,,,,,213,这一切都只因为，我假设了一条不成熟的道路，一个在当今大地上没法被实现的梦想。,すべては、私が未熟な道を想定し、今の大地で実現できない夢を見たからです。,ケルシー,True
name,只因为他们的确善良。,凯尔希,0,,,,,214,只因为他们的确善良。,ただ彼らが本当に善良だったから。,ケルシー,True
decision,你原本打算怎么做？,,1,1,,,1,215,你原本打算怎么做？,元々どうするつもりでしたか？,,True
predicate,,,0,,1,,,216,,,,True
name,......你真的想知道吗？,凯尔希,0,,,,,217,......你真的想知道吗？,……本当に知りたいのですか？,ケルシー,True
name,那可不在一个医生的职责之内。你应该清楚，博士，我不只是一个医生。,凯尔希,0,,,,,218,那可不在一个医生的职责之内。你应该清楚，博士，我不只是一个医生。,それは医者の責務の範疇にはありませんよ。ドクター、私が単なる医者ではないことはご存じでしょう。,ケルシー,True
decision,想。,,2,1,,,1;2,219,想。,知りたいです。,,True
decision,还是算了。,,2,2,,,1;2,220,还是算了。,やっぱりやめます。,,True
predicate,,,0,,1,,,221,,,,True
name,你并不真的这么想。你只是好奇。在你得到答案之后，你会后悔。,凯尔希,0,,,,,222,你并不真的这么想。你只是好奇。在你得到答案之后，你会后悔。,あなたは本当にそう思っているわけではない。ただの好奇心です。答えを知れば後悔するでしょう。,ケルシー,True
name,我还不想让你后悔，博士。 我只能透露，那种事情，以前的你比我更擅长。,凯尔希,0,,,,,223,我还不想让你后悔，博士。 我只能透露，那种事情，以前的你比我更擅长。,あなたに後悔してほしくありません、ドクター。お伝えできるのは、そのようなことは、以前のあなたの方が私よりも得意だったということだけです。,ケルシー,True
predicate,,,0,,2,,,224,,,,True
name,也许你在心里已经有了自己的答案，且因为怜悯，抑或是仁慈，中止了我可能会表现出的失态。,凯尔希,0,,,,,225,也许你在心里已经有了自己的答案，且因为怜悯，抑或是仁慈，中止了我可能会表现出的失态。,もしかするとあなたは心の中にすでに答えを持ち、憐れみか慈悲のために、私が見せるかもしれない失態を抑えたのかもしれません。,ケルシー,True
name,你拯救了我的形象，也拔高了你自己的。这是一次尴尬的双赢，谢谢你，博士。,凯尔希,0,,,,,226,你拯救了我的形象，也拔高了你自己的。这是一次尴尬的双赢，谢谢你，博士。,あなたは私のイメージを救い、同時に自分自身を高めました。これは気まずい意味でのウィンウィンです。ありがとうございます、ドクター。,ケルシー,True
predicate,,,0,,1;2,,,227,,,,True
decision,所以你不想回答？,,1,1,,,1,228,所以你不想回答？,つまり答えたくないのですか？,,True
predicate,,,0,,1,,,229,,,,True
name,我不想回答的问题数不胜数。,凯尔希,0,,,,,230,我不想回答的问题数不胜数。,答えたくない質問は数えきれないほどあります。,ケルシー,True
name,的确，我承认，我没有想过要用这种方式完成伊利亚的遗愿。,凯尔希,0,,,,,231,的确，我承认，我没有想过要用这种方式完成伊利亚的遗愿。,確かに認めます、私はイリヤの遺志をこのような形で果たそうとは考えていませんでした。,ケルシー,True
name,流了这么多的血，这么多的人失去性命，最后我的补救，居然是我最开始就该做的事。,凯尔希,0,,,,,232,流了这么多的血，这么多的人失去性命，最后我的补救，居然是我最开始就该做的事。,これほど多くの血が流れ、多くの人が命を失い、最後の私の補救策が、最初からすべきだったことだとは。,ケルシー,True
decision,如果你能做到，为什么一开始你没有帮他们这么做？,,1,1,,,1,233,如果你能做到，为什么一开始你没有帮他们这么做？,できるのなら、なぜ最初からそれを助けなかったのですか？,,True
predicate,,,0,,1,,,234,,,,True
name,因为我不认识他们。因为我期待一个不同的结局。,凯尔希,0,,,,,235,因为我不认识他们。因为我期待一个不同的结局。,彼らを知らなかったからです。異なる結末を期待していました。,ケルシー,True
name,博士，有的人对他人施暴，对他人施加极刑，仅仅是因为并不认识对方。,凯尔希,0,,,,,236,博士，有的人对他人施暴，对他人施加极刑，仅仅是因为并不认识对方。,ドクター、人は知らない者に暴力を振るい、極刑を加えることがあります。ただ相手を知らないからです。,ケルシー,True
name,一个人可以毫无顾忌地杀死另一个人，只因为自己对对方一无所知。,凯尔希,0,,,,,237,一个人可以毫无顾忌地杀死另一个人，只因为自己对对方一无所知。,人は何の躊躇もなく他人を殺せます。ただ相手を何も知らないからです。,ケルシー,True
name,如果我们知道了他们身上的一切，我们会有所长进吗？,凯尔希,0,,,,,238,如果我们知道了他们身上的一切，我们会有所长进吗？,もし彼らのすべてを知ったなら、私たちは何かを学べるのでしょうか？,ケルシー,True
name,还是说，就因为他们有了更多的身份，他们的作为将被忽视，他们将被粗暴地审判，仅仅是因为身份就有罪当惩或是无罪当释？,凯尔希,0,,,,,239,还是说，就因为他们有了更多的身份，他们的作为将被忽视，他们将被粗暴地审判，仅仅是因为身份就有罪当惩或是无罪当释？,それとも、彼らに多くの身分があるからこそ、その行為が見逃されるか、粗暴に裁かれるのでしょうか。身分によって罪として罰せられ、または無罪として解放されるのですか？,ケルシー,True
name,是因为他们是贵族还是贫民？是因为他们是普通人还是感染者？是因为他们是乌萨斯人还是龙门人？是因为他们生长在城市还是苟活于荒野？,凯尔希,0,,,,,240,是因为他们是贵族还是贫民？是因为他们是普通人还是感染者？是因为他们是乌萨斯人还是龙门人？是因为他们生长在城市还是苟活于荒野？,彼らが貴族か貧民か？普通の人か感染者か？ウーサス人か龍門人か？都市で育ったか荒野で細々と生きているか？それが理由ですか？,ケルシー,True
name,为什么在罗德岛接收治疗的感染者，他们往往来自城市，拥有优渥的家境，接受过良好的教育？,凯尔希,0,,,,,241,为什么在罗德岛接收治疗的感染者，他们往往来自城市，拥有优渥的家境，接受过良好的教育？,なぜロドスで治療を受ける感染者は、たいてい都市出身で恵まれた家柄で、良い教育を受けているのでしょうか？,ケルシー,True
name,因为你必须承认，荒野上的感染者，被切断了通讯手段，无法与其他城市交流的感染者，那些在街头巷尾躲藏只为苟且偷生的感染者。,凯尔希,0,,,,,242,因为你必须承认，荒野上的感染者，被切断了通讯手段，无法与其他城市交流的感染者，那些在街头巷尾躲藏只为苟且偷生的感染者。,それは、荒野の感染者が通信手段を断たれ、他の都市と交流ができず、街角で隠れて命をつないでいる感染者たちがいることを認めなければならないからです。,ケルシー,True
name,他们甚至没机会听说罗德岛的名字。,凯尔希,0,,,,,243,他们甚至没机会听说罗德岛的名字。,彼らはロドスの名前さえ聞く機会がありません。,ケルシー,True
name,更何况，是其他那几家感染者医药公司和治疗企业？,凯尔希,0,,,,,244,更何况，是其他那几家感染者医药公司和治疗企业？,ましてや、他の数社の感染者医療会社や治療企業については言うまでもありません。,ケルシー,True
name,这就是事实。,凯尔希,0,,,,,245,这就是事实。,これが現実です。,ケルシー,True
name,他们不是想要使用暴力。他们只是没机会了解其他的手段。,凯尔希,0,,,,,246,他们不是想要使用暴力。他们只是没机会了解其他的手段。,彼らは暴力を振るいたいわけではありません。ただ他の手段を知る機会がないだけです。,ケルシー,True
name,过去，许多人迷信暴力的力量，因为他们被人施加了暴力，暴力在他们身上起效，他们也将暴力反馈给周围，暴力也同样在他周围的人身上起效。,凯尔希,0,,,,,247,过去，许多人迷信暴力的力量，因为他们被人施加了暴力，暴力在他们身上起效，他们也将暴力反馈给周围，暴力也同样在他周围的人身上起效。,昔、人々は暴力の力を迷信していました。なぜなら自身が暴力を受け、暴力が効き、彼らも周りに暴力を返し、暴力がまた周囲に効果を及ぼしたからです。,ケルシー,True
name,于是，暴力成了他们的工具。因为他们根本不理解暴力之外的生活，他们终生被痛苦和怨恨所统治。,凯尔希,0,,,,,248,于是，暴力成了他们的工具。因为他们根本不理解暴力之外的生活，他们终生被痛苦和怨恨所统治。,こうして暴力は彼らの道具となりました。彼らは暴力以外の生活を理解せず、生涯苦痛と怨恨に支配されているのです。,ケルシー,True
name,暴力不是犁。暴力行过的道路寸草不生。,凯尔希,0,,,,,249,暴力不是犁。暴力行过的道路寸草不生。,暴力は犂（すき）ではありません。暴力の通った道は一面の荒地となります。,ケルシー,True
name,这个遭到石棺扣押并改变的感染者——,凯尔希,0,,,,,250,这个遭到石棺扣押并改变的感染者——,この石棺に押さえつけられ変化した感染者――,ケルシー,True
name,他是邪恶的吗？,凯尔希,0,,,,,251,他是邪恶的吗？,彼は邪悪なのでしょうか？,ケルシー,True
name,我们从出生开始就是邪恶的吗？,凯尔希,0,,,,,252,我们从出生开始就是邪恶的吗？,私たちは生まれながらにして邪悪なのでしょうか？,ケルシー,True
name,是权力和暴力造就了人类的邪恶，还是邪恶的人类为了施暴而创造了这些工具，这些他们用以残害同类的工具？,凯尔希,0,,,,,253,是权力和暴力造就了人类的邪恶，还是邪恶的人类为了施暴而创造了这些工具，这些他们用以残害同类的工具？,権力と暴力が人間の邪悪を作り出したのか、それとも邪悪な人間が暴力行使のためにこれらの道具を作り出したのか、それらの道具は彼らが同胞を傷つけるために使うものなのでしょうか？,ケルシー,True
name,我们无权审判他人。没有一个自然人有这种权力。,凯尔希,0,,,,,254,我们无权审判他人。没有一个自然人有这种权力。,私たちには他人を裁く権利がありません。どんな自然人もその権力を持っていません。,ケルシー,True
name,认可一种善并加以实行，认定一种恶并加以否认，用恶行对抗恶行并取胜，我们和我们的敌人是同类，最后我们也应该自戕。,凯尔希,0,,,,,255,认可一种善并加以实行，认定一种恶并加以否认，用恶行对抗恶行并取胜，我们和我们的敌人是同类，最后我们也应该自戕。,ある善を認め行い、ある悪を認定し否定し、悪行で悪行に対抗し勝利するなら、私たちも敵も同類であり、最終的には自らも傷つけるべきでしょう。,ケルシー,True
name,只是，博士，如果你了解我，那么你应该知道，有些事需要一些人去做。,凯尔希,0,,,,,256,只是，博士，如果你了解我，那么你应该知道，有些事需要一些人去做。,ただ、ドクター、もし私を理解しているなら、いくつかの事は誰かがやる必要があると分かるはずです。,ケルシー,True
name,但是，这些行为绝对不是合情合理的，更不是可以理直气壮地实施的。,凯尔希,0,,,,,257,但是，这些行为绝对不是合情合理的，更不是可以理直气壮地实施的。,しかし、これらの行動は決して理にかなっていませんし、胸を張って実行できるものでもありません。,ケルシー,True
name,无论动机是什么，我们都该记住，我们要做的是伤害生命。,凯尔希,0,,,,,258,无论动机是什么，我们都该记住，我们要做的是伤害生命。,動機が何であれ、私たちは心に留めるべきです。私たちがすることは命を傷つけることだと。,ケルシー,True
decision,你说的这些......,,1,1,,,1,259,你说的这些......,あなたのおっしゃることは……,,True
predicate,,,0,,1,,,260,,,,True
decision,确实远远超出医生的职责范畴了。,,1,1,,,1,261,确实远远超出医生的职责范畴了。,確かに医者の職責の範囲を大きく超えています。,,True
predicate,,,0,,1,,,262,,,,True
name,所以，我并不期待你会认同我的任何行为。,凯尔希,0,,,,,263,所以，我并不期待你会认同我的任何行为。,だから、私はあなたが私のいかなる行動にも賛同するとは期待していません。,ケルシー,True
name,想要说服你什么，这件事将由阿米娅去做而不是我，因为我做过的许多事不仅不应为人所知，也不该被模仿，更不能被原谅。,凯尔希,0,,,,,264,想要说服你什么，这件事将由阿米娅去做而不是我，因为我做过的许多事不仅不应为人所知，也不该被模仿，更不能被原谅。,あなたを説得したいことはアーミヤが行うべきであり、私ではありません。なぜなら私がしてきた多くのことは知られてはならず、真似されてもいけず、許されるものでもないからです。,ケルシー,True
name,而在可见的未来，你，是你，将会做出更多的决定，而不是我。许多人还依然对你抱有期许，对我则不。,凯尔希,0,,,,,265,而在可见的未来，你，是你，将会做出更多的决定，而不是我。许多人还依然对你抱有期许，对我则不。,そして近い未来、たくさんの決定を下すのはあなた、あなた自身であり、私ではありません。多くの人がまだあなたに期待を持ち、私には持っていません。,ケルシー,True
name,我的说辞，只会是我的说辞；你的行为，只会是你的行为。,凯尔希,0,,,,,266,我的说辞，只会是我的说辞；你的行为，只会是你的行为。,私の言辞は私の言辞に過ぎず、あなたの行動はあなたの行動に過ぎません。,ケルシー,True
name,我期盼你能像许多善良的人一样，为这片大地带去改变的契机。,凯尔希,0,,,,,267,我期盼你能像许多善良的人一样，为这片大地带去改变的契机。,私はあなたが多くの善良な人々のように、この大地に変化の契機をもたらすことを願っています。,ケルシー,True
decision,你真的就放任这台机器回到乌萨斯手中？,,1,1,,,1,268,你真的就放任这台机器回到乌萨斯手中？,本当にこの機械をウルサスの手に渡すのですか？,,True
predicate,,,0,,1,,,269,,,,True
name,要是他们真的能重新启动它，现在的我愿意相信，它必定只会由善良之人的手重启。,凯尔希,0,,,,,270,要是他们真的能重新启动它，现在的我愿意相信，它必定只会由善良之人的手重启。,もし彼らが本当にそれを再起動できるなら、今の私はそれが善良な者たちの手によってのみ再起動されると信じたいです。,ケルシー,True
name,我愿意相信，那些真正渴望改变这片大地的人，未来会在他们手中。,凯尔希,0,,,,,271,我愿意相信，那些真正渴望改变这片大地的人，未来会在他们手中。,私は、この大地を真に変えたいと望む者たちの手に未来が託されると信じたいのです。,ケルシー,True
decision,可事情要是......,,1,1,,,1,272,可事情要是......,しかし、もし事態が……,,True
predicate,,,0,,1,,,273,,,,True
decision,就像你一开始恶意推测的那样发展了呢？,,1,1,,,1,274,就像你一开始恶意推测的那样发展了呢？,あなたが最初に悪意を持って推測したように進んだら？,,True
predicate,,,0,,1,,,275,,,,True
name,呵。,凯尔希,0,,,,,276,呵。,ふっ。,ケルシー,True
name,讽刺的是，在一个坏的世界里......我们也不可能是好的。,凯尔希,0,,,,,277,讽刺的是，在一个坏的世界里......我们也不可能是好的。,皮肉なことに、悪しき世界において…私たちも良い者ではありえません。,ケルシー,True
name,假如事情真的这么发展下去，那么，不管我们做出多少努力，阻止多少次毁灭，这种未来，我们始终避不过。,凯尔希,0,,,,,278,假如事情真的这么发展下去，那么，不管我们做出多少努力，阻止多少次毁灭，这种未来，我们始终避不过。,もし事態が本当にそう展開するなら、どんなに努力し、どんなに破滅を防ごうとも、私たちはそのような未来を避けることはできません。,ケルシー,True
name,期待有简单的方法将不道德与邪恶一扫而空是不现实的。,凯尔希,0,,,,,279,期待有简单的方法将不道德与邪恶一扫而空是不现实的。,不道徳と邪悪を一掃する簡単な方法があると期待するのは非現実的です。,ケルシー,True
name,期待各个文明在一瞬间毁灭，并且在此之后继续遭受漫长痛苦，却肯定是行得通的，你大可畅想一下。,凯尔希,0,,,,,280,期待各个文明在一瞬间毁灭，并且在此之后继续遭受漫长痛苦，却肯定是行得通的，你大可畅想一下。,各文明が一瞬にして滅び、その後も長きにわたり苦痛に耐え続けることは滅多に実現しないでしょう。ですが、想像すると確かにそうかもしれません。,ケルシー,True
name,只是，不管怎么说......至少现在的我们，还有力气做点什么。,凯尔希,0,,,,,281,只是，不管怎么说......至少现在的我们，还有力气做点什么。,ただ、どうあれ……少なくとも今の私たちには、何かできる力があります。,ケルシー,True
dialog,,,0,,,,,282,,,,True
stopmusic,,,0,,,,,283,,,,True
blocker,,,0,,,,,284,,,,True
background,,,0,,,bg_graduate,,285,,,,True
character,,,0,,,,,286,,,,True
blocker,,,0,,,,,287,,,,True
character,,char_003_kalts_1,0,,,,,288,,,char_003_kalts_1,True
name,消毒处理工作也已经接近尾声。等到之后再将人为痕迹清扫干净，乌萨斯是抓不到罗德岛的把柄的。,凯尔希,0,,,,,289,消毒处理工作也已经接近尾声。等到之后再将人为痕迹清扫干净，乌萨斯是抓不到罗德岛的把柄的。,消毒作業もほぼ終了しています。その後、人為的な痕跡をきれいに掃除すれば、ウルサスにロドスの弱みを握られることはありません。,ケルシー,True
name,我们马上就去增援阿米娅。,凯尔希,0,,,,,290,我们马上就去增援阿米娅。,すぐにアーミヤの援護に向かいます。,ケルシー,True
name,不过，只要情况不太糟，等我们到达指挥塔时，切尔诺伯格事件就应该已经结束了。我们只是去和罗德岛的雇员们汇合。,凯尔希,0,,,,,291,不过，只要情况不太糟，等我们到达指挥塔时，切尔诺伯格事件就应该已经结束了。我们只是去和罗德岛的雇员们汇合。,ただ、状況がひどくなければ、私たちが指揮塔に到着する頃にはチェルノボーグ事件は終息しているはずです。ただロドスの隊員と合流するだけです。,ケルシー,True
name,......而这里的事情，发生在这里的所有事情......,凯尔希,0,,,,,292,......而这里的事情，发生在这里的所有事情......,……そしてここでの出来事、ここで起きたすべてのこと……,ケルシー,True
name,我会倾尽所能去结束一场痛苦的旅程。就像你刚才想要我做的那样。,凯尔希,0,,,,,293,我会倾尽所能去结束一场痛苦的旅程。就像你刚才想要我做的那样。,私はできる限りのことをして痛みの旅路を終わらせます。あなたがさっき私に望んだように。,ケルシー,True
name,是的，博士，有的事只该你来决定。,凯尔希,0,,,,,294,是的，博士，有的事只该你来决定。,はい、ドクター、決めるべきことはあなただけが決めるべきです。,ケルシー,True
dialog,,,0,,,,,295,,,,True
character,,,0,,,,,296,,,,True
,战斗的硝烟已散，你徘徊在石棺之间，莫名的熟悉感与伤感在你心底涌现。,,0,,,,,297,战斗的硝烟已散，你徘徊在石棺之间，莫名的熟悉感与伤感在你心底涌现。,戦いの煙が晴れ、あなたは石棺の間を彷徨い、不思議な既視感と哀愁が心の奥に湧き起こる。,,True
,你注视着干员们，却又感到陌生，因为他们中的大多数人，你都不认识。,,0,,,,,298,你注视着干员们，却又感到陌生，因为他们中的大多数人，你都不认识。,あなたはオペレーターたちを見つめるが、ほとんどの彼らは知らない者たちであるため、よそよそしさを感じる。,,True
,干员们完成了这片区域的工作离开了现场，凯尔希见你没有随行，就向你走了过来。,,0,,,,,299,干员们完成了这片区域的工作离开了现场，凯尔希见你没有随行，就向你走了过来。,オペレーターたちはこの区域の仕事を終え現場を離れ、ケルシーはあなたが同行しなかったことを見て近づいてきた。,,True
playsound,,,0,,,,,300,,,,True
character,,char_003_kalts_1,0,,,,,301,,,char_003_kalts_1,True
name,你是不是还有什么在意的事？,凯尔希,0,,,,,302,你是不是还有什么在意的事？,何かまだ気にかかっていることはありませんか？,ケルシー,True
playmusic,,,0,,,,,303,,,,True
decision,你说了那么多石棺的事，却没有说我的事。,,1,1,,,1,304,你说了那么多石棺的事，却没有说我的事。,石棺のことはたくさん話しましたが、私のことは話していませんね。,,True
predicate,,,0,,1,,,305,,,,True
name,嗯。,凯尔希,0,,,,,306,嗯。,ええ。,ケルシー,True
name,这终归是由你问出来比较好。,凯尔希,0,,,,,307,这终归是由你问出来比较好。,これは結局、あなたから聞き出したほうがいいことです。,ケルシー,True
decision,我为什么会在这里苏醒？,,1,1,,,1,308,我为什么会在这里苏醒？,なぜ私がここで目覚めたのか？,,True
predicate,,,0,,1,,,309,,,,True
decision,这里发生的第二件和你有关的事，是什么？,,1,1,,,1,310,这里发生的第二件和你有关的事，是什么？,ここで起きた、あなたに関係するもう一つの出来事とは何でしょうか？,,True
predicate,,,0,,1,,,311,,,,True
name,——,凯尔希,0,,,,,312,——,——,ケルシー,True
name,其实，这也正是我护送你来到这里的理由。,凯尔希,0,,,,,313,其实，这也正是我护送你来到这里的理由。,実は、これが私があなたをここまで護送した理由でもあります。,ケルシー,True
name,有些事，阿米娅不希望我告诉你，但这是最后的机会了。在我们将石棺掩埋之前，我首先要将你脑海中事实的碎片揪出来。,凯尔希,0,,,,,314,有些事，阿米娅不希望我告诉你，但这是最后的机会了。在我们将石棺掩埋之前，我首先要将你脑海中事实的碎片揪出来。,いくつかの事は、アミヤは私があなたに話すことを望んでいませんが、これが最後の機会です。石棺を埋める前に、まずあなたの頭の中にある事実の断片を引き出さねばなりません。,ケルシー,True
name,博士，三年前，我回到尘封已久的这里，将身受重伤的你放置在这台仪器中。,凯尔希,0,,,,,315,博士，三年前，我回到尘封已久的这里，将身受重伤的你放置在这台仪器中。,ドクター、三年前、私は長らく封じられていたここへ戻り、重傷を負ったあなたをこの機械に入れました。,ケルシー,True
name,这台仪器能够治愈你的病痛，也只能治愈你的病痛。,凯尔希,0,,,,,316,这台仪器能够治愈你的病痛，也只能治愈你的病痛。,この機械はあなたの病を癒すことができますが、それだけしか治せません。,ケルシー,True
decision,什么？......我希望你能解释清楚。,,1,1,,,1;2;3,317,什么？......我希望你能解释清楚。,何ですって？……はっきり説明してほしい。,,True
predicate,,,0,,1;2;3,,,318,,,,True
name,我已经清晰地解释了事实。,凯尔希,0,,,,,319,我已经清晰地解释了事实。,私は既に事実を明確に説明しました。,ケルシー,True
name,我们刚才所遇到的白色感染生物拥有着奇怪的外貌，他原本不是这副模样。,凯尔希,0,,,,,320,我们刚才所遇到的白色感染生物拥有着奇怪的外貌，他原本不是这副模样。,さっき出会った白い感染生物は奇妙な外見をしていましたが、もともとあの姿ではありません。,ケルシー,True
name,我因而可以确定，身为感染生物前身的感染者一定进入过石棺，石棺也因此启动了。,凯尔希,0,,,,,321,我因而可以确定，身为感染生物前身的感染者一定进入过石棺，石棺也因此启动了。,つまり、感染生物の前身である感染者は必ず石棺の中に入り、石棺が起動したのです。,ケルシー,True
name,......也许他查看了阿米娅从石棺中救出你的录像。,凯尔希,0,,,,,322,......也许他查看了阿米娅从石棺中救出你的录像。,……もしかすると彼はアミヤが石棺からあなたを救出する映像を見たのかもしれません。,ケルシー,True
name,这成了他操作石棺的契机，阴差阳错，他进入了石棺。,凯尔希,0,,,,,323,这成了他操作石棺的契机，阴差阳错，他进入了石棺。,それが彼が石棺を操作する契機となり、行き違いで彼は石棺の中に入りました。,ケルシー,True
name,这不该发生。,凯尔希,0,,,,,324,这不该发生。,これは起こるべきではありませんでした。,ケルシー,True
name,这台石棺原本被设计来治愈它的操作者。但是，当之前的感染者进入石棺之后，意外发生了。,凯尔希,0,,,,,325,这台石棺原本被设计来治愈它的操作者。但是，当之前的感染者进入石棺之后，意外发生了。,この石棺は本来、操作者を癒すために設計されたものでした。しかし、先の感染者が石棺に入ったことで、予期せぬ事態が起きました。,ケルシー,True
name,你见证了它的产物。这一只危险的感染生物并不是自然诞生的，石棺并不是为它设计的。它的转化是一个人为的过程。石棺转化了它。,凯尔希,0,,,,,326,你见证了它的产物。这一只危险的感染生物并不是自然诞生的，石棺并不是为它设计的。它的转化是一个人为的过程。石棺转化了它。,あなたはその産物を目撃しました。この危険な感染生物は自然に生まれたものではなく、石棺はそれのために設計されたものではありません。その転化は人為的なプロセスであり、石棺がそれを転化させたのです。,ケルシー,True
name,而你，你在石棺中得到了治愈。这台仪器对你们产生了不同的反应。,凯尔希,0,,,,,327,而你，你在石棺中得到了治愈。这台仪器对你们产生了不同的反应。,そしてあなたは、石棺の中で癒されました。この機械はあなたたちに対して異なる反応を示したのです。,ケルシー,True
decision,你是说，我和他......不一样。,,1,1,,,1,328,你是说，我和他......不一样。,あなたはつまり、私と彼は……違うと言いたいのですね。,,True
predicate,,,0,,1,,,329,,,,True
name,当然，博士。 你和他不一样。,凯尔希,0,,,,,330,当然，博士。 你和他不一样。,もちろん、ドクター。あなたと彼は違います。,ケルシー,True
name,谁才是我们的同类？,凯尔希,0,,,,,331,谁才是我们的同类？,誰が私たちの仲間なのか？,ケルシー,True
name,......谁才是你的同类？,凯尔希,0,,,,,332,......谁才是你的同类？,……誰があなたの仲間なのでしょうか？,ケルシー,True
name,也许这台机器只能治疗你的同族，也许这台机器不能治愈感染者。,凯尔希,0,,,,,333,也许这台机器只能治疗你的同族，也许这台机器不能治愈感染者。,おそらくこの機械はあなたの一族だけを癒すことができ、感染者を治療できないのかもしれません。,ケルシー,True
