command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
name,我感染了矿石病，死亡永远立于我身侧，只等时机成熟。华法琳，我的生命一定比你想象的更短暂。,凯尔希,0,,,,,,,私は鉱石病に侵されていて、死は常に傍にある。ワルファリン、私の余命はあなたの想像より短い。,ケルシー
character,,char_171_bldsk_1,0,,,1,,,char_003_kalts_1,,
name,欸！,华法琳,0,,,,,,,えっ！,ワルファリン
name,我们一定要说得那么严肃吗？我不是那个小丫头可露希尔，有些事情我可没法让你轻描淡写过去的。,华法琳,0,,,,,,,そんなに深刻に話さなくていいのよ？私はクラウシルみたいなお嬢ちゃんじゃないんだから、軽く流させないわよ。,ワルファリン
character,,char_171_bldsk_1,0,,,2,,,char_003_kalts_1,,
name,你提出的议题相当的严肃。,凯尔希,0,,,,,,,あなたの話題はとても深刻なものです。,ケルシー
character,,char_171_bldsk_1,0,,,1,,,char_003_kalts_1,,
name,......不管了。,华法琳,0,,,,,,,……もういいわ。,ワルファリン
name,凯尔希，听好了，其他人大概率不会和你说，但我会。,华法琳,0,,,,,,,ケルシー、よく聞いて。他の人はきっと言わないけど、私は言うわ。,ワルファリン
name,他是我们里最后的几个之一了。我不是慈善家，也没那么老好人，但......我们是萨卡兹人。,华法琳,0,,,,,,,彼は私たちの中で最後の一人になろうとしている。私は慈善家でもお人好しでもないけど……私たちはサルカズだ。,ワルファリン
name,即使我是血魔，那个老头是温迪戈，也一样。,华法琳,0,,,,,,,私がブラッドデビルであっても、あの老人がウェンディゴであっても、同じこと。,ワルファリン
name,......萨卡兹人在这片大地上已经过得够难了。可能的话，我希望他能回到卡兹戴尔。来我们这里也行。,华法琳,0,,,,,,,……サルカズはこの地で十分苦しんできた。できれば彼にはカズデールに戻ってほしいし、うちに来てもいい。」,ワルファリン
character,,char_171_bldsk_1,0,,,2,,,char_003_kalts_1,,
name,——,凯尔希,0,,,,,,,――,ケルシー
name,我不是。华法琳，我不是萨卡兹人。,凯尔希,0,,,,,,,私は違う。ワルファリン、私はサルカズではない。,ケルシー
character,,char_171_bldsk_1,0,,,1,,,char_003_kalts_1,,
name,所以你不答应？,华法琳,0,,,,,,,だから承諾してくれないの？,ワルファリン
character,,char_171_bldsk_1,0,,,2,,,char_003_kalts_1,,
name,不......,凯尔希,0,,,,,,,いや……,ケルシー
name,我尽力。,凯尔希,0,,,,,,,最善を尽くす。,ケルシー
name,......我甚至记得他，华法琳。,凯尔希,0,,,,,,,……私は彼のことも覚えています、ワルファリン。,ケルシー
character,,char_171_bldsk_1,0,,,1,,,char_003_kalts_1,,
name,有你的承诺比什么都强。,华法琳,0,,,,,,,あなたの約束があれば十分よ。,ワルファリン
character,,char_171_bldsk_1,0,,,2,,,char_003_kalts_1,,
name,别指望事情能有那么顺利。,凯尔希,0,,,,,,,物事がうまくいくと期待しないでもらいたい。,ケルシー
character,,char_171_bldsk_1,0,,,1,,,char_003_kalts_1,,
name,但这次是你试着去做。只要是Dr.凯尔希去做了，什么样的结果我都接受。,华法琳,0,,,,,,,でも今回はあなたに任せる。ドクター・ケルシーがやるなら、どんな結果でも受け入れるわ。,ワルファリン
character,,char_171_bldsk_1,0,,,2,,,char_003_kalts_1,,
name,也许你还没得到消息，但是你的建议提出得太晚。有一些事情已经不幸地发生了。,凯尔希,0,,,,,,,まだ知らないかもしれませんが、あなたの助言は遅すぎました。いくつかのことはすでに不幸にも起きてしまいました。,ケルシー
name,前些时间切尔诺伯格的感染者诊所“阿撒兹勒”已经与我们交换了信息。我得知的不仅仅是他正服务于整合运动这件事。,凯尔希,0,,,,,,,先日、チェルノボーグの感染者クリニック“アザゼル”とは情報交換をしました。彼が統合運動に従事しているだけではないことも分かっています。,ケルシー
name,此外，你该清楚，如果你与他交战，你甚至可以尝出乌萨斯最暴虐时的刀锋是沾着咸味还是锈味。,凯尔希,0,,,,,,,さらに、あなたが彼と戦うことになれば、ウルサスが最も残酷だった頃の刃が、塩辛いのか錆びているのかまで味わうことになるでしょう。,ケルシー
name,没有人该有意识地置罗德岛干员于险境。,凯尔希,0,,,,,,,誰も、意図的にロドスのオペレーターを危険にさらすべきではありません。,ケルシー
character,,char_171_bldsk_1,0,,,1,,,char_003_kalts_1,,
name,有些患者的生命有限，但限度的高低取决于主治的医师。事在人为。,华法琳,0,,,,,,,患者の命には限界があるけど、その限度は主治医次第。人事を尽くすのみよ。,ワルファリン
character,,char_003_kalts_1,0,,,,,,,,
name,......事在人为。,凯尔希,0,,,,,,,……人事を尽くすのみ。,ケルシー
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
cameraeffect,,,0,,,,,,,,
name,以及我以前提醒过你......可能你又忘了。,凯尔希,0,,,,,,,そして以前も警告したことを……また忘れたかもしれませんね。,ケルシー
name,我不会因此惩罚你，却可能做些一劳永逸的事情来永绝后患。,凯尔希,0,,,,,,,このことであなたを罰するつもりはありませんが、根本的な解決策をとるかもしれません。,ケルシー
name,不要说我可怕，华法琳。我们说好的。,凯尔希,0,,,,,,,私を怖いと言わないでください、ワルファリン。そういう約束でしたよね。,ケルシー
name,“不许在任何场合——哪怕是罗德岛——再提起‘魔王’二字。”,凯尔希,0,,,,,,,「いかなる場所でも――たとえロドスでも――『魔王』という言葉は二度と口にしないでください。」,ケルシー
name,永远不许。,凯尔希,0,,,,,,,絶対に許されません。,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
background,,,0,,,,bg_cherunder,,,,
blocker,,,0,,,,,,,,
character,,char_002_amiya_1#7,0,,,,,,,,
name,等等。,阿米娅,0,,,,,,,ちょっと待ってください。,アーミヤ
playmusic,,,0,,,,,,,,
name,全员，稍息！,阿米娅,0,,,,,,,全員、休め！,アーミヤ
name,迷迭香......是我的错觉吗？,阿米娅,0,,,,,,,ラベンダー……気のせいでしょうか？,アーミヤ
character,,avg_npc_042,0,,,,,,,,
name,嗯，不。我也感觉到了。,迷迭香,0,,,,,,,ううん、違う。私も感じました。,ラベンダー
character,,char_002_amiya_1#7,0,,,,,,,,
name,博士，出现了意外状况。,阿米娅,0,,,,,,,ドクター、予期せぬ事態が発生しました。,アーミヤ
decision,发生了什么？,,1,1,,,,1,,何が起きた？,
predicate,,,0,,1,,,,,,
character,,char_002_amiya_1#7,0,,,,,,,,
name,我不是很确定，不过......,阿米娅,0,,,,,,,私はあまり確かではありませんが……,アーミヤ
name,核心城好像......放慢了速度？,阿米娅,0,,,,,,,コアシティが……速度を落としたようです？,アーミヤ
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
