command,text_orig,name,option_number,option_value,references,image,values,index,text,jp_text,jp_name,text_match
decision,（自己吃糖）,,3,3,,,1;2;3,202,（自己吃糖）,（自分でキャンディーを食べる）,,True
predicate,,,0,,1,,,203,,,,True
,你感觉很辣。,,0,,,,,204,你感觉很辣。,あなたはすごく辛いと感じる。,,True
predicate,,,0,,2,,,205,,,,True
,你感觉非常辣。,,0,,,,,206,你感觉非常辣。,あなたは非常に辛いと感じる。,,True
predicate,,,0,,3,,,207,,,,True
,你感觉辣的可怕。,,0,,,,,208,你感觉辣的可怕。,あなたは恐ろしいほど辛いと感じる。,,True
predicate,,,0,,1;2;3,,,209,,,,True
name,......,霜星,0,,,,,210,......,......,フロストノヴァ,True
decision,......,,1,1,,,1,211,......,......,,True
predicate,,,0,,1,,,212,,,,True
character,,char_1505_frstar_1#8,0,,,,,213,,,char_1505_frstar_1#8,True
name,你的表情......,霜星,0,,,,,214,你的表情......,あなたの表情……,フロストノヴァ,True
name,呵呵......,霜星,0,,,,,215,呵呵......,ふふ……,フロストノヴァ,True
name,抱歉，忍不住想捉弄你一下。,霜星,0,,,,,216,抱歉，忍不住想捉弄你一下。,申し訳ありません、ついあなたをからかいたくなってしまいました。,フロストノヴァ,True
name,这个玩笑我对身边人开过太多次，已经没人会中招了。,霜星,0,,,,,217,这个玩笑我对身边人开过太多次，已经没人会中招了。,このいたずらは周りの人には何度も仕掛けてきたので、もう誰も引っかかってくれません。,フロストノヴァ,True
name,现在总算又......找到次机会。不好意思，我实在是有些......忍不住。,霜星,0,,,,,218,现在总算又......找到次机会。不好意思，我实在是有些......忍不住。,今ようやく……またチャンスを見つけました。ごめんなさい、どうしても……我慢できませんでした。,フロストノヴァ,True
decision,为什么要吃这种糖？,,1,1,,,1,219,为什么要吃这种糖？,どうしてこんなキャンディーを食べるの？,,True
predicate,,,0,,1,,,220,,,,True
character,,char_1505_frstar_1#7,0,,,,,221,,,char_1505_frstar_1#7,True
name,......,霜星,0,,,,,222,......,......,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,,,223,,,char_1505_frstar_1,True
name,因为我很冷。,霜星,0,,,,,224,因为我很冷。,私はとても寒いからです。,フロストノヴァ,True
name,刚才劝你小心，也是因为哪怕你仅仅只是接触到一丁点我的皮肤，你都会被严重冻伤。,霜星,0,,,,,225,刚才劝你小心，也是因为哪怕你仅仅只是接触到一丁点我的皮肤，你都会被严重冻伤。,先ほどあなたに注意するように言ったのも、たとえ少しでも私の肌に触れると、あなたが重度の凍傷になってしまうからです。,フロストノヴァ,True
name,如果你之前触碰过我，我从你的反应上就能看出来。你没有，你并没有对我起杀意。,霜星,0,,,,,226,如果你之前触碰过我，我从你的反应上就能看出来。你没有，你并没有对我起杀意。,もしあなたが私に触れていたら、その反応ですぐに分かります。でも、あなたは触れていませんし、私に殺意も持っていませんでした。,フロストノヴァ,True
decision,这现象超出了现存学术资料的记述。,,1,1,,,1,227,这现象超出了现存学术资料的记述。,この現象は、既存の学術資料の記述を超えています。,,True
predicate,,,0,,1,,,228,,,,True
name,我的冷甚至超越了冬天本身。,霜星,0,,,,,229,我的冷甚至超越了冬天本身。,私の冷たさは冬そのものすら超えています。,フロストノヴァ,True
name,外界的热量终归无法穿透这已经遍布我身躯的严寒。我喜欢热饮，因为热流从我的食道滑进胃里时，我能感受到饮料的温度......,霜星,0,,,,,230,外界的热量终归无法穿透这已经遍布我身躯的严寒。我喜欢热饮，因为热流从我的食道滑进胃里时，我能感受到饮料的温度......,外の熱は、私の体を覆う厳しい寒さを決して貫くことはありません。私は温かい飲み物が好きです。なぜなら、熱が喉を滑って胃に届いたとき、飲み物の温度を感じることができるからです……,フロストノヴァ,True
name,可悲的是，我的内脏会被热饮烫伤。,霜星,0,,,,,231,可悲的是，我的内脏会被热饮烫伤。,悲しいことに、温かい飲み物で私の内臓が火傷してしまうのです。,フロストノヴァ,True
name,我的乐趣，只剩下这种混合了酒精与刺激性调料，加上少许糖分的混合体，勉强算是一种糖。,霜星,0,,,,,232,我的乐趣，只剩下这种混合了酒精与刺激性调料，加上少许糖分的混合体，勉强算是一种糖。,今の私の楽しみは、アルコールや刺激のある調味料、そして少しだけ加えた砂糖を混ぜたもの、これをなんとかキャンディーと呼んでいます。,フロストノヴァ,True
name,这种温暖的感受，即使只是短暂的假象，也能给我带来一丝惬意。,霜星,0,,,,,233,这种温暖的感受，即使只是短暂的假象，也能给我带来一丝惬意。,この温かい感覚は、たとえ一時の幻想であっても、私に少しの安らぎを与えてくれるのです。,フロストノヴァ,True
name,不好意思，刚才戏弄了你。,霜星,0,,,,,234,不好意思，刚才戏弄了你。,ごめんなさい、さきほどはあなたをからかいました。,フロストノヴァ,True
decision,所以，你刚才说很冷，是因为......,,1,1,,,1,235,所以，你刚才说很冷，是因为......,つまり、さっき寒いと言ったのは……,,True
predicate,,,0,,1,,,236,,,,True
name,......矿石病创造了我这副可怕的身躯。,霜星,0,,,,,237,......矿石病创造了我这副可怕的身躯。,……鉱石病がこの恐ろしい身体を作り出したのです。,フロストノヴァ,True
name,然而，在那个时候，博卓卡斯替紧紧抱住了我这具冰冷、不知温暖为何物的身躯。,霜星,0,,,,,238,然而，在那个时候，博卓卡斯替紧紧抱住了我这具冰冷、不知温暖为何物的身躯。,しかし、その時、ボドロカスチはこの冷たく、温もりを知らない私の体をしっかりと抱きしめてくれました。,フロストノヴァ,True
name,丝毫不在意他两只脱下铠甲的胳膊被我冻得几乎完全坏死。,霜星,0,,,,,239,丝毫不在意他两只脱下铠甲的胳膊被我冻得几乎完全坏死。,彼は自分の鎧を外した両腕が、私に凍傷を負わされてほとんど壊死しかけていることを、少しも気にしませんでした。,フロストノヴァ,True
name,我也不清楚，究竟是不是因为他当时的情感感染了我......我保持了清醒，最后活了下来。,霜星,0,,,,,240,我也不清楚，究竟是不是因为他当时的情感感染了我......我保持了清醒，最后活了下来。,そのときの彼の感情が私に影響したのかは分かりません……でも、私は正気を保ち、最後まで生き延びることができました。,フロストノヴァ,True
decision,所以博卓卡斯替......,,1,1,,,1,241,所以博卓卡斯替......,だからボドロカスチは……,,True
predicate,,,0,,1,,,242,,,,True
name,算是我的亲人。年幼的我曾把他当做至亲看待。,霜星,0,,,,,243,算是我的亲人。年幼的我曾把他当做至亲看待。,彼は私の家族のような存在です。幼いころの私は、彼をもっとも親しい人だと思っていました。,フロストノヴァ,True
name,我也说了，我并不记得多少亲生父亲的事情......潜意识里，我应该确实是把这只巨大的野兽当做了亲人的。我说不清。,霜星,0,,,,,244,我也说了，我并不记得多少亲生父亲的事情......潜意识里，我应该确实是把这只巨大的野兽当做了亲人的。我说不清。,私は実の父のことをあまり覚えていないと申し上げましたよね……無意識のうちに、この巨大な獣を家族として見ていたのだと思います。うまく説明できません。,フロストノヴァ,True
name,只是和外表不同，他多愁善感得很，偏偏又在某些地方顽固不化，这样的人以前曾经是乌萨斯的杀人机器，这难道不可笑吗？,霜星,0,,,,,245,只是和外表不同，他多愁善感得很，偏偏又在某些地方顽固不化，这样的人以前曾经是乌萨斯的杀人机器，这难道不可笑吗？,外見とは異なり、彼はとても感傷的で、しかもある点では非常に頑固です。そのような人物が、かつてウルサスの殺人機械だったなんて、可笑しくありませんか？,フロストノヴァ,True
name,笑不出来，对吧？我也笑不出。,霜星,0,,,,,246,笑不出来，对吧？我也笑不出。,笑えませんよね？私も笑えません。,フロストノヴァ,True
name,他曾经是乌萨斯的战争英雄，年老后退守某座城邦。,霜星,0,,,,,247,他曾经是乌萨斯的战争英雄，年老后退守某座城邦。,彼はかつてウルサスの戦争英雄であり、老いてからはある都市国家に留まっていました。,フロストノヴァ,True
decision,身为乌萨斯的士兵，却为了感染者而战？,,1,1,,,1,248,身为乌萨斯的士兵，却为了感染者而战？,ウルサスの兵士でありながら、感染者のために戦ったの？,,True
predicate,,,0,,1,,,249,,,,True
name,如果你没有听信乌萨斯的一面之词，那么你会看到，其实这种人不在少数。虽然，被感染者称作“爱国者”的，也只有那么一个。,霜星,0,,,,,250,如果你没有听信乌萨斯的一面之词，那么你会看到，其实这种人不在少数。虽然，被感染者称作“爱国者”的，也只有那么一个。,もしあなたがウルサスの一方的な言い分だけを信じていなければ、実はこういう人間は少なくないことが分かるでしょう。とはいえ、「パトリオット」と呼ばれる感染者は、あの一人だけです。,フロストノヴァ,True
name,他的妻子早逝，他和儿子相依为命。,霜星,0,,,,,251,他的妻子早逝，他和儿子相依为命。,彼の妻は早くに亡くなり、彼は息子と支え合って生きてきました。,フロストノヴァ,True
name,对了，他是个魔族人。在魔族里也最凶恶的那类。然而，他的儿子却成了学者，一个温迪戈学者......也许是乌萨斯史上头一个。,霜星,0,,,,,252,对了，他是个魔族人。在魔族里也最凶恶的那类。然而，他的儿子却成了学者，一个温迪戈学者......也许是乌萨斯史上头一个。,そうだ、彼は魔族の人間です。魔族でも特に凶悪な部類に入ります。しかし、彼の息子は学者になり、ウェンディゴの学者に……おそらくウルサス史上初めてでしょう。,フロストノヴァ,True
name,博卓卡斯替在他最后参与的战役中感染了矿石病。,霜星,0,,,,,253,博卓卡斯替在他最后参与的战役中感染了矿石病。,ボジョカスティは最後に参加した戦いで鉱石病に感染しました。,フロストノヴァ,True
name,他的士兵们帮他隐瞒了病情，他也对自己的儿子隐瞒了一切。他不想拖累自己的儿子，只想拖着带病之身，死在哪个阴暗的角落。,霜星,0,,,,,254,他的士兵们帮他隐瞒了病情，他也对自己的儿子隐瞒了一切。他不想拖累自己的儿子，只想拖着带病之身，死在哪个阴暗的角落。,彼の部下たちは病状を隠すのを手伝い、彼自身も息子にすべてを隠しました。彼は息子に迷惑をかけたくなかったため、病を抱えたままどこかの暗い場所で静かに死ぬことだけを望んでいました。,フロストノヴァ,True
name,然而，在“大叛乱”期间，他的儿子正为感染者的权益而四处奔走。父子不联系已久，儿子依然把父亲当做是乌萨斯的走卒。,霜星,0,,,,,255,然而，在“大叛乱”期间，他的儿子正为感染者的权益而四处奔走。父子不联系已久，儿子依然把父亲当做是乌萨斯的走卒。,しかし、「大叛乱」の時、彼の息子は感染者の権利のために奔走していました。父子は長い間連絡を取っていませんでしたが、息子は依然として父親をウルサスの手先だと見ていました。,フロストノヴァ,True
name,他确实是。他接到命令，要自己的队伍不惜代价维持秩序。他允许士兵们动用武器，冲突爆发，飘雪中不断有人倒下。,霜星,0,,,,,256,他确实是。他接到命令，要自己的队伍不惜代价维持秩序。他允许士兵们动用武器，冲突爆发，飘雪中不断有人倒下。,それは事実です。彼は命令を受け、どんな犠牲を払ってでも秩序を維持するよう自分の部隊に命じました。兵士たちは武器の使用を許され、衝突が起こり、雪の中で次々と人が倒れていきました。,フロストノヴァ,True
name,他曾经就是这样一个人。,霜星,0,,,,,257,他曾经就是这样一个人。,彼はかつて、まさにそのような人間だったのです。,フロストノヴァ,True
name,然后，他在街头看见了自己的儿子，那时他的儿子已经没有了体温。,霜星,0,,,,,258,然后，他在街头看见了自己的儿子，那时他的儿子已经没有了体温。,そして、彼は路上で息子を見かけましたが、その時すでに息子は亡くなっていました。,フロストノヴァ,True
name,不知道他搂着我的时候，有没有想到自己的儿子？,霜星,0,,,,,259,不知道他搂着我的时候，有没有想到自己的儿子？,彼が私を抱きしめたとき、自分の息子のことを思い出したのでしょうか？,フロストノヴァ,True
name,他的儿子为他这样的感染者在自己的领域奋战，而他自认亲手杀死了儿子。,霜星,0,,,,,260,他的儿子为他这样的感染者在自己的领域奋战，而他自认亲手杀死了儿子。,彼の息子は彼のような感染者のために自分の分野で戦っていましたが、彼自身は自分の手で息子を殺したと思い込んでいました。,フロストノヴァ,True
name,他的队伍随他一同离开。从此以后，西北冻原上多了一支让虐待感染者的乌萨斯人闻风丧胆的游击队。,霜星,0,,,,,261,他的队伍随他一同离开。从此以后，西北冻原上多了一支让虐待感染者的乌萨斯人闻风丧胆的游击队。,彼の部隊は彼と一緒に立ち去りました。それ以降、北西の凍原には感染者を虐待するウルサス人が恐れるゲリラ部隊が現れたのです。,フロストノヴァ,True
name,......,霜星,0,,,,,262,......,……,フロストノヴァ,True
name,这些，这头年老的野兽，一个字都没有向我提过。,霜星,0,,,,,263,这些，这头年老的野兽，一个字都没有向我提过。,これらのことを、この老いた獣は一言も私に語りませんでした。,フロストノヴァ,True
name,他也许真的把我当作他的女儿。可我也想他把这些事情，一字一顿与我说。,霜星,0,,,,,264,他也许真的把我当作他的女儿。可我也想他把这些事情，一字一顿与我说。,おそらく彼は本当に私を自分の娘のように思っていたのでしょう。でも、私はこれらのことを一つひとつ、彼から直接聞きたかったのです。,フロストノヴァ,True
name,所有的一切，都是他的下属说给我听的。博卓卡斯替本人，不会向任何人透露哪怕一个字。,霜星,0,,,,,265,所有的一切，都是他的下属说给我听的。博卓卡斯替本人，不会向任何人透露哪怕一个字。,すべては彼の部下が私に話してくれました。ボジョカスティ本人は、誰にも何一つ語らなかったのです。,フロストノヴァ,True
name,那个怪物一样的顽固老头，有着一颗脆弱又多孔的心。,霜星,0,,,,,266,那个怪物一样的顽固老头，有着一颗脆弱又多孔的心。,あの怪物のように頑固な老人には、もろくて多くの穴がある心がありました。,フロストノヴァ,True
name,在救下我们这些感染者孩子之前，他的队伍已经横穿过了四座矿场。,霜星,0,,,,,267,在救下我们这些感染者孩子之前，他的队伍已经横穿过了四座矿场。,私たち感染者の子供たちを救った前に、彼の部隊はすでに四つの鉱山を横断していました。,フロストノヴァ,True
name,之前的感染者们没我们好命，他们的尸体被坍塌的矿山掩埋，行刑的乌萨斯连队已经不见踪影。,霜星,0,,,,,268,之前的感染者们没我们好命，他们的尸体被坍塌的矿山掩埋，行刑的乌萨斯连队已经不见踪影。,以前の感染者たちは私たちほど幸運ではありませんでした。彼らの遺体は崩れた鉱山に埋まり、処刑に来たウルサスの部隊も跡形もありませんでした。,フロストノヴァ,True
name,他在我身上找到了什么？亲情？救赎？还是一点点心理慰藉？我不清楚。,霜星,0,,,,,269,他在我身上找到了什么？亲情？救赎？还是一点点心理慰藉？我不清楚。,彼が私に何を見出したのか――親情？救い？それとも少しばかりの心の慰め？私には分かりません。,フロストノヴァ,True
name,......咳，咳。,霜星,0,,,,,270,......咳，咳。,……ごほっ、ごほっ。,フロストノヴァ,True
decision,咳嗽和内出血也是你的......感染症状吗？,,1,1,,,1,271,咳嗽和内出血也是你的......感染症状吗？,咳と内出血もあなたの……感染症状ですか？,,True
predicate,,,0,,1,,,272,,,,True
name,大概吧，没什么。也许只是过度使用法术的后遗症。,霜星,0,,,,,273,大概吧，没什么。也许只是过度使用法术的后遗症。,たぶん、そうでしょう。大したことではありません。もしかすると術を使いすぎた後遺症かもしれません。,フロストノヴァ,True
name,今天这回比较猛烈。这种事情，过去也只发生过一次。,霜星,0,,,,,274,今天这回比较猛烈。这种事情，过去也只发生过一次。,今回の症状は今までよりきついです。こうしたことは、以前にも一度だけありました。,フロストノヴァ,True
name,昏迷，全身瘫痪，意识清醒后也不能行动自如，都发生过。自己的情况，我自己也最清楚。,霜星,0,,,,,275,昏迷，全身瘫痪，意识清醒后也不能行动自如，都发生过。自己的情况，我自己也最清楚。,昏睡や全身の麻痺、意識がはっきりしているのに動けないということもありました。自分の状態は、自分が一番よく分かっています。,フロストノヴァ,True
decision,你不能再使用源石技艺了。,,1,1,,,1,276,你不能再使用源石技艺了。,もうこれ以上、源石術を使ってはいけません。,,True
predicate,,,0,,1,,,277,,,,True
name,我不用，难道让你去代我战斗？,霜星,0,,,,,278,我不用，难道让你去代我战斗？,私が使わなければ、あなたに私の代わりに戦えというのですか？,フロストノヴァ,True
name,罗德岛的......我该怎么叫你？,霜星,0,,,,,279,罗德岛的......我该怎么叫你？,ロドスの……私はあなたをどう呼べばいいですか？,フロストノヴァ,True
decision,你可以像罗德岛干员们一样叫我。,,1,1,,,1,280,你可以像罗德岛干员们一样叫我。,他のロドスのオペレーターたちのように呼んでください。,,True
predicate,,,0,,1,,,281,,,,True
name,博士？,霜星,0,,,,,282,博士？,ドクター？,フロストノヴァ,True
name,博士。,霜星,0,,,,,283,博士。,ドクター。,フロストノヴァ,True
name,......我承认你们罗德岛是不错的战士。但是我依然没法信任你们。更别提你们原本只是个医药公司了。,霜星,0,,,,,284,......我承认你们罗德岛是不错的战士。但是我依然没法信任你们。更别提你们原本只是个医药公司了。,……あなたたちロドスが優れた戦士であることは認めます。でも私はやはりあなたたちを信じることはできません。ましてや、もともとは製薬会社だったではありませんか。,フロストノヴァ,True
decision,罗德岛需要做很多事。,,1,1,,,1,285,罗德岛需要做很多事。,ロドスは多くのことをしなければなりません。,,True
predicate,,,0,,1,,,286,,,,True
name,战斗之外的事情，与我无关。,霜星,0,,,,,287,战斗之外的事情，与我无关。,戦い以外のことは、私には関係ありません。,フロストノヴァ,True
name,在切尔诺伯格，我观看了你们的战斗。你们有着坚定的立场，这件事我凭自己的双眼确认了，但我没法判断你们的善恶。,霜星,0,,,,,288,在切尔诺伯格，我观看了你们的战斗。你们有着坚定的立场，这件事我凭自己的双眼确认了，但我没法判断你们的善恶。,チェルノボーグで、私はあなたたちの戦いを見ていました。あなたたちには揺るがない立場がある、それはこの目で確認しました。でも、あなたたちが善なのか悪なのか、それを判断することはできません。,フロストノヴァ,True
name,......我听说亚历克斯死在你们手上。这让我对你们产生了怀疑。,霜星,0,,,,,289,......我听说亚历克斯死在你们手上。这让我对你们产生了怀疑。,……アレックスがあなたたちの手で死んだと聞きました。それで私はあなたたちを疑うようになりました。,フロストノヴァ,True
name,现在，我不能放你们离开这座切尔诺伯格分城废墟，纵容你们伤害更多整合运动的感染者。,霜星,0,,,,,290,现在，我不能放你们离开这座切尔诺伯格分城废墟，纵容你们伤害更多整合运动的感染者。,今、私はあなたたちをこのチェルノボーグの支城の廃墟から出すわけにはいきません。これ以上統合運動の感染者たちが傷つけられるのを許すことはできません。,フロストノヴァ,True
name,但你肯听我这么多的废话......,霜星,0,,,,,291,但你肯听我这么多的废话......,でも、あなたがこんなにも私の話を聞いてくれるのなら……,フロストノヴァ,True
name,我就当作你们不完全是其他感染者描述的那样。,霜星,0,,,,,292,我就当作你们不完全是其他感染者描述的那样。,あなたたちが他の感染者たちの証言ほどひどくないと、私は考えるようにします。,フロストノヴァ,True
decision,那些感染者只是很害怕。,,1,1,,,1,293,那些感染者只是很害怕。,あの感染者たちはただ、とても怯えているだけです。,,True
predicate,,,0,,1,,,294,,,,True
name,谁不会对带来死亡的人感到恐惧？,霜星,0,,,,,295,谁不会对带来死亡的人感到恐惧？,死をもたらす者を恐れない人なんて、いるでしょうか？,フロストノヴァ,True
name,博士，现在的你，害怕吗？,霜星,0,,,,,296,博士，现在的你，害怕吗？,ドクター、いまのあなたは、怖いですか？,フロストノヴァ,True
decision,是。,,3,1,,,1;2;3,297,是。,はい。,,True
decision,我不清楚。,,3,2,,,1;2;3,298,我不清楚。,わかりません。,,True
decision,不。,,3,3,,,1;2;3,299,不。,いいえ。,,True
predicate,,,0,,1,,,300,,,,True
name,感到恐惧是理所应当的。,霜星,0,,,,,301,感到恐惧是理所应当的。,恐怖を感じるのは当然のことです。,霜星,True
name,这意味着你对这片大地还有留恋，你还有很多可以去做的事情。,霜星,0,,,,,302,这意味着你对这片大地还有留恋，你还有很多可以去做的事情。,それはあなたがまだこの大地に未練があり、まだ多くのことを成し遂げるべきだからです。,霜星,True
predicate,,,0,,2,,,303,,,,True
name,你当真有恐惧这种感情？,霜星,0,,,,,304,你当真有恐惧这种感情？,あなたは本当に恐怖という感情を持っているのですか？,霜星,True
name,我对此感到怀疑。,霜星,0,,,,,305,我对此感到怀疑。,私はそれを疑っています。,霜星,True
name,如果死亡面前的人都像你这样平静，那我觉得也许你真的无欲无求。,霜星,0,,,,,306,如果死亡面前的人都像你这样平静，那我觉得也许你真的无欲无求。,もし死を前にしてもあなたのように冷静でいられるなら、本当に何の欲望も執着もないのでしょう。,霜星,True
predicate,,,0,,3,,,307,,,,True
name,有意思。你不害怕吗？,霜星,0,,,,,308,有意思。你不害怕吗？,面白いですね。あなたは怖くないのですか？,霜星,True
name,我想，不畏惧死亡的人，大概对这片大地也不剩下多少眷恋了吧。,霜星,0,,,,,309,我想，不畏惧死亡的人，大概对这片大地也不剩下多少眷恋了吧。,死を恐れない人は、この大地にもあまり執着が残っていないのでしょう。,霜星,True
predicate,,,0,,1;2;3,,,310,,,,True
name,我时时都在想一个问题......,霜星,0,,,,,311,我时时都在想一个问题......,私はいつも一つの疑問について考えています……,霜星,True
name,“我害怕死亡吗？”,霜星,0,,,,,312,“我害怕死亡吗？”,「私は死を恐れているのでしょうか？」,霜星,True
name,我听说，乌萨斯驻防军把我说成是雪怪的公主，寒冬的死神......,霜星,0,,,,,313,我听说，乌萨斯驻防军把我说成是雪怪的公主，寒冬的死神......,ウルサスの駐屯軍が私を雪怪の姫、冬の死神と呼んでいると聞きました……,霜星,True
name,事实上，我们只是几支破破烂烂的小队，在冻原上辗转，苟延残喘。,霜星,0,,,,,314,事实上，我们只是几支破破烂烂的小队，在冻原上辗转，苟延残喘。,実際には、私たちはぼろぼろの小隊で、凍てつく平原をさまよい、何とか生き延びていただけです。,霜星,True
name,我的法术是强大的，这点我在敌人和队友眼中都得到了验证。,霜星,0,,,,,315,我的法术是强大的，这点我在敌人和队友眼中都得到了验证。,私の術の力は強大であり、それは敵も味方も認めています。,霜星,True
name,当然，我的身体，就像你看到的那样，仅仅是一具矿石病患者应有的身体。,霜星,0,,,,,316,当然，我的身体，就像你看到的那样，仅仅是一具矿石病患者应有的身体。,もちろん、私の体はご覧の通り、ただの鉱石病患者の体です。,霜星,True
name,我感到了自己的特殊之处，不因为我的病痛，而是因为我的冰霜带来的那些感觉。,霜星,0,,,,,317,我感到了自己的特殊之处，不因为我的病痛，而是因为我的冰霜带来的那些感觉。,自分に特別なものを感じるのは、病のせいではなく、この氷霜がもたらす感覚のためです。,霜星,True
name,我视自己的能力为一种祝福，博卓卡斯替这个老顽固，却当它是诅咒。,霜星,0,,,,,318,我视自己的能力为一种祝福，博卓卡斯替这个老顽固，却当它是诅咒。,私は自分の力を祝福だと考えていますが、ボジョカスティという頑固者はそれを呪いだと思っています。,霜星,True
name,我们穿越深泥沼泽，冰水浸过我的腿，我感不到冷。,霜星,0,,,,,319,我们穿越深泥沼泽，冰水浸过我的腿，我感不到冷。,私たちは深い沼地を越え、氷水が私の足を濡らしても、私は寒さを感じません。,霜星,True
name,老头依然不允许我们上战场，但他的士兵已经有了不少伤亡。,霜星,0,,,,,320,老头依然不允许我们上战场，但他的士兵已经有了不少伤亡。,あの老人は相変わらず私たちを戦場に出させませんが、彼の兵士たちはすでにかなりの損害を受けています。,霜星,True
name,他点了油灯，一个人在桌前静静地坐着。我想他是哭了，却没法证明，也不知道该不该安慰他。,霜星,0,,,,,321,他点了油灯，一个人在桌前静静地坐着。我想他是哭了，却没法证明，也不知道该不该安慰他。,彼はランプを灯し、一人で机の前に静かに座っていました。彼が泣いていたと思いますが、それを証明できませんし、慰めていいのかも分かりませんでした。,霜星,True
name,第五年，我第一次在敌人面前唤出寒流。,霜星,0,,,,,322,第五年，我第一次在敌人面前唤出寒流。,五年目、私は初めて敵の前で寒波を呼び起こしました。,霜星,True
name,一个士兵被冻成了冰块，另一个不小心摔倒在他冰块上，两人都碎成了冰渣。,霜星,0,,,,,323,一个士兵被冻成了冰块，另一个不小心摔倒在他冰块上，两人都碎成了冰渣。,一人の兵士は氷の塊になり、もう一人がその上で滑って転び、二人とも氷の破片となって砕けました。,霜星,True
name,我加入了战斗，士兵们看我的眼神充满敬畏，兄弟姐妹们为我感到自豪，和其他感染者说——,霜星,0,,,,,324,我加入了战斗，士兵们看我的眼神充满敬畏，兄弟姐妹们为我感到自豪，和其他感染者说——,私は戦いに加わり、兵たちは私を見る目に畏怖の色が浮かび、仲間たちは私を誇りに思い、他の感染者たちにこう言いました——,霜星,True
name,“这是我们的大姊，她救了我们所有人的命。”,霜星,0,,,,,325,“这是我们的大姊，她救了我们所有人的命。”,「彼女は私たちの姉です。彼女が皆を救ったのです。」,霜星,True
name,我的法术真有救了谁吗？,霜星,0,,,,,326,我的法术真有救了谁吗？,私の術は本当に誰かを救えたのでしょうか？,霜星,True
name,矿场出来的孩子们背上了我制造出的源石，我们成为了“雪怪小队”。,霜星,0,,,,,327,矿场出来的孩子们背上了我制造出的源石，我们成为了“雪怪小队”。,鉱山から出た子供たちは私が作った源石を背負い、私たちは『スノーデビル小隊』となりました。,霜星,True
name,那些源石散发着我的寒冷，我们把霜冻和复仇带给了那些感染者的仇敌。,霜星,0,,,,,328,那些源石散发着我的寒冷，我们把霜冻和复仇带给了那些感染者的仇敌。,あの源石は私の冷気を放ち、私たちは霜と復讐を感染者の仇敵に与えました。,霜星,True
name,但那终归......只是冷。只是不会诞生新生命的，冬天的寒冷。,霜星,0,,,,,329,但那终归......只是冷。只是不会诞生新生命的，冬天的寒冷。,でも結局……ただの冷たさです。新しい命を生まない、冬の寒さでしかありません。,霜星,True
name,即使如此，我也觉得自己很幸运。因为我的兄弟姐妹们能够活下去。,霜星,0,,,,,330,即使如此，我也觉得自己很幸运。因为我的兄弟姐妹们能够活下去。,それでも私は自分が幸運だと思います。仲間たちが生き延びられるからです。,霜星,True
name,在这片大地上活下去。,霜星,0,,,,,331,在这片大地上活下去。,この大地で生き延びることができるからです。,霜星,True
decision,你有没有想过和普通人共存？,,1,1,,,1,332,你有没有想过和普通人共存？,普通の人と共存することを考えたことはありますか？,,True
predicate,,,0,,1,,,333,,,,True
name,普通人......,霜星,0,,,,,334,普通人......,普通の人……,霜星,True
name,什么叫做普通人？,霜星,0,,,,,335,什么叫做普通人？,普通の人とは何でしょうか？,霜星,True
name,是切尔诺伯格城里手无寸铁却冷眼看着感染者被处以极刑的市民，还是矿场里以射击感染者为乐的乌萨斯征召兵？,霜星,0,,,,,336,是切尔诺伯格城里手无寸铁却冷眼看着感染者被处以极刑的市民，还是矿场里以射击感染者为乐的乌萨斯征召兵？,チェルノボーグの武器を持たず感染者が処刑されるのを冷ややかに眺めている市民か、それとも鉱山で感染者を撃つのを楽しむウルサスの徴兵か。,霜星,True
name,每次想到那些监工的嘴脸，我就咬牙切齿，恨不得割开他们的喉咙，喝他们的血......,霜星,0,,,,,337,每次想到那些监工的嘴脸，我就咬牙切齿，恨不得割开他们的喉咙，喝他们的血......,あの監督たちの顔を思い出すたび、私は歯ぎしりし、喉を裂いて血を飲みたいくらいに憎しみを感じます……,霜星,True
name,......,霜星,0,,,,,338,......,……,霜星,True
name,但我不恨乌萨斯人。,霜星,0,,,,,339,但我不恨乌萨斯人。,でも私はウルサス人そのものを憎んではいません。,霜星,True
name,当我们的游击队在雪地里跋涉时，从山谷里撤退时，甚至被乌萨斯的军队追赶时......,霜星,0,,,,,340,当我们的游击队在雪地里跋涉时，从山谷里撤退时，甚至被乌萨斯的军队追赶时......,私たち遊撃隊が雪原を進み、谷で撤退し、ウルサス軍に追われている時ですら……,霜星,True
name,会在窗边放上几杯面包酿的，也是乌萨斯人。,霜星,0,,,,,341,会在窗边放上几杯面包酿的，也是乌萨斯人。,窓辺にパン酒を置いてくれるのも、ウルサス人なのです。,霜星,True
name,乌萨斯人从来都不是什么冷血生物。我的敌人只有将感染者逼入绝路的乌萨斯帝国而已。,霜星,0,,,,,342,乌萨斯人从来都不是什么冷血生物。我的敌人只有将感染者逼入绝路的乌萨斯帝国而已。,ウルサス人は決して冷酷な存在ではありません。私の本当の敵は、感染者を追い詰めるウルサス帝国だけです。,霜星,True
