command,text_orig,name,option_number,option_value,references,focus,image,values,index,text,jp_text,jp_name,text_match
name,你的剑......,游击队战士,0,,,,,,222,你的剑......,お前の剣……,ゲリラ戦士,True
dialog,,,0,,,,,,223,,,,False
character,,,0,,,,,,224,,,,False
playsound,,,0,,,,,,225,,,,False
name,（卫士，你快走！去通知其他人！我没关系！）,传令兵,0,,,,,,226,（卫士，你快走！去通知其他人！我没关系！）,（ガード、早く行け！他のみんなに知らせろ！俺のことはいい！）,伝令兵,True
character,,avg_npc_058,0,,,,,,227,,,,False
name,（那是你的职责，不是我的！！你必须活下来！！）,游击队战士,0,,,,,,228,（那是你的职责，不是我的！！你必须活下来！！）,（それはお前の役目だ、俺のじゃない！！お前が生き残らないと！！）,ゲリラ戦士,True
name,来啊，你打得穿这面盾吗？你捅得穿我的护甲吗？！,游击队战士,0,,,,,,229,来啊，你打得穿这面盾吗？你捅得穿我的护甲吗？！,さあ来い、この盾を貫けるか？この鎧を刺し通せるか？！,ゲリラ戦士,True
character,,avg_npc_042,0,,,,,,230,,,,False
name,阿米娅。我没办法。,迷迭香,0,,,,,,231,阿米娅。我没办法。,アーミヤ。どうしても無理だ。,ローズマリー,True
character,,char_002_amiya_1#4,0,,,,,,232,,,,False
name,可是......,阿米娅,0,,,,,,233,可是......,でも……,アーミヤ,True
character,,avg_npc_042,0,,,,,,234,,,,False
name,我不会让他死。但他可能再也站不起来。,迷迭香,0,,,,,,235,我不会让他死。但他可能再也站不起来。,殺しはしない。でも、もう二度と立てなくなるかもしれない。,ローズマリー,True
decision,等——,,1,1,,,,1,236,等——,待って――,,True
predicate,,,0,,1,,,,237,,,,False
name,去吧。扎穿......,迷迭香,0,,,,,,238,去吧。扎穿......,行け……刺し通せ……,ローズマリー,True
character,,,0,,,,,,239,,,,False
dialog,,,0,,,,,,240,,,,False
blocker,,,0,,,,,,241,,,,False
playsound,,,0,,,,,,242,,,,False
blocker,,,0,,,,,,243,,,,False
camerashake,,,0,,,,,,244,,,,False
delay,,,0,,,,,,245,,,,False
character,,avg_npc_025_1#2,0,,,,,,246,,,,False
name,你，不能。,？？？,0,,,,,,247,你，不能。,お前は、できない。,？？？,True
dialog,,,0,,,,,,248,,,,False
playsound,,,0,,,,,,249,,,,False
playsound,,,0,,,,,,250,,,,False
blocker,,,0,,,,,,251,,,,False
blocker,,,0,,,,,,252,,,,False
camerashake,,,0,,,,,,253,,,,False
delay,,,0,,,,,,254,,,,False
character,,char_002_amiya_1#7,0,,,,,,255,,,,False
name,？！,阿米娅,0,,,,,,256,？！,？！,アーミヤ,True
character,,avg_npc_042,0,,,,,,257,,,,False
name,怎么......徒手打偏了我的剑？,迷迭香,0,,,,,,258,怎么......徒手打偏了我的剑？,なぜ……素手で私の剣をそらせた？,ローズマリー,True
name,唔......手......很麻......,迷迭香,0,,,,,,259,唔......手......很麻......,うっ……手が……痺れる……,ローズマリー,True
name,什么时候走到这里的？我没感受到......,迷迭香,0,,,,,,260,什么时候走到这里的？我没感受到......,いつここまで来たんだ？まったく気配を感じなかった……,ローズマリー,True
name,不。咦......还是说......我以为是建筑倒塌的感觉，只是你走近了？,迷迭香,0,,,,,,261,不。咦......还是说......我以为是建筑倒塌的感觉，只是你走近了？,違う。え……もしかして……建物が崩れる感じだと思ったのは、君が近づいてきただけなのか？,ローズマリー,True
name,你一个人，不，你和你的队伍......连成一座......,迷迭香,0,,,,,,262,你一个人，不，你和你的队伍......连成一座......,君一人じゃない、いや、君とその部隊は……まるで……,ローズマリー,True
name,......山。,迷迭香,0,,,,,,263,......山。,……山みたいだ。,ローズマリー,True
character,,avg_npc_025_1#2,0,,,,,,264,,,,False
name,......,？？？,0,,,,,,265,......,……,？？？,True
character,,,0,,,,,,266,,,,False
dialog,,,0,,,,,,267,,,,False
playsound,,,0,,,,,,268,,,,False
name,迷迭香，收队。,凯尔希,0,,,,,,269,迷迭香，收队。,ローズマリー、撤収だ。,ケルシー,True
character,,avg_npc_042,0,,,,,,270,,,,False
name,但我......,迷迭香,0,,,,,,271,但我......,でも私は……,ローズマリー,True
character,,,0,,,,,,272,,,,False
dialog,,,0,,,,,,273,,,,False
playsound,,,0,,,,,,274,,,,False
name,迷迭香，这是命令。,凯尔希,0,,,,,,275,迷迭香，这是命令。,ローズマリー、これは命令だ。,ケルシー,True
name,命令。,凯尔希,0,,,,,,276,命令。,命令だ。,ケルシー,True
character,,avg_npc_058,0,,,,,,277,,,,False
name,大尉......！,游击队战士,0,,,,,,278,大尉......！,隊長……！,ゲリラ戦士,True
character,,,0,,,,,,279,,,,False
dialog,,,0,,,,,,280,,,,False
playsound,,,0,,,,,,281,,,,False
character,,avg_npc_025_1,0,,,,,,282,,,,False
delay,,,0,,,,,,283,,,,False
name,你做得，够好。你走，归队。,爱国者,0,,,,,,284,你做得，够好。你走，归队。,よくやった。戻れ、隊に合流しろ。,パトリオット,True
name,至于，你们......,爱国者,0,,,,,,285,至于，你们......,そして、お前たち……,パトリオット,True
name,是罗德岛。,爱国者,0,,,,,,286,是罗德岛。,ロドスか。,パトリオット,True
name,现在的我，不管，你们身份。,爱国者,0,,,,,,287,现在的我，不管，你们身份。,今の俺は、お前たちの身分など気にしない。,パトリオット,True
name,你们，攻击我的战士，你们，死。,爱国者,0,,,,,,288,你们，攻击我的战士，你们，死。,お前たち、俺の部下を攻撃したな。お前たちは死ぬ。,パトリオット,True
character,,,0,,,,,,289,,,,False
dialog,,,0,,,,,,290,,,,False
playsound,,,0,,,,,,291,,,,False
character,,char_003_kalts_1,0,,,,,,292,,,,False
delay,,,0,,,,,,293,,,,False
name,身份是无所谓，但立场呢？,凯尔希,0,,,,,,294,身份是无所谓，但立场呢？,身分は関係ないが、立場はどうだ？,ケルシー,True
character,,avg_npc_025_1,0,,,,,,295,,,,False
name,这，无关乎——,爱国者,0,,,,,,296,这，无关乎——,それは、関係ない――,パトリオット,True
name,等等......等等。,爱国者,0,,,,,,297,等等......等等。,待て……待ってくれ。,パトリオット,True
name,你是......,爱国者,0,,,,,,298,你是......,お前は……,パトリオット,True
character,,char_003_kalts_1,0,,,,,,299,,,,False
name,......博卓卡斯替。,凯尔希,0,,,,,,300,......博卓卡斯替。,……ボードロカスティ。,ケルシー,True
character,,avg_npc_025_1,0,,,,,,301,,,,False
name,你......怎么会......,爱国者,0,,,,,,302,你......怎么会......,お前が……なぜ……,パトリオット,True
character,,char_003_kalts_1,0,,,,,,303,,,,False
name,久违了。,凯尔希,0,,,,,,304,久违了。,お久しぶりです。,ケルシー,True
character,,avg_npc_025_1,0,,,,,,305,,,,False
name,你......凯尔希，女勋爵？,爱国者,0,,,,,,306,你......凯尔希，女勋爵？,お前は……ケルシー、女勲爵？,パトリオット,True
dialog,,,0,,,,,,307,,,,False
blocker,,,0,,,,,,308,,,,False
image,,,0,,,,,,309,,,,False
