command,text_orig,name,option_number,option_value,references,focus,image,values,index,text,jp_text,jp_name,text_match
character,,,0,,,,,,231,,,,False
blocker,,,0,,,,,,232,,,,False
cameraeffect,,,0,,,,,,233,,,,False
background,,,0,,,,bg_snow_2,,234,,,,False
blocker,,,0,,,,,,235,,,,False
character,,avg_npc_025_1,0,,,,,,236,,,,False
delay,,,0,,,,,,237,,,,False
name,那我现在就杀了她。,爱国者,0,,,,,,238,那我现在就杀了她。,では今すぐ彼女を殺す。,パトリオット,True
character,,,0,,,,,,239,,,,False
dialog,,,0,,,,,,240,,,,False
character,,char_1505_frstar_1,0,,,,,,241,,,,False
delay,,,0,,,,,,242,,,,False
name,不，你怎么能认定她就是坏人？,霜星,0,,,,,,243,不，你怎么能认定她就是坏人？,違うよ、どうして彼女が悪い人だなんて言えるの？,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,2,,,244,,,,False
name,她是科西切传承！她必将如那条老黑蛇般，毒杀我们所有人！,爱国者,0,,,,,,245,她是科西切传承！她必将如那条老黑蛇般，毒杀我们所有人！,彼女はコシチェイの継承者だ！あの黒い蛇のように、必ず我々を毒殺するはずだ！,パトリオット,True
character,,char_1505_frstar_1,0,,,1,,,246,,,,False
name,不对，你这老顽固......才不。,霜星,0,,,,,,247,不对，你这老顽固......才不。,違うよ、この頑固おやじ……そんなことない。,フロストノヴァ,True
name,即使她最后一定会变成那样，我们也不可能杀了现在的她。,霜星,0,,,,,,248,即使她最后一定会变成那样，我们也不可能杀了现在的她。,たとえ彼女が未来でそうなるとしても、今の彼女を殺すことなんてできないよ。,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,2,,,249,,,,False
name,......,爱国者,0,,,,,,250,......,……,パトリオット,True
character,,char_1505_frstar_1,0,,,1,,,251,,,,False
name,因为现在的她不是什么科西切什么，哎，我听不懂你说这些。那是谁啊？她只是塔露拉。,霜星,0,,,,,,252,因为现在的她不是什么科西切什么，哎，我听不懂你说这些。那是谁啊？她只是塔露拉。,今の彼女はコシチェイなんて関係ないし、あなたの言うことは分からないよ。彼女はただのタルラだよ。,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,2,,,253,,,,False
name,......你从哪里学来这些？你的斗争心会因此变得杂乱。,爱国者,0,,,,,,254,......你从哪里学来这些？你的斗争心会因此变得杂乱。,……お前はどこでそんなことを覚えた？そのせいでお前の闘志が乱れるぞ。,パトリオット,True
character,,char_1505_frstar_1,0,,,1,,,255,,,,False
name,什么杂乱......啥呀，老顽固，纯粹斗争心什么的，你要真是，我没可能遇上你。,霜星,0,,,,,,256,什么杂乱......啥呀，老顽固，纯粹斗争心什么的，你要真是，我没可能遇上你。,何が乱れるだよ……もう、頑固おやじ。純粋な闘争心だけだったら、私はあんたに出会えなかったよ。,フロストノヴァ,True
name,那样，我们也没办法像现在这样坐在火边喝汤了。,霜星,0,,,,,,257,那样，我们也没办法像现在这样坐在火边喝汤了。,そうだったら、今みたいに一緒に火のそばでスープ飲んだりできないんだよ。,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,2,,,258,,,,False
name,你才......16岁。,爱国者,0,,,,,,259,你才......16岁。,お前はまだ……16歳だ。,パトリオット,True
name,汤冷了吗？,爱国者,0,,,,,,260,汤冷了吗？,スープは冷めたか？,パトリオット,True
character,,char_1505_frstar_1,0,,,1,,,261,,,,False
name,一直是冷的。这样才好些。,霜星,0,,,,,,262,一直是冷的。这样才好些。,もともとずっと冷たいよ。そのほうが美味しいし。,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,2,,,263,,,,False
name,......,爱国者,0,,,,,,264,......,……,パトリオット,True
name,我听你一回。,爱国者,0,,,,,,265,我听你一回。,一度だけお前の言うことを聞こう。,パトリオット,True
character,,char_1505_frstar_1,0,,,,,,266,,,,False
name,不对。父亲，才不对。,霜星,0,,,,,,267,不对。父亲，才不对。,違うよ。父さん、それは違うよ。,フロストノヴァ,True
name,如果你觉得对，那你......无论以后发生什么，都应该觉得它对。,霜星,0,,,,,,268,如果你觉得对，那你......无论以后发生什么，都应该觉得它对。,もし正しいと思うなら……これから何が起きても、それが正しいと思い続けるべきだよ。,フロストノヴァ,True
name,因为，如果塔露拉出了事情，那是她和她身边人的问题。,霜星,0,,,,,,269,因为，如果塔露拉出了事情，那是她和她身边人的问题。,だって、もしタルラに何かあっても、それは彼女と、彼女の周りの人の問題だよ。,フロストノヴァ,True
name,但现在才是真实的。对不对，父亲？,霜星,0,,,,,,270,但现在才是真实的。对不对，父亲？,でも今こそが現実だよ。そうだよね、父さん？,フロストノヴァ,True
name,无论未来是什么样，现在的我就只是我，你也只是你。,霜星,0,,,,,,271,无论未来是什么样，现在的我就只是我，你也只是你。,未来がどんなふうでも、今の私は私、父さんは父さんだよ。,フロストノヴァ,True
name,我们想得再多，今天的你我还是你我。会变的只是我们，下决定的也是我们。,霜星,0,,,,,,272,我们想得再多，今天的你我还是你我。会变的只是我们，下决定的也是我们。,いろいろ考えても、今日の私と父さんは変わらない。変わるのも決めるのも、私たち自身なんだ。,フロストノヴァ,True
name,我们和她一起走走看吧，就试试。,霜星,0,,,,,,273,我们和她一起走走看吧，就试试。,彼女と一緒に行ってみよう。ちょっと試してみようよ。,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,2,,,274,,,,False
name,......你以后会是个伟大的领袖。,爱国者,0,,,,,,275,......你以后会是个伟大的领袖。,……お前はいつか偉大な指導者になるだろう。,パトリオット,True
character,,char_1505_frstar_1,0,,,1,,,276,,,,False
name,我不想做什么领袖。我只想和你，和兄弟姐妹，和叔叔阿姨们，好好活着。,霜星,0,,,,,,277,我不想做什么领袖。我只想和你，和兄弟姐妹，和叔叔阿姨们，好好活着。,私は指導者になんてなりたくない。ただ君と、兄弟たちと、おじさんやおばさんたちと、幸せに生きていたいだけだよ。,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,2,,,278,,,,False
name,我会记住。,爱国者,0,,,,,,279,我会记住。,覚えておくよ。,パトリオット,True
character,,char_1505_frstar_1,0,,,1,,,280,,,,False
name,会记住吗？,霜星,0,,,,,,281,会记住吗？,覚えてくれる？,フロストノヴァ,True
character,,char_1505_frstar_1,0,,,2,,,282,,,,False
name,我不会忘。,爱国者,0,,,,,,283,我不会忘。,私は忘れない。,パトリオット,True
dialog,,,0,,,,,,284,,,,False
character,,,0,,,,,,285,,,,False
blocker,,,0,,,,,,286,,,,False
cameraeffect,,,0,,,,,,287,,,,False
background,,,0,,,,bg_chercen_2,,288,,,,False
blocker,,,0,,,,,,289,,,,False
character,,char_002_amiya_1#4,0,,,,,,290,,,,False
name,迷迭香......医生......博士......,阿米娅,0,,,,,,291,迷迭香......医生......博士......,ローズマリー……ドクター……博士……,アーミヤ,True
name,......他可以杀我。博卓卡斯替先生......可以杀我。,阿米娅,0,,,,,,292,......他可以杀我。博卓卡斯替先生......可以杀我。,……彼は私を殺すことができました。ボジョカスティ氏は……私を殺すこともできました。,アーミヤ,True
name,但我看见......我看见他脑中所想。,阿米娅,0,,,,,,293,但我看见......我看见他脑中所想。,ですが、私は見ました……彼の頭の中にある考えを見ました。,アーミヤ,True
name,是他没有动手。是他最后停下。,阿米娅,0,,,,,,294,是他没有动手。是他最后停下。,彼が手を下さなかったのです。最後に、彼はやめました。,アーミヤ,True
name,我还听见......听见......,阿米娅,0,,,,,,295,我还听见......听见......,私はまだ聞きました……聞こえました……,アーミヤ,True
character,,char_003_kalts_1,0,,,,,,296,,,,False
name,阿米娅。,凯尔希,0,,,,,,297,阿米娅。,アーミヤ。,ケルシー,True
name,告诉我最重要的那句。他最后说了什么？,凯尔希,0,,,,,,298,告诉我最重要的那句。他最后说了什么？,一番大事な言葉を教えて。彼は最後に何と言った？,ケルシー,True
character,,char_002_amiya_1#4,0,,,,,,299,,,,False
name,......,阿米娅,0,,,,,,300,......,……,アーミヤ,True
dialog,,,0,,,,,,301,,,,False
character,,,0,,,,,,302,,,,False
blocker,,,0,,,,,,303,,,,False
,“我看过厄运与惨剧。”,,0,,,,,,304,“我看过厄运与惨剧。”,「私は災難と悲劇を見てきた。」,,True
,“我看过死亡与屠戮。”,,0,,,,,,305,“我看过死亡与屠戮。”,「私は死と虐殺を見てきた。」,,True
,“我看过遗弃与亵渎。”,,0,,,,,,306,“我看过遗弃与亵渎。”,「私は見捨てられることと冒涜を見てきた。」,,True
,“但有人与我说过，事在人为。所以，即使未来一切，都在你我眼里......”,,0,,,,,,307,“但有人与我说过，事在人为。所以，即使未来一切，都在你我眼里......”,「けれど、ある人が私にこう言った。事は人によって決まる、と。だから、たとえ未来のすべてが、私たちの目に映っていても……」,,True
,“幼小的魔王啊。事在人为。如果这是命运......”,,0,,,,,,308,“幼小的魔王啊。事在人为。如果这是命运......”,「幼き魔王よ。事は人によって決まる。もしこれが運命なら……」,,True
,“我不相信。”,,0,,,,,,309,“我不相信。”,「私は信じない。」,,True
dialog,,,0,,,,,,310,,,,False
blocker,,,0,,,,,,311,,,,False
character,,char_002_amiya_1#4,0,,,,,,312,,,,False
name,他说......他问......,阿米娅,0,,,,,,313,他说......他问......,彼は……彼は尋ねました……,アーミヤ,True
dialog,,,0,,,,,,314,,,,False
character,,,0,,,,,,315,,,,False
,他感叹......,,0,,,,,,316,他感叹......,彼は嘆きました……,,True
dialog,,,0,,,,,,317,,,,False
character,,,0,,,,,,318,,,,False
blocker,,,0,,,,,,319,,,,False
,“我王......你往何处去？”,,0,,,,,,320,“我王......你往何处去？”,「我が王よ……どこへ行かれるのですか？」,,True
dialog,,,0,,,,,,321,,,,False
blocker,,,0,,,,,,322,,,,False
character,,char_002_amiya_1#4,0,,,,,,323,,,,False
name,——就是这样。,阿米娅,0,,,,,,324,——就是这样。,――それがすべてです。,アーミヤ,True
name,医生......我全读了。我全部都读了。,阿米娅,0,,,,,,325,医生......我全读了。我全部都读了。,ドクター……私はすべて読みました。すべてを読みました。,アーミヤ,True
name,我读了他的一生。,阿米娅,0,,,,,,326,我读了他的一生。,私は彼の一生を読みました。,アーミヤ,True
character,,char_003_kalts_1,0,,,1,,,327,,,,False
name,阿米娅......,凯尔希,0,,,,,,328,阿米娅......,アーミヤ……,ケルシー,True
name,博卓卡斯替，自认一生两次背叛了自己的信仰。,凯尔希,0,,,,,,329,博卓卡斯替，自认一生两次背叛了自己的信仰。,ボジョカスティは、自分の人生で二度信念を裏切ったと認めている。,ケルシー,True
name,一次，是他离开卡兹戴尔，不再作为一个萨卡兹的萨卡兹战士而活。,凯尔希,0,,,,,,330,一次，是他离开卡兹戴尔，不再作为一个萨卡兹的萨卡兹战士而活。,一度目は、彼がカズデルを去り、サルカズの戦士として生きるのをやめたこと。,ケルシー,True
name,第二次，是他起身对抗乌萨斯，不再作为一个乌萨斯帝国的战士而活。,凯尔希,0,,,,,,331,第二次，是他起身对抗乌萨斯，不再作为一个乌萨斯帝国的战士而活。,二度目は、彼がウルサス帝国に反旗を翻し、ウルサスの戦士として生きるのをやめたこと。,ケルシー,True
name,我想，刚刚他做出了第三次背叛。他背叛了他服务的整合运动和感染者，不再作为一个整合运动的战士而活。,凯尔希,0,,,,,,332,我想，刚刚他做出了第三次背叛。他背叛了他服务的整合运动和感染者，不再作为一个整合运动的战士而活。,そして今、彼は三度目の裏切りをしたのだと思う。彼が仕えてきたレユニオンと感染者を裏切り、レユニオンの戦士として生きるのをやめた。,ケルシー,True
name,他死了，他的背叛行径结束了。,凯尔希,0,,,,,,333,他死了，他的背叛行径结束了。,彼は死んだ。彼の裏切りの歩みも終わった。,ケルシー,True
name,但是——,凯尔希,0,,,,,,334,但是——,けれど――,ケルシー,True
character,,char_003_kalts_1,0,,,2,,,335,,,,False
name,他是因为一直高举着自己的信念，才会去背叛他重视的一切。,阿米娅,0,,,,,,336,他是因为一直高举着自己的信念，才会去背叛他重视的一切。,彼は自分の信念を貫き続けたからこそ、大切なものすべてを裏切ることになったのです。,アーミヤ,True
character,,avg_npc_042,0,,,,,,337,,,,False
name,但这不是，对的吗？,迷迭香,0,,,,,,338,但这不是，对的吗？,でも、これは正しいことじゃないよね？,ローズマリー,True
character,,char_003_kalts_1,0,,,1,,,339,,,,False
name,这种“崇高的背叛”，对于欺世盗名的人，是一种解脱，是轻松地走向最好的结果。,凯尔希,0,,,,,,340,这种“崇高的背叛”，对于欺世盗名的人，是一种解脱，是轻松地走向最好的结果。,このような“崇高な裏切り”は、世を欺く者にとっては解放であり、最良の結果に至る安楽な道だ。,ケルシー,True
name,对博卓卡斯替，却不是这样。,凯尔希,0,,,,,,341,对博卓卡斯替，却不是这样。,だがボジョカスティにとっては、そうではなかった。,ケルシー,True
character,,char_003_kalts_1,0,,,2,,,342,,,,False
name,......难道......,阿米娅,0,,,,,,343,......难道......,……まさか……,アーミヤ,True
character,,char_003_kalts_1,0,,,1,,,344,,,,False
name,阿米娅，说吧。,凯尔希,0,,,,,,345,阿米娅，说吧。,アーミヤ、話してくれ。,ケルシー,True
character,,char_002_amiya_1#4,0,,,,,,346,,,,False
name,......卡兹戴尔是博卓卡斯替先生的故乡。,阿米娅,0,,,,,,347,......卡兹戴尔是博卓卡斯替先生的故乡。,……カズデルはボジョカスティ氏の故郷です。,アーミヤ,True
name,即使他远在这里，他一直在回望卡兹戴尔......他不是不想回去，而是不能再回去，他要为第一次背叛......付出代价。,阿米娅,0,,,,,,348,即使他远在这里，他一直在回望卡兹戴尔......他不是不想回去，而是不能再回去，他要为第一次背叛......付出代价。,彼はここに遠く離れていても、ずっとカズデルを想っていました……帰りたくないのではなく、もう帰れないのです。彼は最初の裏切りの代償を払わなければなりませんでした。,アーミヤ,True
name,乌萨斯是他的祖国。他为乌萨斯征战一生......也把儿子的死归咎为自己。,阿米娅,0,,,,,,349,乌萨斯是他的祖国。他为乌萨斯征战一生......也把儿子的死归咎为自己。,ウルサスは彼の祖国です。彼はウルサスのために一生戦い……息子の死も自分のせいだと感じていました。,アーミヤ,True
name,他认定乌萨斯的邪恶，却又为这片土地，战斗到最后......献出生命。第二次背叛，他也付出了代价。,阿米娅,0,,,,,,350,他认定乌萨斯的邪恶，却又为这片土地，战斗到最后......献出生命。第二次背叛，他也付出了代价。,彼はウルサスの邪悪を知りながらも、この土地のために最後まで戦い抜き……命を捧げました。二度目の裏切りにも、彼は代償を払ったのです。,アーミヤ,True
name,这一次......他必须反对塔露拉。但是，他预见了他曾经保护的人里，会有人因他的举动而死。,阿米娅,0,,,,,,351,这一次......他必须反对塔露拉。但是，他预见了他曾经保护的人里，会有人因他的举动而死。,今回は……彼はタルラに逆らわなければなりませんでした。しかし、彼がかつて守った人たちの中に、自分の行動によって命を落とす者が出ることを、彼は予感していました。,アーミヤ,True
name,即使他所做的决定维护了感染者的未来，他却......却只为了将死的人......感到痛苦。,阿米娅,0,,,,,,352,即使他所做的决定维护了感染者的未来，他却......却只为了将死的人......感到痛苦。,彼が下した決断が感染者たちの未来を守るものであったとしても、彼は……彼はただ死にゆく人たちのために……苦しんでいました。,アーミヤ,True
name,这是他第三次背叛，也是为什么他下定决心要为之赎罪。这场战斗从头到尾，都是为了弥补这次背叛可能带来的后果。,阿米娅,0,,,,,,353,这是他第三次背叛，也是为什么他下定决心要为之赎罪。这场战斗从头到尾，都是为了弥补这次背叛可能带来的后果。,これが彼の三度目の裏切りです。そして、これが彼が贖罪を決意した理由でもあります。この戦いは最初から最後まで、この裏切りが引き起こしかねない結果を償うためのものでした。,アーミヤ,True
name,这三次，命运其实都推着他走向更远的地方，但他只想回望。痛恨命运的残酷和捉弄，不愿随波逐流的他硬是背起了所有后果。,阿米娅,0,,,,,,354,这三次，命运其实都推着他走向更远的地方，但他只想回望。痛恨命运的残酷和捉弄，不愿随波逐流的他硬是背起了所有后果。,この三度、運命は実は彼をより遠くへと推し進めましたが、彼はただ振り返りたかったのです。運命の残酷さといたずらに憎しみを覚え、流されることを望まなかった彼は、全ての結果を背負うことにしました。,アーミヤ,True
name,十年，二十年......我还能理解。可是......太长时间了。他对抗那些阴差阳错的后悔莫及，是在太长时间了。,阿米娅,0,,,,,,355,十年，二十年......我还能理解。可是......太长时间了。他对抗那些阴差阳错的后悔莫及，是在太长时间了。,十年、二十年……それならまだ理解できます。でも……あまりにも長すぎました。彼が予想外の後悔と戦い続けていたのは、あまりにも長い時間でした。,アーミヤ,True
name,最后的最后，就连我也不能明白。,阿米娅,0,,,,,,356,最后的最后，就连我也不能明白。,最後の最後には、私でも理解できませんでした。,アーミヤ,True
name,他明明可以杀我，却又在最后停止了。,阿米娅,0,,,,,,357,他明明可以杀我，却又在最后停止了。,彼は明らかに私を殺すことができたのに、最後の瞬間で止めました。,アーミヤ,True
character,,char_003_kalts_1,0,,,1,,,358,,,,False
name,......他战胜了他个人的痛苦，他数百年的信条，和他对整片大地的热爱。,凯尔希,0,,,,,,359,......他战胜了他个人的痛苦，他数百年的信条，和他对整片大地的热爱。,......彼は自分自身の苦しみ、数百年にわたる信条、そしてこの大地全体への愛情に打ち勝った。,ケルシー,True
name,他没有再遵循他恪守无数岁月的准则。他......向命运屈服了。,凯尔希,0,,,,,,360,他没有再遵循他恪守无数岁月的准则。他......向命运屈服了。,彼はもはや長年守ってきた原則に従わなかった。彼は……運命に屈した。,ケルシー,True
name,不，这样说玷污了他。应该说，他选择无视了他一直在反抗的东西，他跨过了自己的心结。,凯尔希,0,,,,,,361,不，这样说玷污了他。应该说，他选择无视了他一直在反抗的东西，他跨过了自己的心结。,いや、その言い方では彼を貶めてしまう。むしろ、彼はずっと抵抗してきたものを無視することを選び、心の障壁を乗り越えたと言うべきだ。,ケルシー,True
name,他把未来交托给了你。这一次，他爽快地选择了他认为正确的事情，而不再是为了维持某种理念而受尽折磨。,凯尔希,0,,,,,,362,他把未来交托给了你。这一次，他爽快地选择了他认为正确的事情，而不再是为了维持某种理念而受尽折磨。,彼は未来を君に託した。今回は、もう理念のために苦しむのではなく、自分が正しいと思うことを潔く選んだ。,ケルシー,True
name,当然，在他内心深处，这个部分，就像你描述的......,凯尔希,0,,,,,,363,当然，在他内心深处，这个部分，就像你描述的......,もちろん、彼の心の奥底では、その部分は君が述べたように……,ケルシー,True
name,原本属于塔露拉，现在属于你，但它一直属于霜星。,凯尔希,0,,,,,,364,原本属于塔露拉，现在属于你，但它一直属于霜星。,もともとはタルラのもので、今は君のものだが、それはずっとフロストノヴァのものだった。,ケルシー,True
character,,char_002_amiya_1#4,0,,,,,,365,,,,False
name,爱国者。霜星。,阿米娅,0,,,,,,366,爱国者。霜星。,パトリオット。フロストノヴァ。,アーミヤ,True
character,,char_002_amiya_1#7,0,,,,,,367,,,,False
name,凯尔希。迷迭香......还有博士。,阿米娅,0,,,,,,368,凯尔希。迷迭香......还有博士。,ケルシー。ローズマリー……それからドクター。,アーミヤ,True
name,我要结束这场战争。,阿米娅,0,,,,,,369,我要结束这场战争。,私はこの戦争を終わらせます。,アーミヤ,True
name,就在这里。就是现在。,阿米娅,0,,,,,,370,就在这里。就是现在。,ここで。今。,アーミヤ,True
character,,avg_npc_042,0,,,,,,371,,,,False
name,嗯。,迷迭香,0,,,,,,372,嗯。,うん。,ローズマリー,True
name,我会跟着你，阿米娅。一直。,迷迭香,0,,,,,,373,我会跟着你，阿米娅。一直。,アーミヤ、私はずっとあなたについていくよ。,ローズマリー,True
character,,char_003_kalts_1,0,,,,,,374,,,,False
name,......,凯尔希,0,,,,,,375,......,......,ケルシー,True
dialog,,,0,,,,,,376,,,,False
character,,,0,,,,,,377,,,,False
blocker,,,0,,,,,,378,,,,False
,即使你能救许多人，你也会带去无数痛苦。,,0,,,,,,379,即使你能救许多人，你也会带去无数痛苦。,たとえ多くの人を救えたとしても、君は数えきれないほどの苦しみももたらすだろう。,,True
,愤怒。我的愤怒，来自这命运对大地的不公。,,0,,,,,,380,愤怒。我的愤怒，来自这命运对大地的不公。,怒り。私の怒りは、この運命が大地にもたらした不公正から来ている。,,True
dialog,,,0,,,,,,381,,,,False
blocker,,,0,,,,,,382,,,,False
character,,char_003_kalts_1,0,,,,,,383,,,,False
name,难道，穿过了无数年......来到了现在？,凯尔希,0,,,,,,384,难道，穿过了无数年......来到了现在？,まさか、数えきれない年月を経て……今に至ったのか？,ケルシー,True
name,怎么会有这种事？这个预言，不就是萨卡兹历史的碎片？,凯尔希,0,,,,,,385,怎么会有这种事？这个预言，不就是萨卡兹历史的碎片？,こんなことがあるのか？この予言は、サルカズの歴史の断片ではないのか？,ケルシー,True
dialog,,,0,,,,,,386,,,,False
character,,,0,,,,,,387,,,,False
blocker,,,0,,,,,,388,,,,False
dialog,,,0,,,,,,389,,,,False
stopmusic,,,0,,,,,,390,,,,False
background,,,0,,,,bg_chercen_1,,391,,,,False
blocker,,,0,,,,,,392,,,,False
,核心城仓库区,,0,,,,,,393,核心城仓库区,コアシティ倉庫区,,True
character,,avg_npc_053,0,,,,,,394,,,,False
name,——嗯？,萨卡兹雇佣兵,0,,,,,,395,——嗯？,——ん？,サルカズ傭兵,True
name,爱国者的手下怎么到这里来了。这里不是你们的巡逻区域。,萨卡兹雇佣兵,0,,,,,,396,爱国者的手下怎么到这里来了。这里不是你们的巡逻区域。,パトリオットの部下がどうしてここに来たんだ。ここはお前らの巡回区域じゃないぞ。,サルカズ傭兵,True
playmusic,,,0,,,,,,397,,,,False
character,,avg_npc_058,0,,,,,,398,,,,False
name,你，松手放开他。,游击队战士,0,,,,,,399,你，松手放开他。,お前、手を離して彼を放せ。,ゲリラ兵,True
character,,avg_npc_059,0,,,,,,400,,,,False
name,唔......！,罗德岛近卫干员？,0,,,,,,401,唔......！,うっ……！,ロドス近衛オペレーター？,True
character,,avg_npc_053,0,,,1,,,402,,,,False
name,这次，可以。下次劝你不要多管闲事。,萨卡兹雇佣兵,0,,,,,,403,这次，可以。下次劝你不要多管闲事。,今回はいいだろう。次は余計なことに口出ししないことだ。,サルカズ傭兵,True
character,,avg_npc_053,0,,,2,,,404,,,,False
name,我刚刚接到通知。,游击队战士,0,,,,,,405,我刚刚接到通知。,今、連絡を受けた。,ゲリラ兵,True
name,......爱国者已经去世。,游击队战士,0,,,,,,406,......爱国者已经去世。,……パトリオットが既に亡くなった。,ゲリラ兵,True
character,,avg_npc_059,0,,,,,,407,,,,False
name,什么？！,罗德岛近卫干员？,0,,,,,,408,什么？！,なに？！,ロドス近衛オペレーター？,True
camerashake,,,0,,,,,,409,,,,False
character,,avg_npc_053,0,,,1,,,410,,,,False
name,......,萨卡兹雇佣兵,0,,,,,,411,......,......,サルカズ傭兵,True
name,还真是个大消息。,萨卡兹雇佣兵,0,,,,,,412,还真是个大消息。,本当に大きなニュースだな。,サルカズ傭兵,True
character,,avg_npc_053,0,,,2,,,413,,,,False
name,所以，现在......我们也没有再维持以前那种状态的理由了。,游击队战士,0,,,,,,414,所以，现在......我们也没有再维持以前那种状态的理由了。,だから、今……もう以前のような状態を維持する理由はなくなった。,ゲリラ兵,True
name,你们这帮魔族佬，比我们的萨卡兹要恶臭上好几倍。,游击队战士,0,,,,,,415,你们这帮魔族佬，比我们的萨卡兹要恶臭上好几倍。,お前ら魔族は、俺たちサルカズより何倍も臭いぞ。,ゲリラ兵,True
character,,avg_npc_059,0,,,,,,416,,,,False
name,爱国者去世了是怎么回事？！,罗德岛近卫干员？,0,,,,,,417,爱国者去世了是怎么回事？！,パトリオットが亡くなったってどういうことだ？！,ロドス近衛オペレーター？,True
character,,avg_npc_053,0,,,2,,,418,,,,False
name,先把这个整合运动的渣滓解决！,游击队战士,0,,,,,,419,先把这个整合运动的渣滓解决！,まずこのリユニオンの連中を片付けろ！,ゲリラ兵,True
character,,avg_npc_053,0,,,1,,,420,,,,False
name,你们要和这座核心城对抗吗？,萨卡兹雇佣兵,0,,,,,,421,你们要和这座核心城对抗吗？,お前ら、このコアシティと戦うつもりか？,サルカズ傭兵,True
character,,avg_npc_053,0,,,2,,,422,,,,False
name,有什么不可以？,游击队战士,0,,,,,,423,有什么不可以？,何がいけない？,ゲリラ兵,True
character,,avg_npc_059,0,,,,,,424,,,,False
name,......就连爱国者也死了。你们的罪恶行径，我已经无法忍受了！,罗德岛近卫干员？,0,,,,,,425,......就连爱国者也死了。你们的罪恶行径，我已经无法忍受了！,……パトリオットまで死んだ。お前らの悪行、もう我慢できない！,ロドス近衛オペレーター？,True
camerashake,,,0,,,,,,426,,,,False
name,如果爱国者都死了，整合运动还有什么存在的价值！,罗德岛近卫干员？,0,,,,,,427,如果爱国者都死了，整合运动还有什么存在的价值！,パトリオットまで死んだなら、リユニオンが存在する価値なんてあるのか！,ロドス近衛オペレーター？,True
name,游击队的！有什么我能帮上你的......你就说！,罗德岛近卫干员？,0,,,,,,428,游击队的！有什么我能帮上你的......你就说！,ゲリラの皆さん！何か私にできることがあれば……どうぞ言ってくれ！,ロドス近衛オペレーター？,True
character,,avg_npc_058,0,,,,,,429,,,,False
name,就让我们先把这些玩弄感染者生命的家伙先全部丢下核心城！,游击队战士,0,,,,,,430,就让我们先把这些玩弄感染者生命的家伙先全部丢下核心城！,まずは感染者の命をもてあそぶ連中をコアシティからたたき出そう！,ゲリラ兵,True
dialog,,,0,,,,,,431,,,,False
character,,,0,,,,,,432,,,,False
blocker,,,0,,,,,,433,,,,False
background,,,0,,,,bg_chercen_2,,434,,,,False
blocker,,,0,,,,,,435,,,,False
character,,char_003_kalts_1,0,,,,,,436,,,,False
playsound,,,0,,,,,,437,,,,False
name,Mantra-2，穿上制服。识别码可露希尔已经骇过，不要露出你们内藏的装备。,凯尔希,0,,,,,,438,Mantra-2，穿上制服。识别码可露希尔已经骇过，不要露出你们内藏的装备。,Mantra-2、制服を着なさい。識別コードはケルシーが既にハッキング済み、装備は隠すのよ。,ケルシー,True
name,那件事件应该已经传开了。你们需要的是......,凯尔希,0,,,,,,439,那件事件应该已经传开了。你们需要的是......,あの事件は既に広まっているはずだ。君たちに必要なのは……,ケルシー,True
character,,,0,,,,,,440,,,,False
playsound,,,0,,,,,,441,,,,False
name,混乱？,极境,0,,,,,,442,混乱？,混乱？,グム,True
character,,char_003_kalts_1,0,,,,,,443,,,,False
name,不。秩序。去帮助游击队员们。让感染者、善意的整合运动和反抗不公的人，团结在他们的周围。,凯尔希,0,,,,,,444,不。秩序。去帮助游击队员们。让感染者、善意的整合运动和反抗不公的人，团结在他们的周围。,違う。秩序だ。ゲリラたちを助けなさい。感染者、善良なリユニオン、そして不正に抗う者たちを彼らの周りに団結させてやるんだ。,ケルシー,True
name,即使塔露拉并没能成功设计爱国者的死也一样。,凯尔希,0,,,,,,445,即使塔露拉并没能成功设计爱国者的死也一样。,たとえタルラがパトリオットの死を計画どおりに仕組まなかったとしても同じことだ。,ケルシー,True
dialog,,,0,,,,,,446,,,,False
character,,,0,,,,,,447,,,,False
blocker,,,0,,,,,,448,,,,False
blocker,,,0,,,,,,449,,,,False
character,,char_1002_nsabr_2,0,,,,,,450,,,,False
name,什么......什么？他说什么？,整合运动成员,0,,,,,,451,什么......什么？他说什么？,な……なんだ？　彼は何て言った？,リユニオンメンバー,True
character,,avg_npc_059,0,,,,,,452,,,,False
name,爱国者已经死了！,罗德岛近卫干员？,0,,,,,,453,爱国者已经死了！,パトリオットはもう死んだ！,ロドス近衛オペレーター？,True
name,真正为了整合运动着想，为了我们战斗的爱国者，已经死了！,罗德岛近卫干员？,0,,,,,,454,真正为了整合运动着想，为了我们战斗的爱国者，已经死了！,本当に統合運動のために戦い、私たちのために戦ったパトリオットはもう死んだ！,ロドス近衛オペレーター？,True
character,,avg_npc_058,0,,,,,,455,,,,False
