command,text_orig,name,focus,image,name2,index,text,jp_text,jp_name,text_match
name,他刚出生的儿女被乌萨斯掌握在手里，他为了拯救自己的亲人，把你父亲他们的行踪告知了当局。,凯尔希,,,,252,他刚出生的儿女被乌萨斯掌握在手里，他为了拯救自己的亲人，把你父亲他们的行踪告知了当局。,彼の生まれたばかりの子供たちはウルサスに人質に取られ、家族を救うためにあなたの父たちの行方を当局に知らせました。,ケルシー,True
name,时至今日，米莎和亚历克斯都死了。他出卖了秘密，却谁也没能保住。,凯尔希,,,,253,时至今日，米莎和亚历克斯都死了。他出卖了秘密，却谁也没能保住。,今日に至るまで、ミーシャとアレックスはどちらも亡くなりました。彼は秘密を売りましたが、誰一人救うことはできませんでした。,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,254,,,char_003_kalts_1,True
name,如果......如果之前是我去救米莎，也许她和碎骨......都不会死。,弑君者,,,,255,如果......如果之前是我去救米莎，也许她和碎骨......都不会死。,もし…もし以前私がミーシャを救いに行っていれば、彼女もブロークンボーンも…死ななかったかもしれない。,キングスレイヤー,True
name,不......不对，不对！你明明拥有这种力量，为什么不救我父亲？！,弑君者,,,,256,不......不对，不对！你明明拥有这种力量，为什么不救我父亲？！,違う…違う！あなたにはそんな力があるのに、なぜ私の父を救わなかったの？！,キングスレイヤー,True
character,,,,,,257,,,,True
name,（威胁的低鸣）,Mon3tr,,,,258,（威胁的低鸣）,（威嚇するような低いうなり声）,Mon3tr,True
character,,char_003_kalts_1,1,,char_1502_crowns,259,,,char_003_kalts_1,True
name,......,凯尔希,,,,260,......,……,ケルシー,True
name,因为我做不到。,凯尔希,,,,261,因为我做不到。,私にはできませんでした。,ケルシー,True
name,我没法说服你父亲离开研究所。,凯尔希,,,,262,我没法说服你父亲离开研究所。,あなたのお父様に研究所を離れるよう説得することができませんでした。,ケルシー,True
name,柳德米拉，我在离开切尔诺伯格前把你送去了叙拉古，你却自己回到了那座城市。,凯尔希,,,,263,柳德米拉，我在离开切尔诺伯格前把你送去了叙拉古，你却自己回到了那座城市。,リュドミラさん、私がチェルノボーグを離れる前にあなたをシラクーザへ送りましたが、あなたは自らあの都市に戻りました。,ケルシー,True
name,你看，你就像你父亲一样，有时候，意志连时间都能战胜。,凯尔希,,,,264,你看，你就像你父亲一样，有时候，意志连时间都能战胜。,ご覧なさい、あなたはお父様と同じで、時には意志は時間さえも打ち勝つのです。,ケルシー,True
name,你总会回到切尔诺伯格，就像你会在这里遇到我。,凯尔希,,,,265,你总会回到切尔诺伯格，就像你会在这里遇到我。,あなたは必ずチェルノボーグに戻り、ここで私と再会したように。,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,266,,,char_003_kalts_1,True
name,......,弑君者,,,,267,......,……,キングスレイヤー,True
name,所以，这一切一点意义都没有？我父亲和我做的一切......都毫无意义？,弑君者,,,,268,所以，这一切一点意义都没有？我父亲和我做的一切......都毫无意义？,じゃあ、全部無意味だったの？私や父がしてきたことは…全部意味がなかったの？,キングスレイヤー,True
character,,char_003_kalts_1,1,,char_1502_crowns,269,,,char_003_kalts_1,True
name,不。研究员们用他们的死保守了秘密。,凯尔希,,,,270,不。研究员们用他们的死保守了秘密。,いいえ。研究者たちは命をかけて秘密を守りました。,ケルシー,True
name,乌萨斯至今都无法解析石棺内的装置，他们放弃并封存了研究设施。,凯尔希,,,,271,乌萨斯至今都无法解析石棺内的装置，他们放弃并封存了研究设施。,ウルサスはいまだに石棺内の装置を解析できず、研究施設を放棄し封鎖しました。,ケルシー,True
name,现在，只有些微的能量被回收利用，用于驱动切尔诺伯格的核心。,凯尔希,,,,272,现在，只有些微的能量被回收利用，用于驱动切尔诺伯格的核心。,現在、わずかなエネルギーだけが回収され、チェルノボーグのコアを動かすために利用されています。,ケルシー,True
name,“叛徒”，如果我真的配得上这个称号，那我就是乌萨斯的叛国者。,凯尔希,,,,273,“叛徒”，如果我真的配得上这个称号，那我就是乌萨斯的叛国者。,「裏切り者」と呼ばれるなら、私はウルサスへの反逆者ということです。,ケルシー,True
name,你父亲的努力是有意义的。即使乌萨斯已经掩盖了一切，你也还记得。,凯尔希,,,,274,你父亲的努力是有意义的。即使乌萨斯已经掩盖了一切，你也还记得。,あなたのお父様の努力には意味がありました。ウルサスがすべてを隠蔽しても、あなたは忘れていません。,ケルシー,True
name,我也会记得。,凯尔希,,,,275,我也会记得。,私も忘れません。,ケルシー,True
character,,char_144_red_7#1,,,,276,,,char_144_red_7#1,True
name,（哈欠）,红,,,,277,（哈欠）,（あくび）,レッド,True
character,,char_003_kalts_1,1,,char_1502_crowns,278,,,char_003_kalts_1,True
name,......但你做的一切，又是为了什么？,凯尔希,,,,279,......但你做的一切，又是为了什么？,……しかし、あなたがしたことは一体何のためだったのですか？,ケルシー,True
name,乌萨斯清洗了整个研究所，屠杀了科学家天性里稀少又珍贵的悲悯。真正的背叛者是贪得无厌的帝国本身。,凯尔希,,,,280,乌萨斯清洗了整个研究所，屠杀了科学家天性里稀少又珍贵的悲悯。真正的背叛者是贪得无厌的帝国本身。,ウルサスは研究所を全て浄化し、科学者が持つ稀少で貴重な慈悲を殺しました。本当の裏切り者は、貪欲な帝国そのものです。,ケルシー,True
name,看看你现在的样子，你杀了谢尔盖，杀了一个连自己儿女都没法保护的人。,凯尔希,,,,281,看看你现在的样子，你杀了谢尔盖，杀了一个连自己儿女都没法保护的人。,今のあなたの姿を見てください。あなたはセルゲイを殺しました。自分の子供さえ守れなかった人を。,ケルシー,True
name,现在你来到了龙门，如果你和你的感染者同胞们真的夺下了这座城市，接下来你会怎么对待它的普通市民？,凯尔希,,,,282,现在你来到了龙门，如果你和你的感染者同胞们真的夺下了这座城市，接下来你会怎么对待它的普通市民？,今あなたは龍門にいますが、もしあなたと感染者の仲間たちが本当にこの都市を奪ったとしたら、その後はこの街の普通の市民たちをどう扱うつもりですか？,ケルシー,True
name,是杀光他们？是奴役他们？又或者是把他们赶到荒野里，让他们自生自灭？,凯尔希,,,,283,是杀光他们？是奴役他们？又或者是把他们赶到荒野里，让他们自生自灭？,皆殺しにしますか？奴隷にしますか？それとも彼らを荒野に追放して自滅させますか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,284,,,char_003_kalts_1,True
name,......我......,弑君者,,,,285,......我......,……わたし……,キングスレイヤー,True
character,,char_003_kalts_1,1,,char_1502_crowns,286,,,char_003_kalts_1,True
name,让他们全部感染上矿石病，成为感染者，把你们的痛苦传播给他们？,凯尔希,,,,287,让他们全部感染上矿石病，成为感染者，把你们的痛苦传播给他们？,彼ら全員を鉱石病に感染させて感染者とし、あなた方の苦しみを彼らにも伝染させますか？,ケルシー,True
name,......还是说，你会和他们和平共处？,凯尔希,,,,288,......还是说，你会和他们和平共处？,……それとも、彼らと平和に共存しますか？,ケルシー,True
name,你们能吗？柳德米拉，现在的整合运动能吗？你是想用这样的方式建立感染者的国家，还是说你想用这种方式去对抗乌萨斯？,凯尔希,,,,289,你们能吗？柳德米拉，现在的整合运动能吗？你是想用这样的方式建立感染者的国家，还是说你想用这种方式去对抗乌萨斯？,あなたたちにそれができますか？リュドミラさん、今の統合運動にはできますか？あなたはこの方法で感染者の国を築きたいのですか、それともこの方法でウルサスと戦いたいのですか？,ケルシー,True
name,如果你想去对抗乌萨斯，为什么要来龙门？想用恐怖对抗敌人，你该怎么做才能比乌萨斯更恐怖？,凯尔希,,,,290,如果你想去对抗乌萨斯，为什么要来龙门？想用恐怖对抗敌人，你该怎么做才能比乌萨斯更恐怖？,もしウルサスと戦うつもりなら、なぜ龍門に来たのですか？恐怖で敵に対抗したいのなら、どうすればウルサスよりも恐ろしい存在になれますか？,ケルシー,True
character,,char_144_red_7#1,,,,291,,,char_144_red_7#1,True
name,（凯尔希，她在疑惑。她很害怕，她想逃跑。）,红,,,,292,（凯尔希，她在疑惑。她很害怕，她想逃跑。）,（ケルシー、彼女は戸惑っている。とても怖がって、逃げたがっている。）,レッド,True
character,,char_003_kalts_1,,,,293,,,char_003_kalts_1,True
name,......,凯尔希,,,,294,......,……,ケルシー,True
name,Mon3tr，回来。,凯尔希,,,,295,Mon3tr，回来。,Mon3tr、戻りなさい。,ケルシー,True
character,,char_144_red_7#1,,,,296,,,char_144_red_7#1,True
name,这样好吗？,红,,,,297,这样好吗？,これで大丈夫？,レッド,True
character,,char_003_kalts_1,,,,298,,,char_003_kalts_1,True
name,她能听得见。,凯尔希,,,,299,她能听得见。,彼女には聞こえています。,ケルシー,True
name,“弑君者”，整合运动的仇恨与你的仇恨，已经被人玩弄在股掌之间。,凯尔希,,,,300,“弑君者”，整合运动的仇恨与你的仇恨，已经被人玩弄在股掌之间。,「王殺しよ」、レユニオンの憎しみとあなたの憎しみは、すでに誰かの手のひらの上で弄ばれている。,ケルシー,True
name,想一想你的父亲，想想伊利亚他对你的教育吧。,凯尔希,,,,301,想一想你的父亲，想想伊利亚他对你的教育吧。,あなたのお父さんのことを考えて、イリヤがあなたにどのように教育したのかを思い出しなさい。,ケルシー,True
name,想一想，你究竟想向谁复仇？,凯尔希,,,,302,想一想，你究竟想向谁复仇？,考えてみてください、あなたは結局誰に復讐したいのですか？,ケルシー,True
name,引你走上这条用刺杀与恐怖铺成的道路......你的领袖并不是什么心性正常的人。,凯尔希,,,,303,引你走上这条用刺杀与恐怖铺成的道路......你的领袖并不是什么心性正常的人。,あなたを暗殺と恐怖で舗装されたこの道へ導いた……あなたの指導者は普通の心の持ち主ではありません。,ケルシー,True
name,真正理想主义的人，不会放任别人为自己而死，更不会让别人代自己行凶。,凯尔希,,,,304,真正理想主义的人，不会放任别人为自己而死，更不会让别人代自己行凶。,本当の理想主義者は、自分のために他人が死ぬことを許さないし、ましてや他人に自分の代わりに殺人をさせることなどしません。,ケルシー,True
name,离开这里。走吧，离开这里，换一条路走。,凯尔希,,,,305,离开这里。走吧，离开这里，换一条路走。,ここを離れなさい。行きなさい、ここを離れて、別の道を選びましょう。,ケルシー,True
name,去换一条真正能改变这片大地的路......如果你真的想的话。,凯尔希,,,,306,去换一条真正能改变这片大地的路......如果你真的想的话。,本当にこの大地を変えたいのであれば、本当に変えられる道を歩みなさい。,ケルシー,True
dialog,,,,,,307,,,,True
character,,,,,,308,,,,True
blocker,,,,,,309,,,,True
blocker,,,,,,310,,,,True
character,,char_144_red_7#1,,,,311,,,char_144_red_7#1,True
name,她的气味消失了。,红,,,,312,她的气味消失了。,彼女の匂いが消えた。,レッド,True
name,凯尔希是不是一直想见她？现在为什么不杀她？,红,,,,313,凯尔希是不是一直想见她？现在为什么不杀她？,ケルシーはずっと彼女に会いたかったの？今、なぜ彼女を殺さないの？,レッド,True
character,,char_003_kalts_1,,,,314,,,char_003_kalts_1,True
name,我们该不该杀死一条没家的鬣狗，即使这个家是虚假的？,凯尔希,,,,315,我们该不该杀死一条没家的鬣狗，即使这个家是虚假的？,私たちは家を持たないハイエナを殺すべきでしょうか、たとえその家が偽物であったとしても？,ケルシー,True
character,,char_144_red_7#1,,,,316,,,char_144_red_7#1,True
name,问题好难。红不知道。,红,,,,317,问题好难。红不知道。,難しい問題だ。レッドは分からない。,レッド,True
character,,char_003_kalts_1,,,,318,,,char_003_kalts_1,True
name,那么，红，她会为杀了我这件事感到喜悦吗？,凯尔希,,,,319,那么，红，她会为杀了我这件事感到喜悦吗？,では、レッド、彼女は私を殺したことで喜びを感じると思いますか？,ケルシー,True
character,,char_144_red_7#1,,,,320,,,char_144_red_7#1,True
name,不会。她现在也很痛苦。,红,,,,321,不会。她现在也很痛苦。,いいえ。彼女も今、とても苦しんでいる。,レッド,True
character,,char_003_kalts_1,,,,322,,,char_003_kalts_1,True
name,我们不代表法律，也无权审判别人。我们有能力去杀害别人，却没有任何权力宣称杀戮是正确的。,凯尔希,,,,323,我们不代表法律，也无权审判别人。我们有能力去杀害别人，却没有任何权力宣称杀戮是正确的。,私たちは法律の代表ではないし、他人を裁く権利もありません。私たちには人を殺す力はあっても、殺人が正しいと宣言する権利はありません。,ケルシー,True
name,如果她对谋杀感到兴奋与快乐，我会立刻杀死她。我一定会这么选。,凯尔希,,,,324,如果她对谋杀感到兴奋与快乐，我会立刻杀死她。我一定会这么选。,もし彼女が殺人に興奮や喜びを感じるのなら、私はすぐに彼女を殺します。私は必ずそう選びます。,ケルシー,True
character,,char_144_red_7#1,,,,325,,,char_144_red_7#1,True
name,红知道。她不开心，她的呼吸很乱。,红,,,,326,红知道。她不开心，她的呼吸很乱。,レッドは分かっている。彼女は嬉しくないし、呼吸も乱れている。,レッド,True
character,,char_003_kalts_1,,,,327,,,char_003_kalts_1,True
name,现在的她会成为一株病毒毒株，在狂热的切尔诺伯格感染者中散布“不安”这种病毒。,凯尔希,,,,328,现在的她会成为一株病毒毒株，在狂热的切尔诺伯格感染者中散布“不安”这种病毒。,今の彼女は一つのウイルス株となり、熱狂的なチェルノボーグの感染者の中で「不安」というウイルスを広げるでしょう。,ケルシー,True
name,......一个人能活多少年岁，又能走过多少路？我们被蒙蔽的时间，总比我们看清事实的时候更多。,凯尔希,,,,329,......一个人能活多少年岁，又能走过多少路？我们被蒙蔽的时间，总比我们看清事实的时候更多。,……人はどれだけ生き、どれだけの道を歩めるのでしょうか。私たちが真実を見るより、惑わされる時間の方が長いのです。,ケルシー,True
name,何况认清事实和做出选择又是另外两回事。,凯尔希,,,,330,何况认清事实和做出选择又是另外两回事。,真実を見抜くことと、選択をすることはまた別の話です。,ケルシー,True
name,在她从集体复仇心理中清醒过来的那天，她会离开整合运动。即使如此，谢尔盖的血，切尔诺伯格人的血，永远在她指缝间流淌。,凯尔希,,,,331,在她从集体复仇心理中清醒过来的那天，她会离开整合运动。即使如此，谢尔盖的血，切尔诺伯格人的血，永远在她指缝间流淌。,彼女が集団復讐の心理から目覚めたその日、彼女はレユニオンを離れるでしょう。しかし、セルゲイの血、チェルノボーグの人々の血は、永遠に彼女の指の間を流れ続けるのです。,ケルシー,True
name,红......做出选择以后，就没办法再回头了。,凯尔希,,,,332,红......做出选择以后，就没办法再回头了。,レッド……一度選択したら、もう後戻りはできません。,ケルシー,True
character,,char_144_red_7#6,,,,333,,,char_144_red_7#6,True
name,红明白。红会努力，只杀狼。,红,,,,334,红明白。红会努力，只杀狼。,レッドは分かった。レッドは頑張る、狼だけを殺す。,レッド,True
character,,char_003_kalts_1,,,,335,,,char_003_kalts_1,True
name,好孩子。,凯尔希,,,,336,好孩子。,いい子だ。,ケルシー,True
name,那种味道你记下了？,凯尔希,,,,337,那种味道你记下了？,あの匂い、覚えていますか？,ケルシー,True
character,,char_144_red_7#1,,,,338,,,char_144_red_7#1,True
name,红记下了。,红,,,,339,红记下了。,レッドは覚えた。,レッド,True
character,,char_003_kalts_1,,,,340,,,char_003_kalts_1,True
name,是什么样的味道？,凯尔希,,,,341,是什么样的味道？,どんな匂いでしたか？,ケルシー,True
character,,char_144_red_7#1,,,,342,,,char_144_red_7#1,True
name,......不讨厌。,红,,,,343,......不讨厌。,……嫌いじゃない。,レッド,True
name,虽然有血腥味，但不是凯尔希你刚才说的那种，什么心性什么常的人。,红,,,,344,虽然有血腥味，但不是凯尔希你刚才说的那种，什么心性什么常的人。,血の匂いはするけど、ケルシー、あなたがさっき言ったような普通じゃない人の匂いじゃない。,レッド,True
character,,char_003_kalts_1,,,,345,,,char_003_kalts_1,True
name,真傻，塔露拉是德拉克人，狼怎么会是她呢？,凯尔希,,,,346,真傻，塔露拉是德拉克人，狼怎么会是她呢？,本当に馬鹿ですね、タルラはドラコ人であって、どうして彼女が狼なのでしょうか？,ケルシー,True
character,,char_144_red_7#1,,,,347,,,char_144_red_7#1,True
name,唔唔。,红,,,,348,唔唔。,んん。,レッド,True
name,走吗？,红,,,,349,走吗？,行く？,レッド,True
character,,char_003_kalts_1,,,,350,,,char_003_kalts_1,True
name,嗯，走吧。,凯尔希,,,,351,嗯，走吧。,うん、行こう。,カリュシー,True
name,......气温下降了。时间很紧迫，是时候提高效率了。,凯尔希,,,,352,......气温下降了。时间很紧迫，是时候提高效率了。,……気温が下がった。時間が差し迫っている、効率を上げる時だ。,カリュシー,True
delay,,,,,,353,,,,True
dialog,,,,,,354,,,,True
blocker,,,,,,355,,,,True
image,,,,,,356,,,,True
