command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
name,它不该被用来杀死谁......从来都不是。在使用它时，我在想的是我应该救下谁。,阿米娅,0,,,,,,,それは誰かを殺すために使われるべきものではありません……決して。使うとき、私は「誰を救うべきか」を考えております。,アーミヤ
name,这是我这几年和它共处得出的结论。,阿米娅,0,,,,,,,この数年、それと共に過ごした私なりの結論です。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#7,,
name,......信任一种武器绝非明智之举。,凯尔希,0,,,,,,,……一つの武器を信頼することは決して賢明とは言えません。,ケルシー
name,如果你要把它当做手术工具而不是凶器去使用，你就得掌控它的刀刃。,凯尔希,0,,,,,,,もしそれを凶器ではなく手術用の道具として使いたいなら、その刃を完全に掌握しなければなりません。,ケルシー
name,刀刃对敌我而言都是刀刃，无论你怎么运用，它的性质依然不会改变。,凯尔希,0,,,,,,,刃は敵にも味方にも刃です。どんなに使い方を変えても、その本質は変わりません。,ケルシー
name,阿米娅......它会割伤你。,凯尔希,0,,,,,,,アーミヤ……それはあなたを傷つけるでしょう。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,凯尔希医生，我不怕。,阿米娅,0,,,,,,,ケルシードクター、私は恐れておりません。,アーミヤ
name,伤口是会愈合的。,阿米娅,0,,,,,,,傷は癒えるものです。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#7,,
name,可是那会留下疤痕。令人不忍直视的疤痕。,凯尔希,0,,,,,,,ですが、それは傷跡を残します。直視に堪えないような傷跡を。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#4,,
name,......呜。,阿米娅,0,,,,,,,……うぅ。,アーミヤ
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,但我......我不会放弃的。,阿米娅,0,,,,,,,けれど……私は諦めません。,アーミヤ
name,源石已经让我的身体变成那样了。再多伤口......也只是一两个伤口而已。,阿米娅,0,,,,,,,源石によって、私の身体はすっかり変わってしまいました。傷が増えても……ほんの一つや二つに過ぎません。,アーミヤ
name,我不是一件武器。,阿米娅,0,,,,,,,私は武器ではございません。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#7,,
name,需要我再举一次那个伤人的例子吗？,凯尔希,0,,,,,,,またあの傷つく例を挙げてほしいのですか？,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,——什么例子？,阿米娅,0,,,,,,,――どんな例でしょうか？,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#7,,
name,谁来证明你我不是一种武器？,凯尔希,0,,,,,,,誰があなたと私が武器ではないことを証明できますか？,ケルシー
name,我们是否是一种武器，这要谁来定义？,凯尔希,0,,,,,,,私たちが武器であるかどうか、それは誰が決めるのでしょうか。,ケルシー
name,武器会思考吗，会思考的武器会更可怕吗，拥有自我意识就不再是一种武器了吗？,凯尔希,0,,,,,,,武器は考えることができますか？考える武器はもっと恐ろしいですか？自己意識を持つことで武器でなくなるのでしょうか。,ケルシー
name,不，阿米娅。我不同意。,凯尔希,0,,,,,,,いいえ、アーミヤ。私は同意できません。,ケルシー
name,虽然我知道——,凯尔希,0,,,,,,,ですが、私は分かっています——,ケルシー
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
,你已经长大了。,,0,,,,,,,あなたはもう大人になりました。,
,我阻止不了你。,,0,,,,,,,私はあなたを止められない。,
,决定是你自己来做。,,0,,,,,,,決めるのはあなた自身です。,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
character,,,0,,,,,,,,
cameraeffect,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_002_amiya_1#4,0,,,,,,,,
name,......,阿米娅,0,,,,,,,……,
character,,char_002_amiya_1,0,,,,,,,,
name,是的，干员，你说错话了。,阿米娅,0,,,,,,,はい、オペレーターさん、あなたは言葉を間違えました。,アーミヤ
name,你见过，嗯......那么......,阿米娅,0,,,,,,,あなたは見たのですね、ええ……それでは……,アーミヤ
name,......可爱的......,阿米娅,0,,,,,,,……かわいい……,アーミヤ
name,兵器......吗？,阿米娅,0,,,,,,,兵器……ですか？,アーミヤ
name,唔。不，我也不是......,阿米娅,0,,,,,,,ううん。ちがいます、私も……,アーミヤ
character,,avg_npc_042,0,,,,,,,,
name,阿米娅......更可爱。,迷迭香,0,,,,,,,アーミヤ……もっとかわいい。,ローズマリー
character,,char_002_amiya_1#5,0,,,,,,,,
name,对，对不起！我想不出......想不出其他该怎么说......,阿米娅,0,,,,,,,す、すみません！ほかに何と言えばいいか……思いつきませんでした……,アーミヤ
name,我们是人。是有喜怒哀乐的人。,阿米娅,0,,,,,,,私たちは人間です。喜怒哀楽を持つ者です。,アーミヤ
name,在这之后，找个机会向她道歉吧。,阿米娅,0,,,,,,,この後、彼女に謝る機会を作りましょう。,アーミヤ
character,,char_002_amiya_1#5,0,,,2,,,avg_npc_042,,
name,没有，没有，阿米娅。没事的。,迷迭香,0,,,,,,,いいよ、いいよ、アーミヤ。大丈夫だから。,ローズマリー
name,走吧，我们一起。,迷迭香,0,,,,,,,行こう、一緒に。,ローズマリー
character,,char_002_amiya_1#5,0,,,1,,,avg_npc_042,,
name,啊，等等，迷迭香......我会摔倒的！,阿米娅,0,,,,,,,あっ、待ってくださいローズマリー……私は転んでしまいます！,アーミヤ
character,,char_002_amiya_1#5,0,,,2,,,avg_npc_042,,
name,我要抓紧点。不能让你被那些家伙，那些感染者，不能让他们伤到你。,迷迭香,0,,,,,,,もっとしっかりつかまってて。あいつら、感染者たちに、君が傷つけられるなんて絶対させないから。,ローズマリー
character,,char_002_amiya_1#4,0,,,1,,,avg_npc_042,,
name,慢点走......我们慢点走吧。,阿米娅,0,,,,,,,ゆっくり歩きましょう……私たち、もう少しゆっくり行きましょう。,アーミヤ
character,,avg_npc_012,0,,,,,,,,
name,......,罗德岛干员,0,,,,,,,……,
name,（也许我不该那么说的。但......）,罗德岛干员,0,,,,,,,（あんなこと言うべきじゃなかったかも。でも……）,ロドスオペレーター
name,（嗯......）,罗德岛干员,0,,,,,,,（うん……）,ロドスオペレーター
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_cherunder_2,,,,
blocker,,,0,,,,,,,,
,中央区,,0,,,,,,,中央区,
dialog,,,0,,,,,,,,
decision,你看见了吗，凯尔希？,,1,1,,,,1,,見ましたか、ケルシー？,
predicate,,,0,,1,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,avg_8_24,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
name,呃，呃。,牧群化萨卡兹战士,0,,,,,,,う、う……,群れ化サルカズ戦士
name,别，别靠近。,牧群化萨卡兹战士,0,,,,,,,こっち、来るな。,群れ化サルカズ戦士
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
delay,,,0,,,,,,,,
name,看见了。任何一个视力还正常的人都不能无视这种现象。,凯尔希,0,,,,,,,見ました。正常な視力を持つ者なら、誰もこの現象を無視できません。,ケルシー
name,——你还记得你在龙门遭遇的特殊感染者吗？,凯尔希,0,,,,,,,――あなたは龍門で遭遇した特殊な感染者を覚えていますか？,ケルシー
name,那一个会促使其他感染者的器官发生变异的整合运动少年感染者。,凯尔希,0,,,,,,,他は他の感染者の器官を変異させる統合運動の少年感染者です。,ケルシー
decision,谁？,,3,1,,,,1;2;3,,誰？,
decision,......,,3,2,,,,1;2;3,,……,
decision,我记得。,,3,3,,,,1;2;3,,覚えている。,
predicate,,,0,,1;2;3,,,,,,
character,,avg_npc_091,0,,,,,,,,
name,......啊。,牧群化萨卡兹战士,0,,,,,,,……ああ。,群れ化サルカズ戦士
character,,char_1002_nsabr_2,0,,,,,,,,
name,梅菲斯特的牧群吗？！,整合运动感染者,0,,,,,,,メフィストの群れか？！,統合運動感染者
name,怎么魔族也......,整合运动感染者,0,,,,,,,なぜ悪魔族まで……,統合運動感染者
character,,avg_npc_091,0,,,,,,,,
name,不要，不要向前，再往里走了。,牧群化萨卡兹战士,0,,,,,,,ダメだ、これ以上、進むな。,群れ化サルカズ戦士
character,,char_1002_nsabr_2,0,,,,,,,,
name,你干什么......我们要在前面布防的！叛徒快打到这里来了！,整合运动感染者,0,,,,,,,お前、何してる……俺たちは前で防衛を張らなきゃいけないんだぞ！裏切り者がもうすぐここへ来るぞ！,統合運動感染者
name,梅菲斯特这个家伙，又在想什么？我们绕过去，他们不会攻击我们的......,整合运动感染者,0,,,,,,,メフィストは一体何を考えているんだ？避けていけば、奴らは俺たちを攻撃しないはずなのに……,統合運動感染者
character,,avg_npc_091,0,,,,,,,,
name,只会，痛苦。,牧群化萨卡兹战士,0,,,,,,,苦しみ、だけ。,群れ化サルカズ戦士
character,,char_1002_nsabr_2,0,,,,,,,,
name,等一下，等一下！你们干什么！！,整合运动感染者,0,,,,,,,待って、待ってくれ！何をするんだ！！,統合運動感染者
character,,avg_npc_091,0,,,,,,,,
name,痛苦。,牧群化萨卡兹战士,0,,,,,,,苦しい。,群れ化サルカズ戦士
character,,char_1002_nsabr_2,0,,,,,,,,
name,松手！！松手！！！,整合运动感染者,0,,,,,,,"離せ！！離せ！！！」},{",統合運動感染者
character,,char_003_kalts_1,0,,,,,,,,
name,......,凯尔希,0,,,,,,,……,
name,各小队成员，我们转移。保持隐蔽。,凯尔希,0,,,,,,,各チームのメンバー、撤退します。隠密行動を維持してください。,ケルシー
name,接下来我们要更换入口。有些不好的事情已经发生了。,凯尔希,0,,,,,,,次は入口を変えます。何か良くないことがすでに起きています。,ケルシー
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
