command,text_orig,name,focus,image,name2,index,text,jp_text,jp_name,text_match
dialog,,,,,,247,,,,True
character,,,,,,248,,,,True
character,,char_1508_Faust_1#1,,,,249,,,char_1508_Faust_1#1,True
delay,,,,,,250,,,,True
name,......,浮士德,,,,251,......,......,ファウスト,True
character,,char_011_talula_1,1,,char_1508_Faust_1#1,252,,,char_011_talula_1,True
name,你应该全都看见了。,塔露拉,,,,253,你应该全都看见了。,あなたは全てを見たはずです。,タルラ,True
character,,char_011_talula_1,2,,char_1508_Faust_1#1,254,,,char_011_talula_1,True
name,你是谁？,浮士德,,,,255,你是谁？,お前は誰だ？,ファウスト,True
character,,char_011_talula_1,1,,char_1508_Faust_1#1,256,,,char_011_talula_1,True
name,当然是塔露拉。,塔露拉,,,,257,当然是塔露拉。,もちろんタルラです。,タルラ,True
character,,char_011_talula_1,2,,char_1508_Faust_1#1,258,,,char_011_talula_1,True
name,以前的她......不是你这样。,浮士德,,,,259,以前的她......不是你这样。,前の彼女は……お前のようじゃなかった。,ファウスト,True
character,,char_011_talula_1,1,,char_1508_Faust_1#1,260,,,char_011_talula_1,True
name,塔露拉只是个名字。塔露拉只是塔露拉。,塔露拉,,,,261,塔露拉只是个名字。塔露拉只是塔露拉。,タルラはただの名前です。タルラはタルラだけです。,タルラ,True
name,帮助他吧。梅菲斯特需要你的帮助。梅菲斯特需要你去让他有价值。他只信任你我。,塔露拉,,,,262,帮助他吧。梅菲斯特需要你的帮助。梅菲斯特需要你去让他有价值。他只信任你我。,彼を助けてあげてください。メフィストはあなたの助けを必要としています。メフィストはあなたが彼に価値を与えることを必要としています。彼は私とあなたしか信じていません。,タルラ,True
character,,char_011_talula_1,2,,char_1508_Faust_1#1,263,,,char_011_talula_1,True
name,塔露拉绝不会这样，你在利用他对你的信任！,浮士德,,,,264,塔露拉绝不会这样，你在利用他对你的信任！,タルラがこんなことをするはずがない、お前は彼の信頼を利用しているんだ！,ファウスト,True
character,,char_011_talula_1,1,,char_1508_Faust_1#1,265,,,char_011_talula_1,True
name,我们都没有选择的权力。,塔露拉,,,,266,我们都没有选择的权力。,私たちには選択する権利はありません。,タルラ,True
character,,char_011_talula_1,2,,char_1508_Faust_1#1,267,,,char_011_talula_1,True
name,......,浮士德,,,,268,......,......,ファウスト,True
character,,char_011_talula_1,1,,char_1508_Faust_1#1,269,,,char_011_talula_1,True
name,你会为他做到的。一切。,塔露拉,,,,270,你会为他做到的。一切。,あなたは彼のために、何でもやるでしょう。,タルラ,True
character,,,,,,271,,,,True
dialog,,,,,,272,,,,True
background,,,,,,273,,,,True
name,你想不想看着他死？,塔露拉,,,,274,你想不想看着他死？,あなたは彼が死ぬのを見たいですか？,タルラ,True
dialog,,,,,,275,,,,True
character,,,,,,276,,,,True
blocker,,,,,,277,,,,True
blocker,,,,,,278,,,,True
character,,char_1507_Mephisto_1#1,2,,char_1508_Faust_1#1,279,,,char_1507_Mephisto_1#1,True
name,你没意识到吗？在路过那个村子之后，塔露拉就完全变了！她彻底变了！,浮士德,,,,280,你没意识到吗？在路过那个村子之后，塔露拉就完全变了！她彻底变了！,気が付かなかったのか？あの村を通った後で、タルラはまったく変わってしまったんだ！彼女は完全に変わった！,ファウスト,True
character,,char_1507_Mephisto_1#1,1,,char_1508_Faust_1#1,281,,,char_1507_Mephisto_1#1,True
name,我知道啊。,梅菲斯特,,,,282,我知道啊。,知っているさ。,メフィスト,True
character,,char_1507_Mephisto_1#1,2,,char_1508_Faust_1#1,283,,,char_1507_Mephisto_1#1,True
name,那为什么还这么做？,浮士德,,,,284,那为什么还这么做？,じゃあ、なぜ、それでもこうするんだ？,ファウスト,True
character,,char_1507_Mephisto_1#1,1,,char_1508_Faust_1#1,285,,,char_1507_Mephisto_1#1,True
name,除了你和塔露拉姐姐，我谁也不会信。,梅菲斯特,,,,286,除了你和塔露拉姐姐，我谁也不会信。,君とタルラ姉さん以外、誰も信じないよ。,メフィスト,True
name,我也不想选择。,梅菲斯特,,,,287,我也不想选择。,僕も選びたくない。,メフィスト,True
character,,char_1507_Mephisto_1#1,2,,char_1508_Faust_1#1,288,,,char_1507_Mephisto_1#1,True
name,......,浮士德,,,,289,......,......,ファウスト,True
character,,char_1507_Mephisto_1#2,1,,char_1508_Faust_1#1,290,,,char_1507_Mephisto_1#2,True
name,浮士德，我们去哪？,梅菲斯特,,,,291,浮士德，我们去哪？,ファウスト、僕たちはどこへ行くの？,メフィスト,True
character,,char_1507_Mephisto_1#2,2,,char_1508_Faust_1#1,292,,,char_1507_Mephisto_1#2,True
name,......我......,浮士德,,,,293,......我......,……俺は……,ファウスト,True
character,,char_1507_Mephisto_1#2,1,,char_1508_Faust_1#1,294,,,char_1507_Mephisto_1#2,True
name,浮士德，告诉我。我们该怎么办？,梅菲斯特,,,,295,浮士德，告诉我。我们该怎么办？,ファウスト、教えてよ。僕たちはどうすればいいの？,メフィスト,True
character,,char_1507_Mephisto_1#2,2,,char_1508_Faust_1#1,296,,,char_1507_Mephisto_1#2,True
name,......我们活下去。,浮士德,,,,297,......我们活下去。,……生き延びよう。,ファウスト,True
character,,char_1507_Mephisto_1#2,1,,char_1508_Faust_1#1,298,,,char_1507_Mephisto_1#2,True
name,活着难道不痛苦吗？,梅菲斯特,,,,299,活着难道不痛苦吗？,生きていることが辛くないの？,メフィスト,True
character,,char_1507_Mephisto_1#2,2,,char_1508_Faust_1#1,300,,,char_1507_Mephisto_1#2,True
name,很痛苦。,浮士德,,,,301,很痛苦。,とても苦しい。,フースト,True
name,但我们可以一起活下去。,浮士德,,,,302,但我们可以一起活下去。,でも、僕たちは一緒に生きていける。,フースト,True
dialog,,,,,,303,,,,True
character,,,,,,304,,,,True
blocker,,,,,,305,,,,True
blocker,,,,,,306,,,,True
,这本书，是谈论理想的。,,,,,307,这本书，是谈论理想的。,この本は、理想について語るものです。,,True
,我的理想是......,,,,,308,我的理想是......,私の理想は……,,True
dialog,,,,,,309,,,,True
blocker,,,,,,310,,,,True
image,,,,,,311,,,,True
